drosophila_melanogaster FBgn0029502
caenorhabditis_elegans_strain_n2 WBGene00000536
gopherus_agassizii ENSGAGG00000013992
chelonoidis_abingdonii ENSCABG00000003371
chrysemys_picta_bellii ENSCPBG00000010848
pelodiscus_sinensis ENSPSIG00000004142
anas_platyrhynchos_platyrhynchos ENSAPLG00000012343
anser_brachyrhynchus ENSABRG00000016486
meleagris_gallopavo ENSMGAG00000007907
gallus_gallus ENSGALG00000006861
coturnix_japonica ENSCJPG00005015424
numida_meleagris ENSNMEG00000020353
calidris_pugnax ENSCPUG00000000153
calidris_pygmaea ENSCPGG00000016904
melopsittacus_undulatus ENSMUNG00000000326
taeniopygia_guttata ENSTGUG00000009425
lonchura_striata_domestica ENSLSDG00000004818
ficedula_albicollis ENSFALG00000014043
parus_major ENSPMJG00000016335
cyanistes_caeruleus ENSCCEG00000021107
junco_hyemalis ENSJHYG00000007208
zonotrichia_albicollis ENSZALG00000016052
serinus_canaria ENSSCAG00000011233
manacus_vitellinus ENSMVIG00005004202
lepidothrix_coronata ENSLCOG00000003755
apteryx_haastii ENSAHAG00000017353
apteryx_rowi ENSARWG00000002724
apteryx_owenii ENSAOWG00000000830
dromaius_novaehollandiae ENSDNVG00000015608
nothoprocta_perdicaria ENSNPEG00000005595
crocodylus_porosus ENSCPRG00005007381
pogona_vitticeps ENSPVIG00000012619
notechis_scutatus ENSNSUG00000003158
salvator_merianae ENSSMRG00000000230
sphenodon_punctatus ENSSPUG00000006592
phascolarctos_cinereus ENSPCIG00000029863
phascolarctos_cinereus ENSPCIG00000024155
notamacropus_eugenii ENSMEUG00000000095
sarcophilus_harrisii ENSSHAG00000018111
monodelphis_domestica ENSMODG00000006166
cricetulus_griseus_crigri-picr ENSCGRG00015011767
cricetulus_griseus_chok1gshd ENSCGRG00001013605
cricetulus_griseus_crigri ENSCGRG00000018177
mesocricetus_auratus ENSMAUG00000000411
peromyscus_maniculatus_bairdii ENSPEMG00000014474
meriones_unguiculatus ENSMUGG00000013970
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0031480
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0030365
mus_musculus ENSMUSG00000030652
mus_spicilegus ENSMSIG00000004104
microtus_ochrogaster ENSMOCG00000004354
mus_pahari MGP_PahariEiJ_G0013576
rattus_norvegicus ENSRNOG00000017012
nannospalax_galili ENSNGAG00000018700
jaculus_jaculus ENSJJAG00000016372
castor_canadensis ENSCCNG00000023094
dipodomys_ordii ENSDORG00000002940
ictidomys_tridecemlineatus ENSSTOG00000003901
urocitellus_parryii ENSUPAG00010009685
marmota_marmota_marmota ENSMMMG00000022688
spermophilus_dauricus ENSSDAG00000001083
oryctolagus_cuniculus ENSOCUG00000002093
ochotona_princeps ENSOPRG00000001692
tupaia_belangeri ENSTBEG00000001643
heterocephalus_glaber_male ENSHGLG00100009222
heterocephalus_glaber_female ENSHGLG00000018991
fukomys_damarensis ENSFDAG00000012814
chinchilla_lanigera ENSCLAG00000016142
cavia_porcellus ENSCPOG00000010718
cavia_aperea ENSCAPG00000014428
octodon_degus ENSODEG00000004450
homo_sapiens ENSG00000167186
gorilla_gorilla ENSGGOG00000002674
pan_paniscus ENSPPAG00000035811
pan_troglodytes ENSPTRG00000007828
pongo_abelii ENSPPYG00000007143
nomascus_leucogenys ENSNLEG00000029542
rhinopithecus_bieti ENSRBIG00000038503
rhinopithecus_roxellana ENSRROG00000031077
rhinopithecus_roxellana ENSRROG00000039108
rhinopithecus_bieti ENSRBIG00000036309
colobus_angolensis_palliatus ENSCANG00000023929
piliocolobus_tephrosceles ENSPTEG00000025632
papio_anubis ENSPANG00000012696
chlorocebus_sabaeus ENSCSAG00000007831
theropithecus_gelada ENSTGEG00000023166
cercocebus_atys ENSCATG00000031957
macaca_mulatta ENSMMUG00000006604
macaca_nemestrina ENSMNEG00000001054
macaca_fascicularis ENSMFAG00000001036
macaca_mulatta ENSMMUG00000011613
macaca_nemestrina ENSMNEG00000042034
mandrillus_leucophaeus ENSMLEG00000033721
saimiri_boliviensis_boliviensis ENSSBOG00000016440
callithrix_jacchus ENSCJAG00000019999
cebus_capucinus ENSCCAG00000020051
aotus_nancymaae ENSANAG00000023469
carlito_syrichta ENSTSYG00000004191
prolemur_simus ENSPSMG00000014180
microcebus_murinus ENSMICG00000013990
propithecus_coquereli ENSPCOG00000005521
otolemur_garnettii ENSOGAG00000012011
myotis_lucifugus ENSMLUG00000015337
pteropus_vampyrus ENSPVAG00000006037
erinaceus_europaeus ENSEEUG00000010844
ursus_americanus ENSUAMG00000023976
ursus_maritimus ENSUMAG00000007509
ailuropoda_melanoleuca ENSAMEG00000011023
mustela_putorius_furo ENSMPUG00000013384
neovison_vison ENSNVIG00000018198
canis_lupus_familiaris ENSCAFG00000018135
canis_lupus_dingo ENSCAFG00020022168
vulpes_vulpes ENSVVUG00000020749
panthera_pardus ENSPPRG00000024137
panthera_tigris_altaica ENSPTIG00000003165
felis_catus ENSFCAG00000013849
vicugna_pacos ENSVPAG00000002271
sus_scrofa ENSSSCG00000034655
ovis_aries ENSOARG00000011543
capra_hircus ENSCHIG00000013409
bos_mutus ENSBMUG00000009026
bos_taurus ENSBTAG00000021242
bison_bison_bison ENSBBBG00000022830
equus_asinus_asinus ENSEASG00005010805
equus_caballus ENSECAG00000021990
procavia_capensis ENSPCAG00000005333
echinops_telfairi ENSETEG00000016203
loxodonta_africana ENSLAFG00000004135
choloepus_hoffmanni ENSCHOG00000000406
dasypus_novemcinctus ENSDNOG00000046502
ornithorhynchus_anatinus ENSOANG00000003221
xenopus_tropicalis ENSXETG00000002946
latimeria_chalumnae ENSLACG00000005333
amphiprion_ocellaris ENSAOCG00000004575
amphiprion_percula ENSAPEG00000019110
acanthochromis_polyacanthus ENSAPOG00000016383
stegastes_partitus ENSSPAG00000016783
haplochromis_burtoni ENSHBUG00000020902
pundamilia_nyererei ENSPNYG00000004895
astatotilapia_calliptera ENSACLG00000017023
maylandia_zebra ENSMZEG00005009535
neolamprologus_brichardi ENSNBRG00000020776
oreochromis_niloticus ENSONIG00000018865
amphilophus_citrinellus ENSACIG00000018121
labrus_bergylta ENSLBEG00000027176
labrus_bergylta ENSLBEG00000029082
cynoglossus_semilaevis ENSCSEG00000011605
takifugu_rubripes ENSTRUG00000011866
tetraodon_nigroviridis ENSTNIG00000012068
mola_mola ENSMMOG00000007485
gasterosteus_aculeatus ENSGACG00000019175
fundulus_heteroclitus ENSFHEG00000000900
cyprinodon_variegatus ENSCVAG00000019740
xiphophorus_maculatus ENSXMAG00000004901
xiphophorus_couchianus ENSXCOG00000012316
gambusia_affinis ENSGAFG00000013203
poecilia_formosa ENSPFOG00000009904
poecilia_formosa ENSPFOG00000009883
poecilia_latipinna ENSPLAG00000007236
poecilia_latipinna ENSPLAG00000013566
poecilia_mexicana ENSPMEG00000017017
poecilia_reticulata ENSPREG00000000496
kryptolebias_marmoratus ENSKMAG00000021513
oryzias_latipes ENSORLG00020021942
oryzias_latipes_asm223469v1 ENSORLG00015022711
oryzias_latipes ENSORLG00000013378
oryzias_melastigma ENSOMEG00000010002
seriola_dumerili ENSSDUG00000020793
seriola_lalandi_dorsalis ENSSLDG00000009447
scophthalmus_maximus ENSSMAG00000007358
monopterus_albus ENSMALG00000003144
mastacembelus_armatus ENSMAMG00000008966
anabas_testudineus ENSATEG00000021532
hippocampus_comes ENSHCOG00000016615
periophthalmus_magnuspinnatus ENSPMGG00000007377
esox_lucius ENSELUG00000003765
gadus_morhua ENSGMOG00000005803
astyanax_mexicanus ENSAMXG00000004846
pygocentrus_nattereri ENSPNAG00000002452
ictalurus_punctatus ENSIPUG00000018837
danio_rerio ENSDARG00000062594
scleropages_formosus ENSSFOG00015010809
paramormyrops_kingsleyae ENSPKIG00000010695
lepisosteus_oculatus ENSLOCG00000007132
petromyzon_marinus ENSPMAG00000001556
eptatretus_burgeri ENSEBUG00000009081
ciona_savignyi ENSCSAVG00000005507
ciona_intestinalis ENSCING00000003549
saccharomyces_cerevisiae YOR125C
