petromyzon_marinus ENSPMAG00000008944
eptatretus_burgeri ENSEBUG00000013327
paramormyrops_kingsleyae ENSPKIG00000005742
scleropages_formosus ENSSFOG00015015403
monopterus_albus ENSMALG00000006488
mastacembelus_armatus ENSMAMG00000020353
anabas_testudineus ENSATEG00000020896
anabas_testudineus ENSATEG00000020861
betta_splendens ENSBSLG00000011980
seriola_lalandi ENSSLDG00000024170
seriola_dumerili ENSSDUG00000000829
scophthalmus_maximus ENSSMAG00000004947
lates_calcarifer ENSLCAG00010026435
cottoperca_gobio ENSCGOG00000019682
gasterosteus_aculeatus ENSGACG00000016176
larimichthys_crocea ENSLCRG00005017892
tetraodon_nigroviridis ENSTNIG00000017688
takifugu_rubripes ENSTRUG00000008142
mola_mola ENSMMOG00000001325
labrus_bergylta ENSLBEG00000003198
amphiprion_ocellaris ENSAOCG00000020052
amphiprion_percula ENSAPEG00000005290
acanthochromis_polyacanthus ENSAPOG00000021330
stegastes_partitus ENSSPAG00000013598
parambassis_ranga ENSPRNG00000022959
xiphophorus_maculatus ENSXMAG00000015039
xiphophorus_couchianus ENSXCOG00000012168
gambusia_affinis ENSGAFG00000005522
poecilia_formosa ENSPFOG00000014469
poecilia_mexicana ENSPMEG00000012330
poecilia_latipinna ENSPLAG00000014644
poecilia_reticulata ENSPREG00000010230
fundulus_heteroclitus ENSFHEG00000010434
cyprinodon_variegatus ENSCVAG00000011056
kryptolebias_marmoratus ENSKMAG00000020156
oryzias_latipes ENSORLG00020003416
oryzias_latipes ENSORLG00000010893
oryzias_latipes ENSORLG00015001564
oryzias_melastigma ENSOMEG00000010041
astatotilapia_calliptera ENSACLG00000009233
maylandia_zebra ENSMZEG00005011043
pundamilia_nyererei ENSPNYG00000016807
haplochromis_burtoni ENSHBUG00000018447
neolamprologus_brichardi ENSNBRG00000003917
oreochromis_niloticus ENSONIG00000017076
amphilophus_citrinellus ENSACIG00000008013
gouania_willdenowi ENSGWIG00000019510
cynoglossus_semilaevis ENSCSEG00000000304
periophthalmus_magnuspinnatus ENSPMGG00000002001
hippocampus_comes ENSHCOG00000013634
gadus_morhua ENSGMOG00000012455
clupea_harengus ENSCHAG00000023154
denticeps_clupeoides ENSDCDG00000015327
astyanax_mexicanus ENSAMXG00000003488
astyanax_mexicanus ENSAMXG00005018541
pygocentrus_nattereri ENSPNAG00000002919
electrophorus_electricus ENSEEEG00000016463
electrophorus_electricus ENSEEEG00000003284
electrophorus_electricus ENSEEEG00000003288
ictalurus_punctatus ENSIPUG00000020341
danio_rerio ENSDARG00000061591
hucho_hucho ENSHHUG00000040194
hucho_hucho ENSHHUG00000040197
hucho_hucho ENSHHUG00000052673
esox_lucius ENSELUG00000014700
lepisosteus_oculatus ENSLOCG00000015465
erpetoichthys_calabaricus ENSECRG00000017214
meleagris_gallopavo ENSMGAG00000012066
gallus_gallus ENSGALG00000011096
coturnix_japonica ENSCJPG00005003845
meleagris_gallopavo ENSMGAG00000016503
numida_meleagris ENSNMEG00000017636
anser_brachyrhynchus ENSABRG00000017955
taeniopygia_guttata ENSTGUG00000010005
lonchura_striata ENSLSDG00000016367
serinus_canaria ENSSCAG00000003526
parus_major ENSPMJG00000002935
cyanistes_caeruleus ENSCCEG00000020756
zonotrichia_albicollis ENSZALG00000002692
junco_hyemalis ENSJHYG00000007528
ficedula_albicollis ENSFALG00000003373
manacus_vitellinus ENSMVIG00005014645
lepidothrix_coronata ENSLCOG00000006754
melopsittacus_undulatus ENSMUNG00000001326
calidris_pygmaea ENSCPGG00000000711
calidris_pugnax ENSCPUG00000011923
apteryx_owenii ENSAOWG00000017825
apteryx_rowi ENSARWG00000007671
apteryx_haastii ENSAHAG00000006285
nothoprocta_perdicaria ENSNPEG00000010572
dromaius_novaehollandiae ENSDNVG00000014379
crocodylus_porosus ENSCPRG00005017194
chelonoidis_abingdonii ENSCABG00000013176
gopherus_agassizii ENSGAGG00000009600
chrysemys_picta ENSCPBG00000006163
pelodiscus_sinensis ENSPSIG00000002723
anolis_carolinensis ENSACAG00000001130
pogona_vitticeps ENSPVIG00000018199
notechis_scutatus ENSNSUG00000002768
salvator_merianae ENSSMRG00000022027
sphenodon_punctatus ENSSPUG00000000023
phascolarctos_cinereus ENSPCIG00000030067
notamacropus_eugenii ENSMEUG00000011651
vombatus_ursinus ENSVURG00010000808
vombatus_ursinus ENSVURG00010001074
sarcophilus_harrisii ENSSHAG00000014361
monodelphis_domestica ENSMODG00000009056
choloepus_hoffmanni ENSCHOG00000006660
dasypus_novemcinctus ENSDNOG00000046363
loxodonta_africana ENSLAFG00000006318
procavia_capensis ENSPCAG00000006861
echinops_telfairi ENSETEG00000016931
sorex_araneus ENSSARG00000006915
erinaceus_europaeus ENSEEUG00000007890
equus_caballus ENSECAG00000017883
equus_asinus ENSEASG00005011975
bos_indicus ENSBIXG00000012354
bos_indicus ENSBIXG00005025809
bos_taurus ENSBTAG00000017053
bos_mutus ENSBMUG00000012009
bison_bison ENSBBBG00000018600
capra_hircus ENSCHIG00000024145
ovis_aries ENSOARG00000003073
tursiops_truncatus ENSTTRG00000009696
sus_scrofa ENSSSCG00000010188
ursus_americanus ENSUAMG00000011697
ursus_maritimus ENSUMAG00000004700
ailuropoda_melanoleuca ENSAMEG00000009196
neovison_vison ENSNVIG00000023471
mustela_putorius ENSMPUG00000012402
canis_lupus ENSCAFG00020027226
canis_lupus ENSCAFG00000012137
vulpes_vulpes ENSVVUG00000006678
panthera_pardus ENSPPRG00000012739
panthera_tigris ENSPTIG00000012102
felis_catus ENSFCAG00000007660
myotis_lucifugus ENSMLUG00000006211
