notamacropus_eugenii ENSMEUG00000005692
phascolarctos_cinereus ENSPCIG00000020128
monodelphis_domestica ENSMODG00000019884
sarcophilus_harrisii ENSSHAG00000013940
bison_bison_bison ENSBBBG00000003214
bos_mutus ENSBMUG00000014004
bos_taurus ENSBTAG00000003126
capra_hircus ENSCHIG00000011489
ovis_aries ENSOARG00000002728
sus_scrofa ENSSSCG00000013267
equus_caballus ENSECAG00000011531
equus_asinus_asinus ENSEASG00005014929
pan_troglodytes ENSPTRG00000003539
pan_paniscus ENSPPAG00000042419
nomascus_leucogenys ENSNLEG00000031315
theropithecus_gelada ENSTGEG00000000506
mandrillus_leucophaeus ENSMLEG00000036346
chlorocebus_sabaeus ENSCSAG00000005637
macaca_mulatta ENSMMUG00000008878
macaca_fascicularis ENSMFAG00000002349
macaca_nemestrina ENSMNEG00000043356
piliocolobus_tephrosceles ENSPTEG00000030350
colobus_angolensis_palliatus ENSCANG00000019427
rhinopithecus_bieti ENSRBIG00000038630
rhinopithecus_roxellana ENSRROG00000038942
saimiri_boliviensis_boliviensis ENSSBOG00000001635
callithrix_jacchus ENSCJAG00000011594
papio_anubis ENSPANG00000005226
cercocebus_atys ENSCATG00000038049
homo_sapiens ENSG00000121680
gorilla_gorilla ENSGGOG00000002298
cebus_capucinus ENSCCAG00000030937
aotus_nancymaae ENSANAG00000024741
carlito_syrichta ENSTSYG00000031372
prolemur_simus ENSPSMG00000011863
microcebus_murinus ENSMICG00000014206
propithecus_coquereli ENSPCOG00000015220
otolemur_garnettii ENSOGAG00000012559
tursiops_truncatus ENSTTRG00000001043
vicugna_pacos ENSVPAG00000007040
pteropus_vampyrus ENSPVAG00000003531
erinaceus_europaeus ENSEEUG00000000722
tupaia_belangeri ENSTBEG00000014869
pongo_abelii ENSPPYG00000003327
neovison_vison ENSNVIG00000013046
ursus_americanus ENSUAMG00000013673
ursus_maritimus ENSUMAG00000015365
ailuropoda_melanoleuca ENSAMEG00000000638
mustela_putorius_furo ENSMPUG00000005672
canis_lupus_familiaris ENSCAFG00000009349
canis_lupus_dingo ENSCAFG00020018482
vulpes_vulpes ENSVVUG00000027196
panthera_tigris_altaica ENSPTIG00000011804
panthera_pardus ENSPPRG00000010501
felis_catus ENSFCAG00000003190
myotis_lucifugus ENSMLUG00000014751
cavia_porcellus ENSCPOG00000027497
cavia_aperea ENSCAPG00000007741
chinchilla_lanigera ENSCLAG00000013695
octodon_degus ENSODEG00000016153
heterocephalus_glaber_male ENSHGLG00100018836
heterocephalus_glaber_female ENSHGLG00000019544
fukomys_damarensis ENSFDAG00000015236
spermophilus_dauricus ENSSDAG00000001199
ictidomys_tridecemlineatus ENSSTOG00000011534
urocitellus_parryii ENSUPAG00010008926
marmota_marmota_marmota ENSMMMG00000012310
dipodomys_ordii ENSDORG00000015504
castor_canadensis ENSCCNG00000007726
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0024887
mus_musculus ENSMUSG00000027222
mus_spicilegus ENSMSIG00000018650
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0023977
mus_pahari MGP_PahariEiJ_G0025414
rattus_norvegicus ENSRNOG00000006539
meriones_unguiculatus ENSMUGG00000019289
peromyscus_maniculatus_bairdii ENSPEMG00000008055
microtus_ochrogaster ENSMOCG00000015385
