apteryx_haastii ENSAHAG00000007415
apteryx_rowi ENSARWG00000018909
apteryx_owenii ENSAOWG00000017797
dromaius_novaehollandiae ENSDNVG00000006639
nothoprocta_perdicaria ENSNPEG00000005098
manacus_vitellinus ENSMVIG00005016423
lepidothrix_coronata ENSLCOG00000002080
lonchura_striata_domestica ENSLSDG00000017642
taeniopygia_guttata ENSTGUG00000005069
serinus_canaria ENSSCAG00000012200
zonotrichia_albicollis ENSZALG00000007297
junco_hyemalis ENSJHYG00000016741
ficedula_albicollis ENSFALG00000002449
cyanistes_caeruleus ENSCCEG00000022775
parus_major ENSPMJG00000019319
calidris_pygmaea ENSCPGG00000002475
calidris_pugnax ENSCPUG00000004232
anser_brachyrhynchus ENSABRG00000014120
anas_platyrhynchos_platyrhynchos ENSAPLG00000016747
coturnix_japonica ENSCJPG00005021514
gallus_gallus ENSGALG00000051438
meleagris_gallopavo ENSMGAG00000006833
numida_meleagris ENSNMEG00000017523
melopsittacus_undulatus ENSMUNG00000012698
crocodylus_porosus ENSCPRG00005014453
chelonoidis_abingdonii ENSCABG00000009590
gopherus_agassizii ENSGAGG00000023474
chrysemys_picta_bellii ENSCPBG00000026640
pelodiscus_sinensis ENSPSIG00000010425
anolis_carolinensis ENSACAG00000003137
pogona_vitticeps ENSPVIG00000023512
notechis_scutatus ENSNSUG00000006661
salvator_merianae ENSSMRG00000014599
sphenodon_punctatus ENSSPUG00000012137
phascolarctos_cinereus ENSPCIG00000011837
notamacropus_eugenii ENSMEUG00000010100
sarcophilus_harrisii ENSSHAG00000009818
monodelphis_domestica ENSMODG00000003453
castor_canadensis ENSCCNG00000015170
dipodomys_ordii ENSDORG00000028286
mus_spicilegus ENSMSIG00000005127
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0026511
mus_musculus ENSMUSG00000027963
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0025561
mus_pahari MGP_PahariEiJ_G0027007
rattus_norvegicus ENSRNOG00000014323
meriones_unguiculatus ENSMUGG00000015337
peromyscus_maniculatus_bairdii ENSPEMG00000011176
microtus_ochrogaster ENSMOCG00000017740
cricetulus_griseus_crigri ENSCGRG00000000419
cricetulus_griseus_crigri-picr ENSCGRG00015027176
cricetulus_griseus_chok1gshd ENSCGRG00001024980
mesocricetus_auratus ENSMAUG00000001265
nannospalax_galili ENSNGAG00000022949
jaculus_jaculus ENSJJAG00000014735
carlito_syrichta ENSTSYG00000004347
sus_scrofa ENSSSCG00000006861
echinops_telfairi ENSETEG00000008324
loxodonta_africana ENSLAFG00000002468
procavia_capensis ENSPCAG00000001102
dasypus_novemcinctus ENSDNOG00000039926
bos_mutus ENSBMUG00000013526
bos_taurus ENSBTAG00000019026
bison_bison_bison ENSBBBG00000001454
ovis_aries ENSOARG00000018348
capra_hircus ENSCHIG00000016039
tursiops_truncatus ENSTTRG00000015750
vicugna_pacos ENSVPAG00000001046
ursus_americanus ENSUAMG00000011385
ursus_maritimus ENSUMAG00000007853
ailuropoda_melanoleuca ENSAMEG00000009636
