mola_mola ENSMMOG00000020095
takifugu_rubripes ENSTRUG00000020939
labrus_bergylta ENSLBEG00000024090
oryzias_latipes_asm223469v1 ENSORLG00015013650
oryzias_latipes ENSORLG00000023146
oryzias_melastigma ENSOMEG00000015821
poecilia_latipinna ENSPLAG00000020167
poecilia_mexicana ENSPMEG00000002581
poecilia_reticulata ENSPREG00000003286
xiphophorus_couchianus ENSXCOG00000007073
xiphophorus_maculatus ENSXMAG00000023361
cyprinodon_variegatus ENSCVAG00000014440
fundulus_heteroclitus ENSFHEG00000013148
pundamilia_nyererei ENSPNYG00000002397
haplochromis_burtoni ENSHBUG00000019929
maylandia_zebra ENSMZEG00005007684
astatotilapia_calliptera ENSACLG00000022593
neolamprologus_brichardi ENSNBRG00000008487
amphilophus_citrinellus ENSACIG00000020475
acanthochromis_polyacanthus ENSAPOG00000011554
amphiprion_percula ENSAPEG00000017008
mastacembelus_armatus ENSMAMG00000009808
monopterus_albus ENSMALG00000016585
anabas_testudineus ENSATEG00000018099
anabas_testudineus ENSATEG00000018118
anabas_testudineus ENSATEG00000018076
kryptolebias_marmoratus ENSKMAG00000001403
seriola_lalandi_dorsalis ENSSLDG00000013243
seriola_dumerili ENSSDUG00000006911
cynoglossus_semilaevis ENSCSEG00000009140
scophthalmus_maximus ENSSMAG00000012904
hippocampus_comes ENSHCOG00000010388
esox_lucius ENSELUG00000016143
pygocentrus_nattereri ENSPNAG00000004303
astyanax_mexicanus ENSAMXG00000043765
paramormyrops_kingsleyae ENSPKIG00000023090
