anolis_carolinensis ENSACAG00000015379
notechis_scutatus ENSNSUG00000012705
pogona_vitticeps ENSPVIG00000006790
salvator_merianae ENSSMRG00000007600
apteryx_haastii ENSAHAG00000003630
apteryx_owenii ENSAOWG00000017248
apteryx_rowi ENSARWG00000003183
dromaius_novaehollandiae ENSDNVG00000002877
nothoprocta_perdicaria ENSNPEG00000015170
gallus_gallus ENSGALG00000041103
coturnix_japonica ENSCJPG00005012637
meleagris_gallopavo ENSMGAG00000002169
anser_brachyrhynchus ENSABRG00000022459
taeniopygia_guttata ENSTGUG00000005989
lonchura_striata_domestica ENSLSDG00000008641
serinus_canaria ENSSCAG00000003166
junco_hyemalis ENSJHYG00000007636
ficedula_albicollis ENSFALG00000006793
parus_major ENSPMJG00000015457
lepidothrix_coronata ENSLCOG00000001864
melopsittacus_undulatus ENSMUNG00000008085
calidris_pygmaea ENSCPGG00000012528
calidris_pugnax ENSCPUG00000009805
chelonoidis_abingdonii ENSCABG00000017061
gopherus_agassizii ENSGAGG00000022689
chrysemys_picta_bellii ENSCPBG00000007705
pelodiscus_sinensis ENSPSIG00000000541
sphenodon_punctatus ENSSPUG00000003519
loxodonta_africana ENSLAFG00000015150
echinops_telfairi ENSETEG00000008809
bos_taurus ENSBTAG00000014990
bos_mutus ENSBMUG00000019843
bison_bison_bison ENSBBBG00000007391
capra_hircus ENSCHIG00000010324
ovis_aries ENSOARG00000002085
tursiops_truncatus ENSTTRG00000014720
sus_scrofa ENSSSCG00000022274
vicugna_pacos ENSVPAG00000006650
equus_caballus ENSECAG00000031922
equus_asinus_asinus ENSEASG00005019399
ailuropoda_melanoleuca ENSAMEG00000018702
ursus_maritimus ENSUMAG00000015894
neovison_vison ENSNVIG00000005241
mustela_putorius_furo ENSMPUG00000019521
canis_lupus_familiaris ENSCAFG00000006630
canis_lupus_dingo ENSCAFG00020025082
vulpes_vulpes ENSVVUG00000021047
dasypus_novemcinctus ENSDNOG00000042038
myotis_lucifugus ENSMLUG00000001132
pteropus_vampyrus ENSPVAG00000015618
castor_canadensis ENSCCNG00000019654
dipodomys_ordii ENSDORG00000003021
cricetulus_griseus_crigri-picr ENSCGRG00015020420
cricetulus_griseus_chok1gshd ENSCGRG00001008731
cricetulus_griseus_crigri ENSCGRG00000019848
mesocricetus_auratus ENSMAUG00000016698
peromyscus_maniculatus_bairdii ENSPEMG00000013497
mus_musculus ENSMUSG00000100241
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0019978
mus_spicilegus ENSMSIG00000012122
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0019092
mus_pahari MGP_PahariEiJ_G0030110
rattus_norvegicus ENSRNOG00000062141
nannospalax_galili ENSNGAG00000001399
jaculus_jaculus ENSJJAG00000012426
ictidomys_tridecemlineatus ENSSTOG00000027020
urocitellus_parryii ENSUPAG00010003552
marmota_marmota_marmota ENSMMMG00000019026
meriones_unguiculatus ENSMUGG00000022563
meriones_unguiculatus ENSMUGG00000024033
chinchilla_lanigera ENSCLAG00000017553
octodon_degus ENSODEG00000019131
heterocephalus_glaber_female ENSHGLG00000020633
heterocephalus_glaber_male ENSHGLG00100020345
cavia_porcellus ENSCPOG00000015103
oryctolagus_cuniculus ENSOCUG00000025120
ochotona_princeps ENSOPRG00000001558
propithecus_coquereli ENSPCOG00000025410
prolemur_simus ENSPSMG00000009749
microcebus_murinus ENSMICG00000044600
rhinopithecus_roxellana ENSRROG00000037548
rhinopithecus_bieti ENSRBIG00000043553
piliocolobus_tephrosceles ENSPTEG00000020965
cercocebus_atys ENSCATG00000015868
mandrillus_leucophaeus ENSMLEG00000028755
theropithecus_gelada ENSTGEG00000012508
papio_anubis ENSPANG00000011656
macaca_fascicularis ENSMFAG00000008697
macaca_nemestrina ENSMNEG00000015760
macaca_mulatta ENSMMUG00000047299
chlorocebus_sabaeus ENSCSAG00000018420
pan_troglodytes ENSPTRG00000002490
pan_paniscus ENSPPAG00000032053
homo_sapiens ENSG00000187714
gorilla_gorilla ENSGGOG00000034966
cebus_capucinus ENSCCAG00000012389
saimiri_boliviensis_boliviensis ENSSBOG00000006770
callithrix_jacchus ENSCJAG00000013140
aotus_nancymaae ENSANAG00000031479
carlito_syrichta ENSTSYG00000032646
otolemur_garnettii ENSOGAG00000001572
phascolarctos_cinereus ENSPCIG00000007905
notamacropus_eugenii ENSMEUG00000013682
sarcophilus_harrisii ENSSHAG00000000002
monodelphis_domestica ENSMODG00000002522
ornithorhynchus_anatinus ENSOANG00000004556
crocodylus_porosus ENSCPRG00005010331
xenopus_tropicalis ENSXETG00000033967
latimeria_chalumnae ENSLACG00000012826
scophthalmus_maximus ENSSMAG00000001096
cynoglossus_semilaevis ENSCSEG00000004723
gasterosteus_aculeatus ENSGACG00000008287
monopterus_albus ENSMALG00000005319
anabas_testudineus ENSATEG00000002910
takifugu_rubripes ENSTRUG00000009790
tetraodon_nigroviridis ENSTNIG00000008649
cyprinodon_variegatus ENSCVAG00000014853
fundulus_heteroclitus ENSFHEG00000022182
xiphophorus_maculatus ENSXMAG00000020102
xiphophorus_couchianus ENSXCOG00000013258
gambusia_affinis ENSGAFG00000009532
poecilia_formosa ENSPFOG00000020637
poecilia_mexicana ENSPMEG00000001266
poecilia_reticulata ENSPREG00000017749
kryptolebias_marmoratus ENSKMAG00000017763
oryzias_latipes_asm223469v1 ENSORLG00015010151
oryzias_latipes ENSORLG00000029177
oryzias_latipes ENSORLG00020004872
oryzias_melastigma ENSOMEG00000004540
amphiprion_ocellaris ENSAOCG00000005184
amphiprion_percula ENSAPEG00000011888
stegastes_partitus ENSSPAG00000005223
astatotilapia_calliptera ENSACLG00000012514
maylandia_zebra ENSMZEG00005027626
haplochromis_burtoni ENSHBUG00000021673
pundamilia_nyererei ENSPNYG00000012042
neolamprologus_brichardi ENSNBRG00000019642
oreochromis_niloticus ENSONIG00000021242
amphilophus_citrinellus ENSACIG00000020327
seriola_dumerili ENSSDUG00000010439
seriola_lalandi_dorsalis ENSSLDG00000021179
mastacembelus_armatus ENSMAMG00000021369
labrus_bergylta ENSLBEG00000000315
mola_mola ENSMMOG00000010395
periophthalmus_magnuspinnatus ENSPMGG00000008553
hippocampus_comes ENSHCOG00000003295
pygocentrus_nattereri ENSPNAG00000008171
astyanax_mexicanus ENSAMXG00000025615
ictalurus_punctatus ENSIPUG00000024600
danio_rerio ENSDARG00000006356
danio_rerio ENSDARG00000107527
ictalurus_punctatus ENSIPUG00000002152
hippocampus_comes ENSHCOG00000019932
periophthalmus_magnuspinnatus ENSPMGG00000013170
poecilia_formosa ENSPFOG00000020402
poecilia_latipinna ENSPLAG00000018721
poecilia_mexicana ENSPMEG00000020209
poecilia_reticulata ENSPREG00000001206
xiphophorus_maculatus ENSXMAG00000019856
xiphophorus_couchianus ENSXCOG00000006240
gambusia_affinis ENSGAFG00000004188
fundulus_heteroclitus ENSFHEG00000011805
cyprinodon_variegatus ENSCVAG00000007358
kryptolebias_marmoratus ENSKMAG00000014075
oryzias_latipes ENSORLG00000009439
oryzias_latipes ENSORLG00020000137
oryzias_melastigma ENSOMEG00000011513
scophthalmus_maximus ENSSMAG00000002540
cynoglossus_semilaevis ENSCSEG00000017434
gasterosteus_aculeatus ENSGACG00000002480
labrus_bergylta ENSLBEG00000008446
takifugu_rubripes ENSTRUG00000011581
tetraodon_nigroviridis ENSTNIG00000019406
seriola_lalandi_dorsalis ENSSLDG00000024487
seriola_dumerili ENSSDUG00000019092
mastacembelus_armatus ENSMAMG00000019391
anabas_testudineus ENSATEG00000000537
amphiprion_ocellaris ENSAOCG00000017106
amphiprion_percula ENSAPEG00000020196
acanthochromis_polyacanthus ENSAPOG00000018855
stegastes_partitus ENSSPAG00000022153
pundamilia_nyererei ENSPNYG00000000470
