chelonoidis_abingdonii ENSCABG00000015520
sphenodon_punctatus ENSSPUG00000010126
canis_lupus_dingo ENSCAFG00020012801
ursus_americanus ENSUAMG00000021458
cricetulus_griseus_crigri-picr ENSCGRG00015009986
cricetulus_griseus_crigri ENSCGRG00000017122
meriones_unguiculatus ENSMUGG00000024920
ictidomys_tridecemlineatus ENSSTOG00000011541
lepidothrix_coronata ENSLCOG00000000590
lonchura_striata_domestica ENSLSDG00000012689
lepidothrix_coronata ENSLCOG00000010807
manacus_vitellinus ENSMVIG00005018795
cyanistes_caeruleus ENSCCEG00000001186
parus_major ENSPMJG00000018650
parus_major ENSPMJG00000009038
junco_hyemalis ENSJHYG00000007455
zonotrichia_albicollis ENSZALG00000008181
serinus_canaria ENSSCAG00000003221
junco_hyemalis ENSJHYG00000000139
serinus_canaria ENSSCAG00000004220
taeniopygia_guttata ENSTGUG00000014690
taeniopygia_guttata ENSTGUG00000017045
lonchura_striata_domestica ENSLSDG00000002666
taeniopygia_guttata ENSTGUG00000015726
taeniopygia_guttata ENSTGUG00000017524
lonchura_striata_domestica ENSLSDG00000000914
taeniopygia_guttata ENSTGUG00000015530
cyanistes_caeruleus ENSCCEG00000017486
paramormyrops_kingsleyae ENSPKIG00000013598
