chelonoidis_abingdonii ENSCABG00000005890
gopherus_agassizii ENSGAGG00000017229
pelodiscus_sinensis ENSPSIG00000008543
pogona_vitticeps ENSPVIG00000023172
anolis_carolinensis ENSACAG00000016618
salvator_merianae ENSSMRG00000004675
loxodonta_africana ENSLAFG00000012937
procavia_capensis ENSPCAG00000005092
echinops_telfairi ENSETEG00000004804
dasypus_novemcinctus ENSDNOG00000014744
peromyscus_maniculatus_bairdii ENSPEMG00000010820
microtus_ochrogaster ENSMOCG00000010564
cricetulus_griseus_chok1gshd ENSCGRG00001014862
cricetulus_griseus_crigri-picr ENSCGRG00015016135
mesocricetus_auratus ENSMAUG00000008113
mus_musculus ENSMUSG00000036864
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0029525
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0030621
mus_spicilegus ENSMSIG00000005541
mus_pahari MGP_PahariEiJ_G0012759
rattus_norvegicus ENSRNOG00000024625
nannospalax_galili ENSNGAG00000002653
castor_canadensis ENSCCNG00000008757
heterocephalus_glaber_female ENSHGLG00000006503
heterocephalus_glaber_male ENSHGLG00100006412
fukomys_damarensis ENSFDAG00000016292
octodon_degus ENSODEG00000015182
chinchilla_lanigera ENSCLAG00000011579
urocitellus_parryii ENSUPAG00010011991
ictidomys_tridecemlineatus ENSSTOG00000029163
marmota_marmota_marmota ENSMMMG00000005355
oryctolagus_cuniculus ENSOCUG00000026833
ochotona_princeps ENSOPRG00000001464
pan_troglodytes ENSPTRG00000010865
pan_paniscus ENSPPAG00000040527
homo_sapiens ENSG00000167595
gorilla_gorilla ENSGGOG00000016847
pongo_abelii ENSPPYG00000009882
nomascus_leucogenys ENSNLEG00000030795
theropithecus_gelada ENSTGEG00000009379
papio_anubis ENSPANG00000007587
cercocebus_atys ENSCATG00000032895
mandrillus_leucophaeus ENSMLEG00000033383
macaca_fascicularis ENSMFAG00000031526
macaca_nemestrina ENSMNEG00000043066
macaca_mulatta ENSMMUG00000002392
chlorocebus_sabaeus ENSCSAG00000004341
piliocolobus_tephrosceles ENSPTEG00000014141
colobus_angolensis_palliatus ENSCANG00000036551
rhinopithecus_roxellana ENSRROG00000029951
rhinopithecus_bieti ENSRBIG00000040766
saimiri_boliviensis_boliviensis ENSSBOG00000033486
callithrix_jacchus ENSCJAG00000009534
cebus_capucinus ENSCCAG00000028470
aotus_nancymaae ENSANAG00000012082
carlito_syrichta ENSTSYG00000000359
propithecus_coquereli ENSPCOG00000020290
microcebus_murinus ENSMICG00000043899
prolemur_simus ENSPSMG00000000682
otolemur_garnettii ENSOGAG00000026423
tupaia_belangeri ENSTBEG00000002513
myotis_lucifugus ENSMLUG00000029985
pteropus_vampyrus ENSPVAG00000012848
equus_caballus ENSECAG00000016084
equus_asinus_asinus ENSEASG00005001334
bos_taurus ENSBTAG00000018599
bos_mutus ENSBMUG00000017339
bison_bison_bison ENSBBBG00000023086
capra_hircus ENSCHIG00000021239
ovis_aries ENSOARG00000005044
tursiops_truncatus ENSTTRG00000003854
sus_scrofa ENSSSCG00000002900
vicugna_pacos ENSVPAG00000000950
ursus_maritimus ENSUMAG00000020428
ursus_americanus ENSUAMG00000020691
ailuropoda_melanoleuca ENSAMEG00000000643
neovison_vison ENSNVIG00000017081
mustela_putorius_furo ENSMPUG00000006055
canis_lupus_dingo ENSCAFG00020018357
canis_lupus_familiaris ENSCAFG00000006797
vulpes_vulpes ENSVVUG00000014966
panthera_pardus ENSPPRG00000001331
panthera_tigris_altaica ENSPTIG00000008527
felis_catus ENSFCAG00000040505
sorex_araneus ENSSARG00000008585
sarcophilus_harrisii ENSSHAG00000009676
phascolarctos_cinereus ENSPCIG00000035523
amphiprion_percula ENSAPEG00000014903
amphiprion_ocellaris ENSAOCG00000006215
acanthochromis_polyacanthus ENSAPOG00000020961
stegastes_partitus ENSSPAG00000014431
oreochromis_niloticus ENSONIG00000002749
anabas_testudineus ENSATEG00000009126
labrus_bergylta ENSLBEG00000010147
scophthalmus_maximus ENSSMAG00000000747
xiphophorus_maculatus ENSXMAG00000010562
poecilia_formosa ENSPFOG00000006941
gambusia_affinis ENSGAFG00000003745
fundulus_heteroclitus ENSFHEG00000012002
kryptolebias_marmoratus ENSKMAG00000017720
mastacembelus_armatus ENSMAMG00000015958
danio_rerio ENSDARG00000097591
