drosophila_melanogaster FBgn0026738
caenorhabditis_elegans_strain_n2 WBGene00009007
petromyzon_marinus ENSPMAG00000001541
eptatretus_burgeri ENSEBUG00000005250
mola_mola ENSMMOG00000019132
takifugu_rubripes ENSTRUG00000018086
labrus_bergylta ENSLBEG00000002543
oryzias_latipes_asm223469v1 ENSORLG00015000964
oryzias_latipes ENSORLG00020020936
kryptolebias_marmoratus ENSKMAG00000005130
ciona_savignyi ENSCSAVG00000001149
ciona_savignyi ENSCSAVG00000007989
ciona_intestinalis ENSCING00000009512
saccharomyces_cerevisiae YHL013C
