petromyzon_marinus ENSPMAG00000008081
eptatretus_burgeri ENSEBUG00000013142
takifugu_rubripes ENSTRUG00000017600
labrus_bergylta ENSLBEG00000016214
mola_mola ENSMMOG00000001654
gasterosteus_aculeatus ENSGACG00000004749
anabas_testudineus ENSATEG00000015707
monopterus_albus ENSMALG00000009255
scophthalmus_maximus ENSSMAG00000014954
cynoglossus_semilaevis ENSCSEG00000005531
seriola_dumerili ENSSDUG00000021504
seriola_lalandi_dorsalis ENSSLDG00000018620
mastacembelus_armatus ENSMAMG00000005971
amphiprion_ocellaris ENSAOCG00000012561
amphiprion_percula ENSAPEG00000022133
acanthochromis_polyacanthus ENSAPOG00000015805
stegastes_partitus ENSSPAG00000000400
astatotilapia_calliptera ENSACLG00000009479
maylandia_zebra ENSMZEG00005004982
pundamilia_nyererei ENSPNYG00000007957
haplochromis_burtoni ENSHBUG00000019451
oreochromis_niloticus ENSONIG00000008652
neolamprologus_brichardi ENSNBRG00000011656
amphilophus_citrinellus ENSACIG00000000633
poecilia_formosa ENSPFOG00000013476
poecilia_latipinna ENSPLAG00000017906
poecilia_reticulata ENSPREG00000005205
xiphophorus_maculatus ENSXMAG00000024439
xiphophorus_couchianus ENSXCOG00000019184
gambusia_affinis ENSGAFG00000003810
cyprinodon_variegatus ENSCVAG00000018732
fundulus_heteroclitus ENSFHEG00000005291
kryptolebias_marmoratus ENSKMAG00000015637
oryzias_latipes_asm223469v1 ENSORLG00015015178
oryzias_latipes ENSORLG00020021137
oryzias_latipes ENSORLG00000017496
oryzias_melastigma ENSOMEG00000004511
hippocampus_comes ENSHCOG00000010261
gadus_morhua ENSGMOG00000004548
esox_lucius ENSELUG00000022576
pygocentrus_nattereri ENSPNAG00000020838
astyanax_mexicanus ENSAMXG00000035213
ictalurus_punctatus ENSIPUG00000020130
danio_rerio ENSDARG00000099733
paramormyrops_kingsleyae ENSPKIG00000004454
scleropages_formosus ENSSFOG00015018411
lepisosteus_oculatus ENSLOCG00000007371
notamacropus_eugenii ENSMEUG00000012823
phascolarctos_cinereus ENSPCIG00000027338
monodelphis_domestica ENSMODG00000009326
sarcophilus_harrisii ENSSHAG00000015674
dasypus_novemcinctus ENSDNOG00000033913
choloepus_hoffmanni ENSCHOG00000004493
loxodonta_africana ENSLAFG00000010236
procavia_capensis ENSPCAG00000012790
mustela_putorius_furo ENSMPUG00000018760
mustela_putorius_furo ENSMPUG00000013943
neovison_vison ENSNVIG00000008463
ursus_maritimus ENSUMAG00000015415
ursus_americanus ENSUAMG00000025622
ailuropoda_melanoleuca ENSAMEG00000012211
vulpes_vulpes ENSVVUG00000012957
canis_lupus_dingo ENSCAFG00020005869
panthera_tigris_altaica ENSPTIG00000008708
panthera_pardus ENSPPRG00000003553
felis_catus ENSFCAG00000022845
pteropus_vampyrus ENSPVAG00000010517
equus_caballus ENSECAG00000006773
equus_asinus_asinus ENSEASG00005022598
sus_scrofa ENSSSCG00000027516
vicugna_pacos ENSVPAG00000009663
bos_mutus ENSBMUG00000019215
bos_taurus ENSBTAG00000038620
bison_bison_bison ENSBBBG00000016992
ovis_aries ENSOARG00000000339
capra_hircus ENSCHIG00000023936
ovis_aries ENSOARG00000006529
tursiops_truncatus ENSTTRG00000017000
sorex_araneus ENSSARG00000010527
erinaceus_europaeus ENSEEUG00000015517
castor_canadensis ENSCCNG00000030811
dipodomys_ordii ENSDORG00000013676
peromyscus_maniculatus_bairdii ENSPEMG00000022223
microtus_ochrogaster ENSMOCG00000017545
cricetulus_griseus_chok1gshd ENSCGRG00001015518
cricetulus_griseus_crigri-picr ENSCGRG00015001090
cricetulus_griseus_crigri ENSCGRG00000015674
mesocricetus_auratus ENSMAUG00000019383
mus_musculus ENSMUSG00000041777
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0024580
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0023657
mus_spicilegus ENSMSIG00000007130
mus_pahari MGP_PahariEiJ_G0025109
rattus_norvegicus ENSRNOG00000018719
meriones_unguiculatus ENSMUGG00000026457
nannospalax_galili ENSNGAG00000023091
jaculus_jaculus ENSJJAG00000010849
heterocephalus_glaber_female ENSHGLG00000008097
heterocephalus_glaber_male ENSHGLG00100004690
fukomys_damarensis ENSFDAG00000014692
chinchilla_lanigera ENSCLAG00000003669
octodon_degus ENSODEG00000009325
cavia_aperea ENSCAPG00000008317
cavia_porcellus ENSCPOG00000010275
ictidomys_tridecemlineatus ENSSTOG00000001233
spermophilus_dauricus ENSSDAG00000011959
marmota_marmota_marmota ENSMMMG00000023697
oryctolagus_cuniculus ENSOCUG00000029298
ochotona_princeps ENSOPRG00000010492
pan_troglodytes ENSPTRG00000012652
pan_paniscus ENSPPAG00000041485
homo_sapiens ENSG00000138433
pongo_abelii ENSPPYG00000012945
nomascus_leucogenys ENSNLEG00000005869
nomascus_leucogenys ENSNLEG00000002490
colobus_angolensis_palliatus ENSCANG00000034721
rhinopithecus_roxellana ENSRROG00000038503
piliocolobus_tephrosceles ENSPTEG00000038775
theropithecus_gelada ENSTGEG00000020102
chlorocebus_sabaeus ENSCSAG00000014627
macaca_mulatta ENSMMUG00000023006
rhinopithecus_roxellana ENSRROG00000026441
rhinopithecus_bieti ENSRBIG00000005606
macaca_nemestrina ENSMNEG00000045151
macaca_fascicularis ENSMFAG00000041382
papio_anubis ENSPANG00000033102
mandrillus_leucophaeus ENSMLEG00000009014
rhinopithecus_bieti ENSRBIG00000043539
cercocebus_atys ENSCATG00000034814
rhinopithecus_bieti ENSRBIG00000039741
rhinopithecus_roxellana ENSRROG00000035775
saimiri_boliviensis_boliviensis ENSSBOG00000028527
cebus_capucinus ENSCCAG00000030492
callithrix_jacchus ENSCJAG00000007884
aotus_nancymaae ENSANAG00000020255
carlito_syrichta ENSTSYG00000012363
carlito_syrichta ENSTSYG00000033356
propithecus_coquereli ENSPCOG00000014298
prolemur_simus ENSPSMG00000024153
microcebus_murinus ENSMICG00000026886
otolemur_garnettii ENSOGAG00000016564
tupaia_belangeri ENSTBEG00000012818
tupaia_belangeri ENSTBEG00000004324
echinops_telfairi ENSETEG00000010061
myotis_lucifugus ENSMLUG00000013807
ornithorhynchus_anatinus ENSOANG00000008602
anser_brachyrhynchus ENSABRG00000001225
anas_platyrhynchos_platyrhynchos ENSAPLG00000008087
gallus_gallus ENSGALG00000014276
meleagris_gallopavo ENSMGAG00000009813
coturnix_japonica ENSCJPG00005017750
numida_meleagris ENSNMEG00000022247
manacus_vitellinus ENSMVIG00005001776
manacus_vitellinus ENSMVIG00005004178
lepidothrix_coronata ENSLCOG00000016333
parus_major ENSPMJG00000018569
cyanistes_caeruleus ENSCCEG00000023570
ficedula_albicollis ENSFALG00000002994
taeniopygia_guttata ENSTGUG00000014693
taeniopygia_guttata ENSTGUG00000008746
lonchura_striata_domestica ENSLSDG00000010942
serinus_canaria ENSSCAG00000016033
zonotrichia_albicollis ENSZALG00000017682
junco_hyemalis ENSJHYG00000012804
melopsittacus_undulatus ENSMUNG00000007958
calidris_pygmaea ENSCPGG00000017274
calidris_pugnax ENSCPUG00000004777
dromaius_novaehollandiae ENSDNVG00000017538
nothoprocta_perdicaria ENSNPEG00000015080
apteryx_owenii ENSAOWG00000018787
apteryx_haastii ENSAHAG00000007642
apteryx_rowi ENSARWG00000005223
crocodylus_porosus ENSCPRG00005013911
chelonoidis_abingdonii ENSCABG00000005871
gopherus_agassizii ENSGAGG00000015086
chrysemys_picta_bellii ENSCPBG00000003892
pelodiscus_sinensis ENSPSIG00000017557
anolis_carolinensis ENSACAG00000005518
pogona_vitticeps ENSPVIG00000012033
notechis_scutatus ENSNSUG00000011459
salvator_merianae ENSSMRG00000018195
sphenodon_punctatus ENSSPUG00000002452
xenopus_tropicalis ENSXETG00000008492
latimeria_chalumnae ENSLACG00000004904
ciona_intestinalis ENSCING00000012247
drosophila_melanogaster FBgn0036827
caenorhabditis_elegans_strain_n2 WBGene00018892
