notamacropus_eugenii ENSMEUG00000008147
phascolarctos_cinereus ENSPCIG00000028784
sarcophilus_harrisii ENSSHAG00000009722
phascolarctos_cinereus ENSPCIG00000034755
monodelphis_domestica ENSMODG00000003164
ursus_maritimus ENSUMAG00000017624
ursus_americanus ENSUAMG00000018143
ailuropoda_melanoleuca ENSAMEG00000011331
mustela_putorius_furo ENSMPUG00000015512
neovison_vison ENSNVIG00000021889
canis_lupus_familiaris ENSCAFG00000015180
canis_lupus_dingo ENSCAFG00020022676
vulpes_vulpes ENSVVUG00000026212
panthera_pardus ENSPPRG00000010498
panthera_tigris_altaica ENSPTIG00000000157
felis_catus ENSFCAG00000008148
equus_caballus ENSECAG00000010918
equus_asinus_asinus ENSEASG00005019024
vicugna_pacos ENSVPAG00000005130
sus_scrofa ENSSSCG00000006288
ovis_aries ENSOARG00000010726
capra_hircus ENSCHIG00000024573
bos_mutus ENSBMUG00000020869
bison_bison_bison ENSBBBG00000004051
bos_taurus ENSBTAG00000020755
tursiops_truncatus ENSTTRG00000004061
pteropus_vampyrus ENSPVAG00000007361
mus_spicilegus ENSMSIG00000022173
mus_musculus ENSMUSG00000026580
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0015598
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0014791
mus_pahari MGP_PahariEiJ_G0028028
rattus_norvegicus ENSRNOG00000002794
meriones_unguiculatus ENSMUGG00000006847
cricetulus_griseus_crigri ENSCGRG00000017385
cricetulus_griseus_chok1gshd ENSCGRG00001012287
cricetulus_griseus_crigri-picr ENSCGRG00015009671
mesocricetus_auratus ENSMAUG00000015150
peromyscus_maniculatus_bairdii ENSPEMG00000020102
microtus_ochrogaster ENSMOCG00000021475
nannospalax_galili ENSNGAG00000010565
jaculus_jaculus ENSJJAG00000000498
castor_canadensis ENSCCNG00000020602
chinchilla_lanigera ENSCLAG00000005532
octodon_degus ENSODEG00000000018
cavia_porcellus ENSCPOG00000006911
cavia_aperea ENSCAPG00000008546
heterocephalus_glaber_male ENSHGLG00100003812
heterocephalus_glaber_female ENSHGLG00000001876
fukomys_damarensis ENSFDAG00000015488
urocitellus_parryii ENSUPAG00010010702
ictidomys_tridecemlineatus ENSSTOG00000008931
spermophilus_dauricus ENSSDAG00000022293
marmota_marmota_marmota ENSMMMG00000018590
oryctolagus_cuniculus ENSOCUG00000016477
ochotona_princeps ENSOPRG00000008521
homo_sapiens ENSG00000174175
gorilla_gorilla ENSGGOG00000000935
pan_paniscus ENSPPAG00000033608
pan_troglodytes ENSPTRG00000001660
pongo_abelii ENSPPYG00000000530
nomascus_leucogenys ENSNLEG00000015004
piliocolobus_tephrosceles ENSPTEG00000017991
colobus_angolensis_palliatus ENSCANG00000034577
rhinopithecus_bieti ENSRBIG00000044311
rhinopithecus_roxellana ENSRROG00000042724
macaca_nemestrina ENSMNEG00000040941
macaca_mulatta ENSMMUG00000013044
macaca_fascicularis ENSMFAG00000036068
cercocebus_atys ENSCATG00000030070
theropithecus_gelada ENSTGEG00000006546
papio_anubis ENSPANG00000011947
mandrillus_leucophaeus ENSMLEG00000027550
chlorocebus_sabaeus ENSCSAG00000011257
cebus_capucinus ENSCCAG00000035312
saimiri_boliviensis_boliviensis ENSSBOG00000024062
callithrix_jacchus ENSCJAG00000010185
aotus_nancymaae ENSANAG00000035384
carlito_syrichta ENSTSYG00000000344
prolemur_simus ENSPSMG00000025582
microcebus_murinus ENSMICG00000012288
propithecus_coquereli ENSPCOG00000007809
otolemur_garnettii ENSOGAG00000010076
dasypus_novemcinctus ENSDNOG00000019844
choloepus_hoffmanni ENSCHOG00000010064
loxodonta_africana ENSLAFG00000014536
procavia_capensis ENSPCAG00000016259
erinaceus_europaeus ENSEEUG00000011569
myotis_lucifugus ENSMLUG00000008526
neovison_vison ENSNVIG00000021840
tupaia_belangeri ENSTBEG00000002604
echinops_telfairi ENSETEG00000002228
ornithorhynchus_anatinus ENSOANG00000030269
gopherus_agassizii ENSGAGG00000000875
chelonoidis_abingdonii ENSCABG00000013319
chrysemys_picta_bellii ENSCPBG00000008507
chelonoidis_abingdonii ENSCABG00000007911
pelodiscus_sinensis ENSPSIG00000017549
apteryx_owenii ENSAOWG00000010985
apteryx_haastii ENSAHAG00000014144
dromaius_novaehollandiae ENSDNVG00000000047
lonchura_striata_domestica ENSLSDG00000009354
zonotrichia_albicollis ENSZALG00000015583
parus_major ENSPMJG00000006550
calidris_pugnax ENSCPUG00000001022
paramormyrops_kingsleyae ENSPKIG00000007423
ictalurus_punctatus ENSIPUG00000023961
pygocentrus_nattereri ENSPNAG00000006320
pygocentrus_nattereri ENSPNAG00000017044
ictalurus_punctatus ENSIPUG00000023956
danio_rerio ENSDARG00000096787
phascolarctos_cinereus ENSPCIG00000028786
sarcophilus_harrisii ENSSHAG00000010339
monodelphis_domestica ENSMODG00000028669
spermophilus_dauricus ENSSDAG00000022218
ornithorhynchus_anatinus ENSOANG00000000875
latimeria_chalumnae ENSLACG00000006488
eptatretus_burgeri ENSEBUG00000012604
chrysemys_picta_bellii ENSCPBG00000007283
ciona_intestinalis ENSCING00000020340
