phascolarctos_cinereus ENSPCIG00000025501
notamacropus_eugenii ENSMEUG00000004502
sarcophilus_harrisii ENSSHAG00000001833
monodelphis_domestica ENSMODG00000018619
pteropus_vampyrus ENSPVAG00000012986
myotis_lucifugus ENSMLUG00000014904
canis_lupus_dingo ENSCAFG00020007857
canis_lupus_familiaris ENSCAFG00000014373
vulpes_vulpes ENSVVUG00000025396
neovison_vison ENSNVIG00000022635
mustela_putorius_furo ENSMPUG00000003930
ailuropoda_melanoleuca ENSAMEG00000011554
ursus_maritimus ENSUMAG00000007004
panthera_tigris_altaica ENSPTIG00000017883
panthera_pardus ENSPPRG00000000978
felis_catus ENSFCAG00000002682
equus_asinus_asinus ENSEASG00005010510
equus_caballus ENSECAG00000026879
capra_hircus ENSCHIG00000000374
ovis_aries ENSOARG00000017885
bos_taurus ENSBTAG00000043581
bos_mutus ENSBMUG00000004909
bison_bison_bison ENSBBBG00000005897
tursiops_truncatus ENSTTRG00000014962
sus_scrofa ENSSSCG00000010131
ursus_americanus ENSUAMG00000010940
ursus_americanus ENSUAMG00000010906
bison_bison_bison ENSBBBG00000015847
erinaceus_europaeus ENSEEUG00000008962
sorex_araneus ENSSARG00000006746
papio_anubis ENSPANG00000010339
theropithecus_gelada ENSTGEG00000004235
mandrillus_leucophaeus ENSMLEG00000042607
cercocebus_atys ENSCATG00000039276
chlorocebus_sabaeus ENSCSAG00000011933
macaca_fascicularis ENSMFAG00000039502
macaca_nemestrina ENSMNEG00000035876
macaca_mulatta ENSMMUG00000017147
piliocolobus_tephrosceles ENSPTEG00000026580
colobus_angolensis_palliatus ENSCANG00000033001
rhinopithecus_bieti ENSRBIG00000029825
rhinopithecus_roxellana ENSRROG00000000333
pan_paniscus ENSPPAG00000042002
pan_troglodytes ENSPTRG00000014069
homo_sapiens ENSG00000184470
gorilla_gorilla ENSGGOG00000001980
pongo_abelii ENSPPYG00000011587
nomascus_leucogenys ENSNLEG00000005534
colobus_angolensis_palliatus ENSCANG00000025237
cebus_capucinus ENSCCAG00000034707
saimiri_boliviensis_boliviensis ENSSBOG00000023176
callithrix_jacchus ENSCJAG00000014546
aotus_nancymaae ENSANAG00000020052
carlito_syrichta ENSTSYG00000028849
propithecus_coquereli ENSPCOG00000026009
prolemur_simus ENSPSMG00000001563
microcebus_murinus ENSMICG00000016540
otolemur_garnettii ENSOGAG00000029571
tupaia_belangeri ENSTBEG00000001590
castor_canadensis ENSCCNG00000025216
dipodomys_ordii ENSDORG00000011646
peromyscus_maniculatus_bairdii ENSPEMG00000000594
microtus_ochrogaster ENSMOCG00000000725
cricetulus_griseus_chok1gshd ENSCGRG00001018147
cricetulus_griseus_crigri ENSCGRG00000011888
cricetulus_griseus_crigri-picr ENSCGRG00015004505
mesocricetus_auratus ENSMAUG00000001013
mus_musculus ENSMUSG00000075704
mus_spicilegus ENSMSIG00000020857
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0021441
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0020546
mus_pahari MGP_PahariEiJ_G0016251
rattus_norvegicus ENSRNOG00000001890
meriones_unguiculatus ENSMUGG00000008628
nannospalax_galili ENSNGAG00000012955
jaculus_jaculus ENSJJAG00000019775
urocitellus_parryii ENSUPAG00010011325
ictidomys_tridecemlineatus ENSSTOG00000011425
marmota_marmota_marmota ENSMMMG00000003687
spermophilus_dauricus ENSSDAG00000011136
heterocephalus_glaber_female ENSHGLG00000018271
