apteryx_haastii ENSAHAG00000019099
apteryx_owenii ENSAOWG00000004165
dromaius_novaehollandiae ENSDNVG00000017825
crocodylus_porosus ENSCPRG00005009850
gopherus_agassizii ENSGAGG00000001978
chelonoidis_abingdonii ENSCABG00000015391
pogona_vitticeps ENSPVIG00000013637
anolis_carolinensis ENSACAG00000002209
notechis_scutatus ENSNSUG00000013678
salvator_merianae ENSSMRG00000001088
phascolarctos_cinereus ENSPCIG00000027354
sarcophilus_harrisii ENSSHAG00000010228
monodelphis_domestica ENSMODG00000015983
pan_troglodytes ENSPTRG00000041321
pan_paniscus ENSPPAG00000034255
homo_sapiens ENSG00000226321
gorilla_gorilla ENSGGOG00000041336
nomascus_leucogenys ENSNLEG00000029188
colobus_angolensis_palliatus ENSCANG00000035775
rhinopithecus_roxellana ENSRROG00000032397
piliocolobus_tephrosceles ENSPTEG00000035892
cercocebus_atys ENSCATG00000043230
chlorocebus_sabaeus ENSCSAG00000005919
mandrillus_leucophaeus ENSMLEG00000036528
theropithecus_gelada ENSTGEG00000026789
papio_anubis ENSPANG00000024553
macaca_fascicularis ENSMFAG00000037732
macaca_mulatta ENSMMUG00000041795
macaca_nemestrina ENSMNEG00000029986
cebus_capucinus ENSCCAG00000027162
saimiri_boliviensis_boliviensis ENSSBOG00000031400
aotus_nancymaae ENSANAG00000021788
carlito_syrichta ENSTSYG00000035161
propithecus_coquereli ENSPCOG00000021643
otolemur_garnettii ENSOGAG00000024629
castor_canadensis ENSCCNG00000022251
dipodomys_ordii ENSDORG00000024589
cricetulus_griseus_chok1gshd ENSCGRG00001010820
cricetulus_griseus_crigri ENSCGRG00000013695
cricetulus_griseus_crigri-picr ENSCGRG00015016520
mesocricetus_auratus ENSMAUG00000019614
peromyscus_maniculatus_bairdii ENSPEMG00000014619
microtus_ochrogaster ENSMOCG00000017827
mus_spicilegus ENSMSIG00000016212
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0015254
mus_musculus ENSMUSG00000084989
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0014450
mus_pahari MGP_PahariEiJ_G0027686
meriones_unguiculatus ENSMUGG00000011973
nannospalax_galili ENSNGAG00000021519
jaculus_jaculus ENSJJAG00000005843
chinchilla_lanigera ENSCLAG00000002724
octodon_degus ENSODEG00000013957
cavia_aperea ENSCAPG00000009789
cavia_porcellus ENSCPOG00000025037
heterocephalus_glaber_female ENSHGLG00000003416
heterocephalus_glaber_male ENSHGLG00100017884
fukomys_damarensis ENSFDAG00000021402
urocitellus_parryii ENSUPAG00010014174
equus_caballus ENSECAG00000023710
equus_asinus_asinus ENSEASG00005008163
myotis_lucifugus ENSMLUG00000022867
bos_taurus ENSBTAG00000005168
bos_mutus ENSBMUG00000010864
ovis_aries ENSOARG00000018219
sus_scrofa ENSSSCG00000036261
ursus_americanus ENSUAMG00000019034
ursus_maritimus ENSUMAG00000010789
ailuropoda_melanoleuca ENSAMEG00000016680
mustela_putorius_furo ENSMPUG00000000145
neovison_vison ENSNVIG00000017692
canis_lupus_familiaris ENSCAFG00000031521
panthera_pardus ENSPPRG00000008256
loxodonta_africana ENSLAFG00000027555
dasypus_novemcinctus ENSDNOG00000035769
ornithorhynchus_anatinus ENSOANG00000015608
xenopus_tropicalis ENSXETG00000012154
amphiprion_percula ENSAPEG00000021220
gadus_morhua ENSGMOG00000010323
xenopus_tropicalis ENSXETG00000023904
eptatretus_burgeri ENSEBUG00000005520
