notamacropus_eugenii ENSMEUG00000006454
phascolarctos_cinereus ENSPCIG00000024988
monodelphis_domestica ENSMODG00000019487
sarcophilus_harrisii ENSSHAG00000003003
capra_hircus ENSCHIG00000013568
ovis_aries ENSOARG00000007827
bos_mutus ENSBMUG00000023266
bos_taurus ENSBTAG00000010510
bison_bison_bison ENSBBBG00000016323
tursiops_truncatus ENSTTRG00000008675
sus_scrofa ENSSSCG00000016907
vicugna_pacos ENSVPAG00000011173
ursus_americanus ENSUAMG00000023080
ursus_maritimus ENSUMAG00000009971
ailuropoda_melanoleuca ENSAMEG00000013838
neovison_vison ENSNVIG00000009770
mustela_putorius_furo ENSMPUG00000007636
canis_lupus_dingo ENSCAFG00020024395
canis_lupus_familiaris ENSCAFG00000006710
vulpes_vulpes ENSVVUG00000021328
panthera_tigris_altaica ENSPTIG00000009977
panthera_pardus ENSPPRG00000024000
felis_catus ENSFCAG00000008182
equus_asinus_asinus ENSEASG00005013287
equus_caballus ENSECAG00000024365
pteropus_vampyrus ENSPVAG00000002444
myotis_lucifugus ENSMLUG00000001130
cavia_porcellus ENSCPOG00000040097
cavia_aperea ENSCAPG00000014688
chinchilla_lanigera ENSCLAG00000007178
octodon_degus ENSODEG00000017600
heterocephalus_glaber_male ENSHGLG00100013079
heterocephalus_glaber_female ENSHGLG00000015591
fukomys_damarensis ENSFDAG00000019507
urocitellus_parryii ENSUPAG00010004963
ictidomys_tridecemlineatus ENSSTOG00000010789
spermophilus_dauricus ENSSDAG00000006836
marmota_marmota_marmota ENSMMMG00000009209
castor_canadensis ENSCCNG00000022773
dipodomys_ordii ENSDORG00000006778
cricetulus_griseus_chok1gshd ENSCGRG00001002444
cricetulus_griseus_crigri ENSCGRG00000005333
cricetulus_griseus_crigri-picr ENSCGRG00015000497
mesocricetus_auratus ENSMAUG00000009094
microtus_ochrogaster ENSMOCG00000010302
peromyscus_maniculatus_bairdii ENSPEMG00000004741
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0019776
mus_musculus ENSMUSG00000042426
mus_spicilegus ENSMSIG00000017322
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0018897
mus_pahari MGP_PahariEiJ_G0015968
rattus_norvegicus ENSRNOG00000010369
meriones_unguiculatus ENSMUGG00000013575
nannospalax_galili ENSNGAG00000018322
jaculus_jaculus ENSJJAG00000024034
tupaia_belangeri ENSTBEG00000005039
pan_paniscus ENSPPAG00000041713
pan_troglodytes ENSPTRG00000016875
homo_sapiens ENSG00000067248
gorilla_gorilla ENSGGOG00000001862
pongo_abelii ENSPPYG00000015468
nomascus_leucogenys ENSNLEG00000001232
theropithecus_gelada ENSTGEG00000012636
papio_anubis ENSPANG00000013603
cercocebus_atys ENSCATG00000036778
mandrillus_leucophaeus ENSMLEG00000032837
macaca_fascicularis ENSMFAG00000003740
macaca_mulatta ENSMMUG00000010376
macaca_nemestrina ENSMNEG00000027210
chlorocebus_sabaeus ENSCSAG00000016510
piliocolobus_tephrosceles ENSPTEG00000020568
colobus_angolensis_palliatus ENSCANG00000031806
rhinopithecus_roxellana ENSRROG00000044066
rhinopithecus_bieti ENSRBIG00000032473
saimiri_boliviensis_boliviensis ENSSBOG00000026450
cebus_capucinus ENSCCAG00000026726
callithrix_jacchus ENSCJAG00000001692
aotus_nancymaae ENSANAG00000005482
carlito_syrichta ENSTSYG00000003651
prolemur_simus ENSPSMG00000016779
microcebus_murinus ENSMICG00000012740
propithecus_coquereli ENSPCOG00000021937
otolemur_garnettii ENSOGAG00000002880
oryctolagus_cuniculus ENSOCUG00000004454
ochotona_princeps ENSOPRG00000007959
choloepus_hoffmanni ENSCHOG00000010894
dasypus_novemcinctus ENSDNOG00000015364
loxodonta_africana ENSLAFG00000010492
procavia_capensis ENSPCAG00000012957
erinaceus_europaeus ENSEEUG00000000507
capra_hircus ENSCHIG00000002503
echinops_telfairi ENSETEG00000000721
sorex_araneus ENSSARG00000008364
ornithorhynchus_anatinus ENSOANG00000004883
ornithorhynchus_anatinus ENSOANG00000020972
ornithorhynchus_anatinus ENSOANG00000030012
anser_brachyrhynchus ENSABRG00000021035
anas_platyrhynchos_platyrhynchos ENSAPLG00000009145
gallus_gallus ENSGALG00000014700
meleagris_gallopavo ENSMGAG00000003948
coturnix_japonica ENSCJPG00005001224
numida_meleagris ENSNMEG00000006565
zonotrichia_albicollis ENSZALG00000005524
serinus_canaria ENSSCAG00000009228
taeniopygia_guttata ENSTGUG00000002464
lonchura_striata_domestica ENSLSDG00000017194
ficedula_albicollis ENSFALG00000010826
parus_major ENSPMJG00000015901
cyanistes_caeruleus ENSCCEG00000016300
manacus_vitellinus ENSMVIG00005008699
lepidothrix_coronata ENSLCOG00000007566
calidris_pugnax ENSCPUG00000015127
calidris_pygmaea ENSCPGG00000003896
melopsittacus_undulatus ENSMUNG00000013487
apteryx_haastii ENSAHAG00000002835
apteryx_owenii ENSAOWG00000009705
apteryx_rowi ENSARWG00000013447
dromaius_novaehollandiae ENSDNVG00000016716
nothoprocta_perdicaria ENSNPEG00000000693
crocodylus_porosus ENSCPRG00005016856
chelonoidis_abingdonii ENSCABG00000008506
gopherus_agassizii ENSGAGG00000020049
chrysemys_picta_bellii ENSCPBG00000026552
pelodiscus_sinensis ENSPSIG00000011702
anolis_carolinensis ENSACAG00000015328
pogona_vitticeps ENSPVIG00000010336
notechis_scutatus ENSNSUG00000001110
salvator_merianae ENSSMRG00000018935
sphenodon_punctatus ENSSPUG00000006458
xenopus_tropicalis ENSXETG00000000367
manacus_vitellinus ENSMVIG00005008696
latimeria_chalumnae ENSLACG00000011195
eptatretus_burgeri ENSEBUG00000015433
scleropages_formosus ENSSFOG00015014445
paramormyrops_kingsleyae ENSPKIG00000020627
hippocampus_comes ENSHCOG00000019967
stegastes_partitus ENSSPAG00000011452
esox_lucius ENSELUG00000004969
gasterosteus_aculeatus ENSGACG00000016244
hippocampus_comes ENSHCOG00000019981
cynoglossus_semilaevis ENSCSEG00000018670
takifugu_rubripes ENSTRUG00000014726
tetraodon_nigroviridis ENSTNIG00000007548
mola_mola ENSMMOG00000002478
labrus_bergylta ENSLBEG00000019477
xiphophorus_maculatus ENSXMAG00000004847
gambusia_affinis ENSGAFG00000012487
poecilia_latipinna ENSPLAG00000000725
poecilia_mexicana ENSPMEG00000010486
poecilia_formosa ENSPFOG00000012697
poecilia_reticulata ENSPREG00000003029
fundulus_heteroclitus ENSFHEG00000022875
cyprinodon_variegatus ENSCVAG00000004486
kryptolebias_marmoratus ENSKMAG00000012503
oryzias_latipes_asm223469v1 ENSORLG00015013087
oryzias_latipes ENSORLG00000005364
oryzias_latipes ENSORLG00020006421
oryzias_melastigma ENSOMEG00000008943
neolamprologus_brichardi ENSNBRG00000011405
pundamilia_nyererei ENSPNYG00000006076
astatotilapia_calliptera ENSACLG00000001805
maylandia_zebra ENSMZEG00005000550
haplochromis_burtoni ENSHBUG00000006356
oreochromis_niloticus ENSONIG00000007583
amphilophus_citrinellus ENSACIG00000015064
amphiprion_ocellaris ENSAOCG00000011810
amphiprion_percula ENSAPEG00000019407
acanthochromis_polyacanthus ENSAPOG00000007731
stegastes_partitus ENSSPAG00000011500
stegastes_partitus ENSSPAG00000011397
seriola_dumerili ENSSDUG00000023790
seriola_lalandi_dorsalis ENSSLDG00000006175
scophthalmus_maximus ENSSMAG00000007649
monopterus_albus ENSMALG00000003169
mastacembelus_armatus ENSMAMG00000016839
anabas_testudineus ENSATEG00000015041
periophthalmus_magnuspinnatus ENSPMGG00000002597
gadus_morhua ENSGMOG00000014621
pygocentrus_nattereri ENSPNAG00000008720
astyanax_mexicanus ENSAMXG00000018788
ictalurus_punctatus ENSIPUG00000024354
danio_rerio ENSDARG00000040326
lepisosteus_oculatus ENSLOCG00000010159
eptatretus_burgeri ENSEBUG00000009647
