petromyzon_marinus ENSPMAG00000006840
eptatretus_burgeri ENSEBUG00000016098
eptatretus_burgeri ENSEBUG00000007461
anolis_carolinensis ENSACAG00000014219
pogona_vitticeps ENSPVIG00000003348
notechis_scutatus ENSNSUG00000017363
salvator_merianae ENSSMRG00000006694
sphenodon_punctatus ENSSPUG00000013519
apteryx_owenii ENSAOWG00000005162
apteryx_haastii ENSAHAG00000014071
apteryx_rowi ENSARWG00000005280
dromaius_novaehollandiae ENSDNVG00000013558
nothoprocta_perdicaria ENSNPEG00000011756
lepidothrix_coronata ENSLCOG00000009333
manacus_vitellinus ENSMVIG00005004855
taeniopygia_guttata ENSTGUG00000004751
lonchura_striata ENSLSDG00000008665
junco_hyemalis ENSJHYG00000015026
zonotrichia_albicollis ENSZALG00000013739
serinus_canaria ENSSCAG00000011393
parus_major ENSPMJG00000001017
cyanistes_caeruleus ENSCCEG00000023219
ficedula_albicollis ENSFALG00000009515
melopsittacus_undulatus ENSMUNG00000013166
calidris_pugnax ENSCPUG00000008027
calidris_pygmaea ENSCPGG00000003384
anser_brachyrhynchus ENSABRG00000017206
anas_platyrhynchos ENSAPLG00000012892
coturnix_japonica ENSCJPG00005019643
meleagris_gallopavo ENSMGAG00000002333
gallus_gallus ENSGALG00000002579
numida_meleagris ENSNMEG00000013940
crocodylus_porosus ENSCPRG00005018673
gopherus_agassizii ENSGAGG00000003174
chelonoidis_abingdonii ENSCABG00000021821
chrysemys_picta ENSCPBG00000024793
pelodiscus_sinensis ENSPSIG00000007624
phascolarctos_cinereus ENSPCIG00000021060
vombatus_ursinus ENSVURG00010003931
notamacropus_eugenii ENSMEUG00000011952
sarcophilus_harrisii ENSSHAG00000015685
monodelphis_domestica ENSMODG00000015603
ursus_maritimus ENSUMAG00000020157
ailuropoda_melanoleuca ENSAMEG00000006469
neovison_vison ENSNVIG00000022819
mustela_putorius ENSMPUG00000004096
canis_lupus ENSCAFG00000006721
canis_lupus ENSCAFG00020011427
vulpes_vulpes ENSVVUG00000025691
felis_catus ENSFCAG00000031758
panthera_pardus ENSPPRG00000002377
equus_asinus ENSEASG00005013193
equus_caballus ENSECAG00000009720
capra_hircus ENSCHIG00000009208
ovis_aries ENSOARG00000015746
bos_indicus ENSBIXG00000002337
