gopherus_agassizii ENSGAGG00000008368
chelonoidis_abingdonii ENSCABG00000020278
chrysemys_picta_bellii ENSCPBG00000001088
pelodiscus_sinensis ENSPSIG00000011567
crocodylus_porosus ENSCPRG00005012739
anser_brachyrhynchus ENSABRG00000002483
anas_platyrhynchos_platyrhynchos ENSAPLG00000009117
meleagris_gallopavo ENSMGAG00000004419
coturnix_japonica ENSCJPG00005011484
gallus_gallus ENSGALG00000008745
numida_meleagris ENSNMEG00000000297
calidris_pygmaea ENSCPGG00000000021
calidris_pugnax ENSCPUG00000002822
junco_hyemalis ENSJHYG00000003598
zonotrichia_albicollis ENSZALG00000012455
lonchura_striata_domestica ENSLSDG00000000506
ficedula_albicollis ENSFALG00000013652
parus_major ENSPMJG00000001658
cyanistes_caeruleus ENSCCEG00000012208
manacus_vitellinus ENSMVIG00005018446
apteryx_haastii ENSAHAG00000018485
apteryx_owenii ENSAOWG00000011858
apteryx_rowi ENSARWG00000005964
dromaius_novaehollandiae ENSDNVG00000014866
nothoprocta_perdicaria ENSNPEG00000016026
sphenodon_punctatus ENSSPUG00000006632
anolis_carolinensis ENSACAG00000000856
pogona_vitticeps ENSPVIG00000009799
salvator_merianae ENSSMRG00000005216
phascolarctos_cinereus ENSPCIG00000018618
sarcophilus_harrisii ENSSHAG00000002327
monodelphis_domestica ENSMODG00000003679
ursus_americanus ENSUAMG00000012682
ursus_maritimus ENSUMAG00000021151
ailuropoda_melanoleuca ENSAMEG00000000409
mustela_putorius_furo ENSMPUG00000006285
neovison_vison ENSNVIG00000018217
canis_lupus_dingo ENSCAFG00020000129
canis_lupus_familiaris ENSCAFG00000003262
vulpes_vulpes ENSVVUG00000027649
panthera_pardus ENSPPRG00000014711
panthera_tigris_altaica ENSPTIG00000016997
felis_catus ENSFCAG00000022636
equus_caballus ENSECAG00000013246
equus_asinus_asinus ENSEASG00005007314
bos_taurus ENSBTAG00000018401
bos_mutus ENSBMUG00000020296
bison_bison_bison ENSBBBG00000016534
ovis_aries ENSOARG00000019897
capra_hircus ENSCHIG00000015145
tursiops_truncatus ENSTTRG00000014570
sus_scrofa ENSSSCG00000008346
vicugna_pacos ENSVPAG00000012517
vicugna_pacos ENSVPAG00000012089
pteropus_vampyrus ENSPVAG00000000164
myotis_lucifugus ENSMLUG00000005287
sorex_araneus ENSSARG00000006800
pan_paniscus ENSPPAG00000033703
pan_troglodytes ENSPTRG00000012004
homo_sapiens ENSG00000169621
gorilla_gorilla ENSGGOG00000034832
pongo_abelii ENSPPYG00000012348
nomascus_leucogenys ENSNLEG00000010019
macaca_fascicularis ENSMFAG00000045051
macaca_mulatta ENSMMUG00000007552
macaca_nemestrina ENSMNEG00000028788
chlorocebus_sabaeus ENSCSAG00000014912
mandrillus_leucophaeus ENSMLEG00000028828
cercocebus_atys ENSCATG00000015227
theropithecus_gelada ENSTGEG00000010986
papio_anubis ENSPANG00000010484
rhinopithecus_roxellana ENSRROG00000030667
rhinopithecus_bieti ENSRBIG00000035737
piliocolobus_tephrosceles ENSPTEG00000019668
colobus_angolensis_palliatus ENSCANG00000038609
cebus_capucinus ENSCCAG00000021851
saimiri_boliviensis_boliviensis ENSSBOG00000023612
callithrix_jacchus ENSCJAG00000006460
aotus_nancymaae ENSANAG00000019373
carlito_syrichta ENSTSYG00000013351
microcebus_murinus ENSMICG00000003735
propithecus_coquereli ENSPCOG00000013580
prolemur_simus ENSPSMG00000000808
otolemur_garnettii ENSOGAG00000001798
tupaia_belangeri ENSTBEG00000002485
castor_canadensis ENSCCNG00000015817
dipodomys_ordii ENSDORG00000011241
mus_musculus ENSMUSG00000030051
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0029626
mus_spicilegus ENSMSIG00000014118
