castor_canadensis ENSCCNG00000004311
dipodomys_ordii ENSDORG00000007390
mus_spicilegus ENSMSIG00000023627
mus_spretus MGP_SPRETEiJ_G0014971
mus_musculus ENSMUSG00000026036
mus_caroli MGP_CAROLIEiJ_G0014165
mus_pahari MGP_PahariEiJ_G0027403
rattus_norvegicus ENSRNOG00000013446
meriones_unguiculatus ENSMUGG00000011755
cricetulus_griseus ENSCGRG00001018137
cricetulus_griseus ENSCGRG00000017963
cricetulus_griseus ENSCGRG00015028811
cricetulus_griseus ENSCGRG00001009824
cricetulus_griseus ENSCGRG00000009321
cricetulus_griseus ENSCGRG00001013943
cricetulus_griseus ENSCGRG00000008674
mesocricetus_auratus ENSMAUG00000019604
peromyscus_maniculatus ENSPEMG00000023040
microtus_ochrogaster ENSMOCG00000012327
nannospalax_galili ENSNGAG00000022183
nannospalax_galili ENSNGAG00000010057
jaculus_jaculus ENSJJAG00000012006
spermophilus_dauricus ENSSDAG00000023243
marmota_marmota ENSMMMG00000012077
urocitellus_parryii ENSUPAG00010015151
ictidomys_tridecemlineatus ENSSTOG00000030641
heterocephalus_glaber ENSHGLG00000010669
heterocephalus_glaber ENSHGLG00100004445
fukomys_damarensis ENSFDAG00000015909
chinchilla_lanigera ENSCLAG00000013524
octodon_degus ENSODEG00000008894
cavia_aperea ENSCAPG00000014731
cavia_porcellus ENSCPOG00000008572
oryctolagus_cuniculus ENSOCUG00000029998
oryctolagus_cuniculus ENSOCUG00000036702
oryctolagus_cuniculus ENSOCUG00000010667
ochotona_princeps ENSOPRG00000005708
piliocolobus_tephrosceles ENSPTEG00000027983
colobus_angolensis ENSCANG00000039561
rhinopithecus_roxellana ENSRROG00000042255
rhinopithecus_bieti ENSRBIG00000024376
macaca_nemestrina ENSMNEG00000040987
macaca_fascicularis ENSMFAG00000003012
theropithecus_gelada ENSTGEG00000029054
papio_anubis ENSPANG00000025493
mandrillus_leucophaeus ENSMLEG00000042352
chlorocebus_sabaeus ENSCSAG00000010842
cercocebus_atys ENSCATG00000030966
pan_paniscus ENSPPAG00000043491
pan_troglodytes ENSPTRG00000012794
gorilla_gorilla ENSGGOG00000014060
homo_sapiens ENSG00000196290
pongo_abelii ENSPPYG00000013063
nomascus_leucogenys ENSNLEG00000006935
cebus_capucinus ENSCCAG00000020100
saimiri_boliviensis ENSSBOG00000034561
callithrix_jacchus ENSCJAG00000066120
aotus_nancymaae ENSANAG00000026731
macaca_mulatta ENSMMUG00000006639
callithrix_jacchus ENSCJAG00000004400
carlito_syrichta ENSTSYG00000009141
microcebus_murinus ENSMICG00000003372
microcebus_murinus ENSMICG00000029704
propithecus_coquereli ENSPCOG00000018022
prolemur_simus ENSPSMG00000018669
otolemur_garnettii ENSOGAG00000025311
tupaia_belangeri ENSTBEG00000000704
choloepus_hoffmanni ENSCHOG00000008809
bos_indicus ENSBIXG00000000794
bos_indicus ENSBIXG00005031554
bos_taurus ENSBTAG00000018282
bos_mutus ENSBMUG00000026578
bison_bison ENSBBBG00000012964
capra_hircus ENSCHIG00000009478
ovis_aries ENSOARG00000016650
tursiops_truncatus ENSTTRG00000011791
sus_scrofa ENSSSCG00000039654
vicugna_pacos ENSVPAG00000006683
ursus_maritimus ENSUMAG00000021455
ursus_americanus ENSUAMG00000011232
ailuropoda_melanoleuca ENSAMEG00000005921
mustela_putorius ENSMPUG00000000206
neovison_vison ENSNVIG00000008895
canis_lupus ENSCAFG00000012006
canis_lupus ENSCAFG00020004364
vulpes_vulpes ENSVVUG00000019010
panthera_pardus ENSPPRG00000011329
panthera_tigris ENSPTIG00000013986
felis_catus ENSFCAG00000041391
pteropus_vampyrus ENSPVAG00000008116
myotis_lucifugus ENSMLUG00000001658
sorex_araneus ENSSARG00000010184
erinaceus_europaeus ENSEEUG00000010592
equus_asinus ENSEASG00005001400
equus_caballus ENSECAG00000020851
procavia_capensis ENSPCAG00000005810
echinops_telfairi ENSETEG00000007279
loxodonta_africana ENSLAFG00000009897
dasypus_novemcinctus ENSDNOG00000042985
phascolarctos_cinereus ENSPCIG00000019334
vombatus_ursinus ENSVURG00010008841
notamacropus_eugenii ENSMEUG00000010310
sarcophilus_harrisii ENSSHAG00000012698
monodelphis_domestica ENSMODG00000015056
ornithorhynchus_anatinus ENSOANG00000010095
pogona_vitticeps ENSPVIG00000021973
anolis_carolinensis ENSACAG00000017036
notechis_scutatus ENSNSUG00000013193
salvator_merianae ENSSMRG00000020018
sphenodon_punctatus ENSSPUG00000003130
gopherus_agassizii ENSGAGG00000010455
chelonoidis_abingdonii ENSCABG00000012350
chrysemys_picta ENSCPBG00000011743
pelodiscus_sinensis ENSPSIG00000004085
meleagris_gallopavo ENSMGAG00000007653
gallus_gallus ENSGALG00000008226
coturnix_japonica ENSCJPG00005015111
numida_meleagris ENSNMEG00000021326
anser_brachyrhynchus ENSABRG00000013667
anas_platyrhynchos ENSAPLG00000015875
lepidothrix_coronata ENSLCOG00000016033
manacus_vitellinus ENSMVIG00005018276
parus_major ENSPMJG00000018172
cyanistes_caeruleus ENSCCEG00000023244
ficedula_albicollis ENSFALG00000004149
taeniopygia_guttata ENSTGUG00000014761
taeniopygia_guttata ENSTGUG00000010385
lonchura_striata ENSLSDG00000000414
serinus_canaria ENSSCAG00000002725
junco_hyemalis ENSJHYG00000008683
zonotrichia_albicollis ENSZALG00000017938
calidris_pygmaea ENSCPGG00000001725
calidris_pugnax ENSCPUG00000008213
melopsittacus_undulatus ENSMUNG00000015203
apteryx_owenii ENSAOWG00000000595
apteryx_haastii ENSAHAG00000016716
apteryx_rowi ENSARWG00000005186
dromaius_novaehollandiae ENSDNVG00000015381
nothoprocta_perdicaria ENSNPEG00000008416
crocodylus_porosus ENSCPRG00005008503
xenopus_tropicalis ENSXETG00000004246
xenopus_tropicalis ENSXETG00000014867
latimeria_chalumnae ENSLACG00000010704
poecilia_latipinna ENSPLAG00000017285
xiphophorus_couchianus ENSXCOG00000001702
gouania_willdenowi ENSGWIG00000009863
