mola_mola ENSMMOG00000007009
tetraodon_nigroviridis ENSTNIG00000001131
gasterosteus_aculeatus ENSGACG00000017870
oryzias_latipes ENSORLG00020021442
oryzias_latipes ENSORLG00000006290
fundulus_heteroclitus ENSFHEG00000021358
maylandia_zebra ENSMZEG00005022616
astatotilapia_calliptera ENSACLG00000018986
haplochromis_burtoni ENSHBUG00000021001
pundamilia_nyererei ENSPNYG00000007765
neolamprologus_brichardi ENSNBRG00000014065
amphilophus_citrinellus ENSACIG00000002199
amphiprion_percula ENSAPEG00000017099
labrus_bergylta ENSLBEG00000021807
anabas_testudineus ENSATEG00000017230
scophthalmus_maximus ENSSMAG00000008909
