phascolarctos_cinereus ENSPCIG00000027979
notamacropus_eugenii ENSMEUG00000002153
sarcophilus_harrisii ENSSHAG00000018233
monodelphis_domestica ENSMODG00000001865
choloepus_hoffmanni ENSCHOG00000008815
dasypus_novemcinctus ENSDNOG00000046351
loxodonta_africana ENSLAFG00000002827
echinops_telfairi ENSETEG00000014495
procavia_capensis ENSPCAG00000013622
ursus_maritimus ENSUMAG00000005114
ursus_americanus ENSUAMG00000007797
ailuropoda_melanoleuca ENSAMEG00000009658
mustela_putorius_furo ENSMPUG00000017805
neovison_vison ENSNVIG00000015640
canis_lupus_familiaris ENSCAFG00000007932
canis_lupus_dingo ENSCAFG00020005321
vulpes_vulpes ENSVVUG00000004173
panthera_tigris_altaica ENSPTIG00000016873
panthera_pardus ENSPPRG00000005168
felis_catus ENSFCAG00000002313
sorex_araneus ENSSARG00000010587
bos_taurus ENSBTAG00000003815
bos_mutus ENSBMUG00000004983
bison_bison_bison ENSBBBG00000004331
ovis_aries ENSOARG00000011854
capra_hircus ENSCHIG00000010223
tursiops_truncatus ENSTTRG00000017007
sus_scrofa ENSSSCG00000007291
vicugna_pacos ENSVPAG00000009826
equus_caballus ENSECAG00000011614
equus_asinus_asinus ENSEASG00005005868
erinaceus_europaeus ENSEEUG00000002322
pteropus_vampyrus ENSPVAG00000017775
myotis_lucifugus ENSMLUG00000004180
heterocephalus_glaber_female ENSHGLG00000010475
heterocephalus_glaber_male ENSHGLG00100004545
fukomys_damarensis ENSFDAG00000018997
chinchilla_lanigera ENSCLAG00000016226
octodon_degus ENSODEG00000013582
cavia_porcellus ENSCPOG00000037179
cavia_aperea ENSCAPG00000007337
urocitellus_parryii ENSUPAG00010004372
ictidomys_tridecemlineatus ENSSTOG00000011911
spermophilus_dauricus ENSSDAG00000019183
marmota_marmota_marmota ENSMMMG00000023305
castor_canadensis ENSCCNG00000020803
dipodomys_ordii ENSDORG00000006204
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0025456
mus_musculus ENSMUSG00000038312
mus_spicilegus ENSMSIG00000003199
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0024534
mus_pahari MGP_PahariEiJ_G0025979
rattus_norvegicus ENSRNOG00000019299
meriones_unguiculatus ENSMUGG00000007907
cricetulus_griseus_crigri ENSCGRG00000004111
cricetulus_griseus_chok1gshd ENSCGRG00001022570
cricetulus_griseus_crigri-picr ENSCGRG00015026117
mesocricetus_auratus ENSMAUG00000011237
microtus_ochrogaster ENSMOCG00000021913
peromyscus_maniculatus_bairdii ENSPEMG00000021778
jaculus_jaculus ENSJJAG00000006740
oryctolagus_cuniculus ENSOCUG00000016592
ochotona_princeps ENSOPRG00000011117
saimiri_boliviensis_boliviensis ENSSBOG00000035788
cebus_capucinus ENSCCAG00000025032
callithrix_jacchus ENSCJAG00000017880
aotus_nancymaae ENSANAG00000035027
pan_paniscus ENSPPAG00000035737
pan_troglodytes ENSPTRG00000013430
gorilla_gorilla ENSGGOG00000013171
homo_sapiens ENSG00000088298
pongo_abelii ENSPPYG00000010947
nomascus_leucogenys ENSNLEG00000010181
papio_anubis ENSPANG00000025548
cercocebus_atys ENSCATG00000031560
macaca_fascicularis ENSMFAG00000002746
macaca_nemestrina ENSMNEG00000032794
macaca_mulatta ENSMMUG00000010032
mandrillus_leucophaeus ENSMLEG00000028748
theropithecus_gelada ENSTGEG00000004825
chlorocebus_sabaeus ENSCSAG00000011816
colobus_angolensis_palliatus ENSCANG00000041546
piliocolobus_tephrosceles ENSPTEG00000010701
rhinopithecus_bieti ENSRBIG00000041325
rhinopithecus_roxellana ENSRROG00000033326
carlito_syrichta ENSTSYG00000002139
propithecus_coquereli ENSPCOG00000023491
prolemur_simus ENSPSMG00000002221
microcebus_murinus ENSMICG00000046463
otolemur_garnettii ENSOGAG00000001826
tupaia_belangeri ENSTBEG00000009380
ornithorhynchus_anatinus ENSOANG00000000458
pogona_vitticeps ENSPVIG00000000793
anolis_carolinensis ENSACAG00000008338
notechis_scutatus ENSNSUG00000018993
salvator_merianae ENSSMRG00000001620
sphenodon_punctatus ENSSPUG00000001176
lonchura_striata_domestica ENSLSDG00000015012
taeniopygia_guttata ENSTGUG00000003813
serinus_canaria ENSSCAG00000008399
parus_major ENSPMJG00000002496
cyanistes_caeruleus ENSCCEG00000008152
ficedula_albicollis ENSFALG00000005853
junco_hyemalis ENSJHYG00000004765
zonotrichia_albicollis ENSZALG00000013407
manacus_vitellinus ENSMVIG00005012101
melopsittacus_undulatus ENSMUNG00000011189
calidris_pugnax ENSCPUG00000010124
coturnix_japonica ENSCJPG00005020693
gallus_gallus ENSGALG00000003128
coturnix_japonica ENSCJPG00005020692
meleagris_gallopavo ENSMGAG00000002533
numida_meleagris ENSNMEG00000014248
anser_brachyrhynchus ENSABRG00000018594
anas_platyrhynchos_platyrhynchos ENSAPLG00000009712
apteryx_rowi ENSARWG00000015291
apteryx_haastii ENSAHAG00000016780
apteryx_owenii ENSAOWG00000006136
dromaius_novaehollandiae ENSDNVG00000018082
nothoprocta_perdicaria ENSNPEG00000012111
crocodylus_porosus ENSCPRG00005012648
