notamacropus_eugenii ENSMEUG00000001832
phascolarctos_cinereus ENSPCIG00000011112
sarcophilus_harrisii ENSSHAG00000015801
monodelphis_domestica ENSMODG00000016900
sus_scrofa ENSSSCG00000004120
vicugna_pacos ENSVPAG00000011265
capra_hircus ENSCHIG00000008669
ovis_aries ENSOARG00000002073
bos_mutus ENSBMUG00000020478
bos_taurus ENSBTAG00000008112
bison_bison_bison ENSBBBG00000021682
tursiops_truncatus ENSTTRG00000009951
equus_asinus_asinus ENSEASG00005008989
equus_caballus ENSECAG00000007124
pteropus_vampyrus ENSPVAG00000008089
myotis_lucifugus ENSMLUG00000009078
ursus_americanus ENSUAMG00000026718
ursus_maritimus ENSUMAG00000003320
ailuropoda_melanoleuca ENSAMEG00000006034
neovison_vison ENSNVIG00000021607
mustela_putorius_furo ENSMPUG00000018058
canis_lupus_familiaris ENSCAFG00000000335
canis_lupus_dingo ENSCAFG00020010410
vulpes_vulpes ENSVVUG00000004799
panthera_pardus ENSPPRG00000000762
panthera_tigris_altaica ENSPTIG00000006382
felis_catus ENSFCAG00000012208
erinaceus_europaeus ENSEEUG00000001784
sorex_araneus ENSSARG00000014044
castor_canadensis ENSCCNG00000021219
dipodomys_ordii ENSDORG00000003868
mus_spicilegus ENSMSIG00000011345
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0015923
mus_musculus ENSMUSG00000090112
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0015115
mus_pahari MGP_PahariEiJ_G0023734
rattus_norvegicus ENSRNOG00000014450
meriones_unguiculatus ENSMUGG00000001210
meriones_unguiculatus ENSMUGG00000001032
cricetulus_griseus_chok1gshd ENSCGRG00001019969
cricetulus_griseus_crigri ENSCGRG00000000193
cricetulus_griseus_crigri-picr ENSCGRG00015022389
mesocricetus_auratus ENSMAUG00000018968
peromyscus_maniculatus_bairdii ENSPEMG00000012359
microtus_ochrogaster ENSMOCG00000000215
nannospalax_galili ENSNGAG00000014582
jaculus_jaculus ENSJJAG00000020675
cavia_porcellus ENSCPOG00000014777
cavia_aperea ENSCAPG00000008479
chinchilla_lanigera ENSCLAG00000009276
octodon_degus ENSODEG00000008917
heterocephalus_glaber_female ENSHGLG00000015047
heterocephalus_glaber_male ENSHGLG00100019265
fukomys_damarensis ENSFDAG00000012850
ictidomys_tridecemlineatus ENSSTOG00000015836
spermophilus_dauricus ENSSDAG00000006028
marmota_marmota_marmota ENSMMMG00000001921
urocitellus_parryii ENSUPAG00010019263
oryctolagus_cuniculus ENSOCUG00000010978
ochotona_princeps ENSOPRG00000010784
tupaia_belangeri ENSTBEG00000008060
pan_troglodytes ENSPTRG00000018683
pan_paniscus ENSPPAG00000031038
gorilla_gorilla ENSGGOG00000023119
homo_sapiens ENSG00000146414
pongo_abelii ENSPPYG00000017074
nomascus_leucogenys ENSNLEG00000015208
colobus_angolensis_palliatus ENSCANG00000029439
piliocolobus_tephrosceles ENSPTEG00000002990
rhinopithecus_bieti ENSRBIG00000027519
rhinopithecus_roxellana ENSRROG00000032209
theropithecus_gelada ENSTGEG00000027977
papio_anubis ENSPANG00000005684
mandrillus_leucophaeus ENSMLEG00000031947
cercocebus_atys ENSCATG00000034667
macaca_mulatta ENSMMUG00000011955
macaca_fascicularis ENSMFAG00000039704
macaca_nemestrina ENSMNEG00000034183
chlorocebus_sabaeus ENSCSAG00000017126
saimiri_boliviensis_boliviensis ENSSBOG00000020673
cebus_capucinus ENSCCAG00000021985
callithrix_jacchus ENSCJAG00000019395
aotus_nancymaae ENSANAG00000034269
carlito_syrichta ENSTSYG00000003242
prolemur_simus ENSPSMG00000005309
microcebus_murinus ENSMICG00000009309
propithecus_coquereli ENSPCOG00000015634
otolemur_garnettii ENSOGAG00000016815
loxodonta_africana ENSLAFG00000016702
procavia_capensis ENSPCAG00000015457
echinops_telfairi ENSETEG00000010040
choloepus_hoffmanni ENSCHOG00000005989
dasypus_novemcinctus ENSDNOG00000001839
ornithorhynchus_anatinus ENSOANG00000030768
ornithorhynchus_anatinus ENSOANG00000005891
ornithorhynchus_anatinus ENSOANG00000011560
sphenodon_punctatus ENSSPUG00000005301
sphenodon_punctatus ENSSPUG00000005276
anolis_carolinensis ENSACAG00000007386
pogona_vitticeps ENSPVIG00000012871
notechis_scutatus ENSNSUG00000010651
salvator_merianae ENSSMRG00000023034
nothoprocta_perdicaria ENSNPEG00000006906
nothoprocta_perdicaria ENSNPEG00000006915
apteryx_owenii ENSAOWG00000005773
apteryx_rowi ENSARWG00000016826
apteryx_haastii ENSAHAG00000004526
dromaius_novaehollandiae ENSDNVG00000012838
lepidothrix_coronata ENSLCOG00000007286
manacus_vitellinus ENSMVIG00005015700
lonchura_striata_domestica ENSLSDG00000014022
taeniopygia_guttata ENSTGUG00000010769
serinus_canaria ENSSCAG00000002701
ficedula_albicollis ENSFALG00000013061
cyanistes_caeruleus ENSCCEG00000015058
parus_major ENSPMJG00000007567
junco_hyemalis ENSJHYG00000013836
zonotrichia_albicollis ENSZALG00000010644
melopsittacus_undulatus ENSMUNG00000010180
calidris_pygmaea ENSCPGG00000014950
calidris_pugnax ENSCPUG00000013836
anser_brachyrhynchus ENSABRG00000009648
anas_platyrhynchos_platyrhynchos ENSAPLG00000014248
meleagris_gallopavo ENSMGAG00000012537
coturnix_japonica ENSCJPG00005005637
gallus_gallus ENSGALG00000012289
numida_meleagris ENSNMEG00000021497
crocodylus_porosus ENSCPRG00005000609
chelonoidis_abingdonii ENSCABG00000019517
gopherus_agassizii ENSGAGG00000023313
chrysemys_picta_bellii ENSCPBG00000016729
pelodiscus_sinensis ENSPSIG00000003956
xenopus_tropicalis ENSXETG00000025060
latimeria_chalumnae ENSLACG00000000940
monopterus_albus ENSMALG00000019799
mastacembelus_armatus ENSMAMG00000000240
anabas_testudineus ENSATEG00000002015
seriola_lalandi_dorsalis ENSSLDG00000001424
seriola_dumerili ENSSDUG00000008210
scophthalmus_maximus ENSSMAG00000014003
amphiprion_ocellaris ENSAOCG00000018728
amphiprion_percula ENSAPEG00000014805
acanthochromis_polyacanthus ENSAPOG00000011458
stegastes_partitus ENSSPAG00000015794
maylandia_zebra ENSMZEG00005013157
astatotilapia_calliptera ENSACLG00000003957
haplochromis_burtoni ENSHBUG00000013180
pundamilia_nyererei ENSPNYG00000007961
neolamprologus_brichardi ENSNBRG00000007612
oreochromis_niloticus ENSONIG00000000684
amphilophus_citrinellus ENSACIG00000008440
xiphophorus_maculatus ENSXMAG00000015363
xiphophorus_couchianus ENSXCOG00000003339
gambusia_affinis ENSGAFG00000018380
poecilia_formosa ENSPFOG00000014995
poecilia_latipinna ENSPLAG00000006388
poecilia_mexicana ENSPMEG00000017959
poecilia_reticulata ENSPREG00000015870
