apteryx_haastii ENSAHAG00000005161
apteryx_rowi ENSARWG00000006436
apteryx_owenii ENSAOWG00000015676
dromaius_novaehollandiae ENSDNVG00000003424
nothoprocta_perdicaria ENSNPEG00000004851
calidris_pygmaea ENSCPGG00000010644
calidris_pugnax ENSCPUG00000005566
melopsittacus_undulatus ENSMUNG00000008556
taeniopygia_guttata ENSTGUG00000001729
lonchura_striata_domestica ENSLSDG00000013256
serinus_canaria ENSSCAG00000016379
zonotrichia_albicollis ENSZALG00000008488
ficedula_albicollis ENSFALG00000009845
cyanistes_caeruleus ENSCCEG00000001184
parus_major ENSPMJG00000005211
lepidothrix_coronata ENSLCOG00000013632
manacus_vitellinus ENSMVIG00005013723
anser_brachyrhynchus ENSABRG00000021319
anas_platyrhynchos_platyrhynchos ENSAPLG00000005990
gallus_gallus ENSGALG00000021365
meleagris_gallopavo ENSMGAG00000017118
coturnix_japonica ENSCJPG00005005681
crocodylus_porosus ENSCPRG00005015212
pelodiscus_sinensis ENSPSIG00000012318
pelodiscus_sinensis ENSPSIG00000012720
chelonoidis_abingdonii ENSCABG00000018832
gopherus_agassizii ENSGAGG00000019042
chelonoidis_abingdonii ENSCABG00000007036
gopherus_agassizii ENSGAGG00000010144
chrysemys_picta_bellii ENSCPBG00000017950
notechis_scutatus ENSNSUG00000002871
notechis_scutatus ENSNSUG00000002832
pogona_vitticeps ENSPVIG00000016731
salvator_merianae ENSSMRG00000020181
sphenodon_punctatus ENSSPUG00000008987
sarcophilus_harrisii ENSSHAG00000017477
monodelphis_domestica ENSMODG00000007953
notamacropus_eugenii ENSMEUG00000002411
phascolarctos_cinereus ENSPCIG00000021764
ovis_aries ENSOARG00000009209
capra_hircus ENSCHIG00000014829
bos_taurus ENSBTAG00000018883
bison_bison_bison ENSBBBG00000012176
vicugna_pacos ENSVPAG00000002405
tursiops_truncatus ENSTTRG00000005672
sus_scrofa ENSSSCG00000010972
pteropus_vampyrus ENSPVAG00000014817
myotis_lucifugus ENSMLUG00000001994
equus_asinus_asinus ENSEASG00005003939
equus_caballus ENSECAG00000013178
ursus_americanus ENSUAMG00000017572
ursus_maritimus ENSUMAG00000006169
ailuropoda_melanoleuca ENSAMEG00000014592
neovison_vison ENSNVIG00000024056
mustela_putorius_furo ENSMPUG00000004267
canis_lupus_familiaris ENSCAFG00000001937
canis_lupus_dingo ENSCAFG00020016016
vulpes_vulpes ENSVVUG00000020968
panthera_tigris_altaica ENSPTIG00000020416
panthera_pardus ENSPPRG00000014587
felis_catus ENSFCAG00000003155
carlito_syrichta ENSTSYG00000002023
jaculus_jaculus ENSJJAG00000003095
microcebus_murinus ENSMICG00000002376
prolemur_simus ENSPSMG00000016858
propithecus_coquereli ENSPCOG00000027504
otolemur_garnettii ENSOGAG00000008248
homo_sapiens ENSG00000137100
gorilla_gorilla ENSGGOG00000002916
pan_paniscus ENSPPAG00000025339
pongo_abelii ENSPPYG00000020013
rhinopithecus_bieti ENSRBIG00000034738
rhinopithecus_roxellana ENSRROG00000043174
piliocolobus_tephrosceles ENSPTEG00000017193
macaca_nemestrina ENSMNEG00000045508
macaca_fascicularis ENSMFAG00000003182
cercocebus_atys ENSCATG00000038184
theropithecus_gelada ENSTGEG00000009734
chlorocebus_sabaeus ENSCSAG00000010136
cebus_capucinus ENSCCAG00000022537
saimiri_boliviensis_boliviensis ENSSBOG00000014461
callithrix_jacchus ENSCJAG00000008717
aotus_nancymaae ENSANAG00000037331
tupaia_belangeri ENSTBEG00000000623
heterocephalus_glaber_female ENSHGLG00000007458
heterocephalus_glaber_male ENSHGLG00100015746
heterocephalus_glaber_male ENSHGLG00100010041
fukomys_damarensis ENSFDAG00000011313
cavia_porcellus ENSCPOG00000001540
cavia_aperea ENSCAPG00000006837
octodon_degus ENSODEG00000015225
octodon_degus ENSODEG00000020176
chinchilla_lanigera ENSCLAG00000001399
urocitellus_parryii ENSUPAG00010007008
spermophilus_dauricus ENSSDAG00000024496
ictidomys_tridecemlineatus ENSSTOG00000002815
marmota_marmota_marmota ENSMMMG00000008293
castor_canadensis ENSCCNG00000019463
dipodomys_ordii ENSDORG00000001720
mus_musculus ENSMUSG00000028447
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0026869
mus_spicilegus ENSMSIG00000005557
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0025920
mus_pahari MGP_PahariEiJ_G0024044
rattus_norvegicus ENSRNOG00000014208
meriones_unguiculatus ENSMUGG00000019275
cricetulus_griseus_chok1gshd ENSCGRG00001005660
cricetulus_griseus_crigri-picr ENSCGRG00015004310
cricetulus_griseus_crigri ENSCGRG00000017827
