chelonoidis_abingdonii ENSCABG00000014884
gopherus_agassizii ENSGAGG00000014666
chrysemys_picta_bellii ENSCPBG00000005463
taeniopygia_guttata ENSTGUG00000015165
lonchura_striata_domestica ENSLSDG00000002182
junco_hyemalis ENSJHYG00000017694
zonotrichia_albicollis ENSZALG00000016742
parus_major ENSPMJG00000011932
ficedula_albicollis ENSFALG00000006337
manacus_vitellinus ENSMVIG00005000961
lepidothrix_coronata ENSLCOG00000010827
calidris_pygmaea ENSCPGG00000015641
anser_brachyrhynchus ENSABRG00000004210
anas_platyrhynchos_platyrhynchos ENSAPLG00000003490
calidris_pugnax ENSCPUG00000004196
cyanistes_caeruleus ENSCCEG00000015887
numida_meleagris ENSNMEG00000010260
apteryx_haastii ENSAHAG00000000183
apteryx_owenii ENSAOWG00000014927
apteryx_rowi ENSARWG00000011359
nothoprocta_perdicaria ENSNPEG00000008660
dromaius_novaehollandiae ENSDNVG00000009335
lonchura_striata_domestica ENSLSDG00000002203
calidris_pygmaea ENSCPGG00000015637
anser_brachyrhynchus ENSABRG00000004215
crocodylus_porosus ENSCPRG00005009767
meleagris_gallopavo ENSMGAG00000016491
coturnix_japonica ENSCJPG00005017671
apteryx_owenii ENSAOWG00000014925
apteryx_haastii ENSAHAG00000000166
apteryx_rowi ENSARWG00000011358
dromaius_novaehollandiae ENSDNVG00000009332
nothoprocta_perdicaria ENSNPEG00000008657
salvator_merianae ENSSMRG00000003147
pogona_vitticeps ENSPVIG00000010578
latimeria_chalumnae ENSLACG00000008622
paramormyrops_kingsleyae ENSPKIG00000013833
scleropages_formosus ENSSFOG00015015655
pygocentrus_nattereri ENSPNAG00000025490
astyanax_mexicanus ENSAMXG00000030254
ictalurus_punctatus ENSIPUG00000009732
danio_rerio ENSDARG00000062758
tetraodon_nigroviridis ENSTNIG00000001040
takifugu_rubripes ENSTRUG00000022900
cynoglossus_semilaevis ENSCSEG00000014950
labrus_bergylta ENSLBEG00000017232
mola_mola ENSMMOG00000003017
gasterosteus_aculeatus ENSGACG00000003060
cyprinodon_variegatus ENSCVAG00000018249
fundulus_heteroclitus ENSFHEG00000016495
xiphophorus_couchianus ENSXCOG00000009632
xiphophorus_maculatus ENSXMAG00000026961
gambusia_affinis ENSGAFG00000007053
poecilia_formosa ENSPFOG00000006625
poecilia_latipinna ENSPLAG00000021272
poecilia_mexicana ENSPMEG00000012778
poecilia_reticulata ENSPREG00000019676
kryptolebias_marmoratus ENSKMAG00000008697
oryzias_latipes ENSORLG00020000399
oryzias_latipes ENSORLG00000008718
oryzias_latipes_asm223469v1 ENSORLG00015014477
oryzias_melastigma ENSOMEG00000007924
maylandia_zebra ENSMZEG00005021860
astatotilapia_calliptera ENSACLG00000026231
pundamilia_nyererei ENSPNYG00000003101
haplochromis_burtoni ENSHBUG00000018455
neolamprologus_brichardi ENSNBRG00000023322
oreochromis_niloticus ENSONIG00000014158
amphilophus_citrinellus ENSACIG00000022112
amphiprion_percula ENSAPEG00000020233
amphiprion_ocellaris ENSAOCG00000011758
acanthochromis_polyacanthus ENSAPOG00000024164
stegastes_partitus ENSSPAG00000001158
hippocampus_comes ENSHCOG00000015142
seriola_lalandi_dorsalis ENSSLDG00000004888
seriola_dumerili ENSSDUG00000014539
scophthalmus_maximus ENSSMAG00000014660
monopterus_albus ENSMALG00000021940
mastacembelus_armatus ENSMAMG00000000572
anabas_testudineus ENSATEG00000011073
periophthalmus_magnuspinnatus ENSPMGG00000023775
gadus_morhua ENSGMOG00000015086
lepisosteus_oculatus ENSLOCG00000004407
chrysemys_picta_bellii ENSCPBG00000005455
pelodiscus_sinensis ENSPSIG00000017490
anas_platyrhynchos_platyrhynchos ENSAPLG00000018682
coturnix_japonica ENSCJPG00005017670
pogona_vitticeps ENSPVIG00000010577
esox_lucius ENSELUG00000014546
