drosophila_melanogaster FBgn0259234
caenorhabditis_elegans_strain_n2 WBGene00020251
oryzias_melastigma ENSOMEG00000018528
oryzias_latipes ENSORLG00020013434
scophthalmus_maximus ENSSMAG00000007347
esox_lucius ENSELUG00000012183
kryptolebias_marmoratus ENSKMAG00000001308
poecilia_reticulata ENSPREG00000002092
cynoglossus_semilaevis ENSCSEG00000004925
maylandia_zebra ENSMZEG00005026985
pundamilia_nyererei ENSPNYG00000006407
astatotilapia_calliptera ENSACLG00000008787
haplochromis_burtoni ENSHBUG00000001249
neolamprologus_brichardi ENSNBRG00000014959
oreochromis_niloticus ENSONIG00000019368
anabas_testudineus ENSATEG00000024124
tetraodon_nigroviridis ENSTNIG00000019840
poecilia_formosa ENSPFOG00000000859
poecilia_mexicana ENSPMEG00000023298
gambusia_affinis ENSGAFG00000007629
oryzias_latipes ENSORLG00000016337
oryzias_latipes_asm223469v1 ENSORLG00015000250
stegastes_partitus ENSSPAG00000002763
labrus_bergylta ENSLBEG00000013861
monopterus_albus ENSMALG00000021817
mola_mola ENSMMOG00000003300
tetraodon_nigroviridis ENSTNIG00000003621
gasterosteus_aculeatus ENSGACG00000007914
amphiprion_ocellaris ENSAOCG00000023724
amphiprion_percula ENSAPEG00000005184
acanthochromis_polyacanthus ENSAPOG00000016077
cyprinodon_variegatus ENSCVAG00000012796
xiphophorus_maculatus ENSXMAG00000018742
seriola_dumerili ENSSDUG00000023102
gadus_morhua ENSGMOG00000019408
latimeria_chalumnae ENSLACG00000014089
hippocampus_comes ENSHCOG00000010238
amphilophus_citrinellus ENSACIG00000015375
fundulus_heteroclitus ENSFHEG00000011901
fundulus_heteroclitus ENSFHEG00000011888
takifugu_rubripes ENSTRUG00000025234
cynoglossus_semilaevis ENSCSEG00000019494
poecilia_mexicana ENSPMEG00000000970
gambusia_affinis ENSGAFG00000007637
poecilia_mexicana ENSPMEG00000023291
xiphophorus_couchianus ENSXCOG00000017737
oryzias_latipes_asm223469v1 ENSORLG00015008477
oryzias_latipes ENSORLG00000025982
monopterus_albus ENSMALG00000021828
labrus_bergylta ENSLBEG00000013892
hippocampus_comes ENSHCOG00000007639
monodelphis_domestica ENSMODG00000005842
ornithorhynchus_anatinus ENSOANG00000030450
coturnix_japonica ENSCJPG00005007398
ciona_savignyi ENSCSAVG00000002310
ciona_intestinalis ENSCING00000024278
