labrus_bergylta ENSLBEG00000001568
gasterosteus_aculeatus ENSGACG00000017720
tetraodon_nigroviridis ENSTNIG00000013146
tetraodon_nigroviridis ENSTNIG00000013145
takifugu_rubripes ENSTRUG00000001764
mola_mola ENSMMOG00000003130
monopterus_albus ENSMALG00000013471
mastacembelus_armatus ENSMAMG00000001292
anabas_testudineus ENSATEG00000013262
seriola_lalandi_dorsalis ENSSLDG00000001703
seriola_dumerili ENSSDUG00000015100
scophthalmus_maximus ENSSMAG00000001099
fundulus_heteroclitus ENSFHEG00000015880
cyprinodon_variegatus ENSCVAG00000021014
xiphophorus_maculatus ENSXMAG00000010036
xiphophorus_couchianus ENSXCOG00000002044
gambusia_affinis ENSGAFG00000002046
poecilia_formosa ENSPFOG00000010451
poecilia_mexicana ENSPMEG00000009425
poecilia_latipinna ENSPLAG00000022481
poecilia_reticulata ENSPREG00000016788
kryptolebias_marmoratus ENSKMAG00000011182
oryzias_latipes ENSORLG00000003226
oryzias_latipes ENSORLG00020017510
oryzias_melastigma ENSOMEG00000020215
maylandia_zebra ENSMZEG00005003534
astatotilapia_calliptera ENSACLG00000014581
pundamilia_nyererei ENSPNYG00000016218
haplochromis_burtoni ENSHBUG00000011181
neolamprologus_brichardi ENSNBRG00000004023
oreochromis_niloticus ENSONIG00000005174
amphilophus_citrinellus ENSACIG00000007186
amphiprion_ocellaris ENSAOCG00000002265
amphiprion_ocellaris ENSAOCG00000007755
amphiprion_percula ENSAPEG00000011326
acanthochromis_polyacanthus ENSAPOG00000006628
stegastes_partitus ENSSPAG00000015357
cynoglossus_semilaevis ENSCSEG00000011925
periophthalmus_magnuspinnatus ENSPMGG00000008587
hippocampus_comes ENSHCOG00000009560
gadus_morhua ENSGMOG00000000471
esox_lucius ENSELUG00000002428
astyanax_mexicanus ENSAMXG00000003040
pygocentrus_nattereri ENSPNAG00000007860
ictalurus_punctatus ENSIPUG00000018554
danio_rerio ENSDARG00000038508
scleropages_formosus ENSSFOG00015024059
paramormyrops_kingsleyae ENSPKIG00000013615
pygocentrus_nattereri ENSPNAG00000011304
astyanax_mexicanus ENSAMXG00000019460
ictalurus_punctatus ENSIPUG00000001722
danio_rerio ENSDARG00000052764
seriola_lalandi_dorsalis ENSSLDG00000000976
seriola_dumerili ENSSDUG00000001307
scophthalmus_maximus ENSSMAG00000015841
cynoglossus_semilaevis ENSCSEG00000011189
hippocampus_comes ENSHCOG00000014637
mastacembelus_armatus ENSMAMG00000007408
monopterus_albus ENSMALG00000001182
anabas_testudineus ENSATEG00000022472
xiphophorus_maculatus ENSXMAG00000005616
xiphophorus_couchianus ENSXCOG00000012098
gambusia_affinis ENSGAFG00000014127
poecilia_formosa ENSPFOG00000014913
poecilia_mexicana ENSPMEG00000011216
poecilia_latipinna ENSPLAG00000014477
poecilia_reticulata ENSPREG00000000701
fundulus_heteroclitus ENSFHEG00000014159
cyprinodon_variegatus ENSCVAG00000022295
kryptolebias_marmoratus ENSKMAG00000000745
oryzias_latipes_asm223469v1 ENSORLG00015020766
oryzias_latipes ENSORLG00000014290
oryzias_melastigma ENSOMEG00000008121
astatotilapia_calliptera ENSACLG00000013843
maylandia_zebra ENSMZEG00005010732
pundamilia_nyererei ENSPNYG00000006943
haplochromis_burtoni ENSHBUG00000004174
oreochromis_niloticus ENSONIG00000003495
neolamprologus_brichardi ENSNBRG00000018551
amphilophus_citrinellus ENSACIG00000005844
amphiprion_ocellaris ENSAOCG00000024457
amphiprion_percula ENSAPEG00000016570
acanthochromis_polyacanthus ENSAPOG00000008777
stegastes_partitus ENSSPAG00000007761
stegastes_partitus ENSSPAG00000010565
mola_mola ENSMMOG00000007138
gasterosteus_aculeatus ENSGACG00000018396
takifugu_rubripes ENSTRUG00000006363
tetraodon_nigroviridis ENSTNIG00000012037
periophthalmus_magnuspinnatus ENSPMGG00000010855
gadus_morhua ENSGMOG00000000376
esox_lucius ENSELUG00000001063
paramormyrops_kingsleyae ENSPKIG00000012500
scleropages_formosus ENSSFOG00015008478
lepisosteus_oculatus ENSLOCG00000012803
cyanistes_caeruleus ENSCCEG00000017344
parus_major ENSPMJG00000003452
ficedula_albicollis ENSFALG00000005194
taeniopygia_guttata ENSTGUG00000000227
lonchura_striata_domestica ENSLSDG00000011524
serinus_canaria ENSSCAG00000013293
zonotrichia_albicollis ENSZALG00000007828
lepidothrix_coronata ENSLCOG00000005493
manacus_vitellinus ENSMVIG00005019893
calidris_pugnax ENSCPUG00000010244
calidris_pygmaea ENSCPGG00000011534
melopsittacus_undulatus ENSMUNG00000005638
gallus_gallus ENSGALG00000015384
coturnix_japonica ENSCJPG00005012093
meleagris_gallopavo ENSMGAG00000007510
numida_meleagris ENSNMEG00000004283
anas_platyrhynchos_platyrhynchos ENSAPLG00000012846
anser_brachyrhynchus ENSABRG00000010022
apteryx_haastii ENSAHAG00000006693
apteryx_owenii ENSAOWG00000017070
apteryx_rowi ENSARWG00000006950
dromaius_novaehollandiae ENSDNVG00000000877
nothoprocta_perdicaria ENSNPEG00000012996
crocodylus_porosus ENSCPRG00005014596
chelonoidis_abingdonii ENSCABG00000003477
gopherus_agassizii ENSGAGG00000021387
chrysemys_picta_bellii ENSCPBG00000027579
pelodiscus_sinensis ENSPSIG00000017586
anolis_carolinensis ENSACAG00000005630
pogona_vitticeps ENSPVIG00000003372
notechis_scutatus ENSNSUG00000000640
salvator_merianae ENSSMRG00000020654
sphenodon_punctatus ENSSPUG00000009093
ornithorhynchus_anatinus ENSOANG00000020327
echinops_telfairi ENSETEG00000013858
pteropus_vampyrus ENSPVAG00000015373
