anolis_carolinensis ENSACAG00000009375
notechis_scutatus ENSNSUG00000006904
salvator_merianae ENSSMRG00000007666
sphenodon_punctatus ENSSPUG00000001042
parus_major ENSPMJG00000009884
cyanistes_caeruleus ENSCCEG00000009436
ficedula_albicollis ENSFALG00000003153
lonchura_striata_domestica ENSLSDG00000016295
junco_hyemalis ENSJHYG00000011632
lepidothrix_coronata ENSLCOG00000006158
taeniopygia_guttata ENSTGUG00000017376
manacus_vitellinus ENSMVIG00005010222
calidris_pugnax ENSCPUG00000018076
coturnix_japonica ENSCJPG00005014000
gallus_gallus ENSGALG00000032847
numida_meleagris ENSNMEG00000005960
anser_brachyrhynchus ENSABRG00000020526
apteryx_rowi ENSARWG00000012376
apteryx_haastii ENSAHAG00000000550
dromaius_novaehollandiae ENSDNVG00000014198
chelonoidis_abingdonii ENSCABG00000017740
gopherus_agassizii ENSGAGG00000023204
chrysemys_picta_bellii ENSCPBG00000026294
pelodiscus_sinensis ENSPSIG00000006735
crocodylus_porosus ENSCPRG00005007943
spermophilus_dauricus ENSSDAG00000023053
spermophilus_dauricus ENSSDAG00000023056
mus_musculus ENSMUSG00000004897
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0026085
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0025144
mus_spicilegus ENSMSIG00000031683
mus_pahari MGP_PahariEiJ_G0026587
rattus_norvegicus ENSRNOG00000042261
meriones_unguiculatus ENSMUGG00000024447
cricetulus_griseus_crigri ENSCGRG00000004104
cricetulus_griseus_crigri-picr ENSCGRG00015025943
cricetulus_griseus_chok1gshd ENSCGRG00001013528
nannospalax_galili ENSNGAG00000017604
peromyscus_maniculatus_bairdii ENSPEMG00000025849
mesocricetus_auratus ENSMAUG00000010874
jaculus_jaculus ENSJJAG00000022355
cavia_aperea ENSCAPG00000006197
dipodomys_ordii ENSDORG00000013740
marmota_marmota_marmota ENSMMMG00000013336
oryctolagus_cuniculus ENSOCUG00000012122
tupaia_belangeri ENSTBEG00000015403
chinchilla_lanigera ENSCLAG00000003548
octodon_degus ENSODEG00000009497
cavia_porcellus ENSCPOG00000011757
heterocephalus_glaber_female ENSHGLG00000003927
heterocephalus_glaber_male ENSHGLG00100015710
heterocephalus_glaber_male ENSHGLG00100003393
heterocephalus_glaber_female ENSHGLG00000018660
fukomys_damarensis ENSFDAG00000007267
ictidomys_tridecemlineatus ENSSTOG00000028482
urocitellus_parryii ENSUPAG00010004663
pongo_abelii ENSPPYG00000000703
aotus_nancymaae ENSANAG00000021455
otolemur_garnettii ENSOGAG00000028884
aotus_nancymaae ENSANAG00000021176
castor_canadensis ENSCCNG00000024094
oryctolagus_cuniculus ENSOCUG00000010664
ursus_americanus ENSUAMG00000013427
ailuropoda_melanoleuca ENSAMEG00000014968
neovison_vison ENSNVIG00000021126
mustela_putorius_furo ENSMPUG00000003989
panthera_tigris_altaica ENSPTIG00000015044
panthera_pardus ENSPPRG00000012915
felis_catus ENSFCAG00000009507
vulpes_vulpes ENSVVUG00000006112
canis_lupus_dingo ENSCAFG00020005195
microcebus_murinus ENSMICG00000008951
equus_asinus_asinus ENSEASG00005018264
equus_caballus ENSECAG00000011178
bos_taurus ENSBTAG00000039793
sus_scrofa ENSSSCG00000006468
loxodonta_africana ENSLAFG00000016425
dasypus_novemcinctus ENSDNOG00000000446
dasypus_novemcinctus ENSDNOG00000010231
cebus_capucinus ENSCCAG00000031904
saimiri_boliviensis_boliviensis ENSSBOG00000035038
callithrix_jacchus ENSCJAG00000006157
callithrix_jacchus ENSCJAG00000019583
colobus_angolensis_palliatus ENSCANG00000035510
piliocolobus_tephrosceles ENSPTEG00000013946
rhinopithecus_bieti ENSRBIG00000041145
cercocebus_atys ENSCATG00000037963
mandrillus_leucophaeus ENSMLEG00000032959
papio_anubis ENSPANG00000005570
theropithecus_gelada ENSTGEG00000002218
macaca_fascicularis ENSMFAG00000033983
macaca_mulatta ENSMMUG00000040660
macaca_nemestrina ENSMNEG00000034708
pan_troglodytes ENSPTRG00000001474
pan_paniscus ENSPPAG00000038629
gorilla_gorilla ENSGGOG00000008298
homo_sapiens ENSG00000143321
nomascus_leucogenys ENSNLEG00000012754
prolemur_simus ENSPSMG00000010310
carlito_syrichta ENSTSYG00000031135
ochotona_princeps ENSOPRG00000000649
tursiops_truncatus ENSTTRG00000014512
bison_bison_bison ENSBBBG00000016529
propithecus_coquereli ENSPCOG00000021468
cebus_capucinus ENSCCAG00000031551
mesocricetus_auratus ENSMAUG00000009050
sorex_araneus ENSSARG00000011119
canis_lupus_familiaris ENSCAFG00000016741
myotis_lucifugus ENSMLUG00000010413
ovis_aries ENSOARG00000006368
capra_hircus ENSCHIG00000017076
peromyscus_maniculatus_bairdii ENSPEMG00000024470
microtus_ochrogaster ENSMOCG00000016531
meriones_unguiculatus ENSMUGG00000006777
jaculus_jaculus ENSJJAG00000023602
marmota_marmota_marmota ENSMMMG00000013330
rhinopithecus_roxellana ENSRROG00000030326
chlorocebus_sabaeus ENSCSAG00000002192
panthera_pardus ENSPPRG00000013128
bos_mutus ENSBMUG00000015637
choloepus_hoffmanni ENSCHOG00000006052
echinops_telfairi ENSETEG00000005243
phascolarctos_cinereus ENSPCIG00000024242
notamacropus_eugenii ENSMEUG00000014792
sarcophilus_harrisii ENSSHAG00000016036
monodelphis_domestica ENSMODG00000028036
apteryx_owenii ENSAOWG00000011445
nothoprocta_perdicaria ENSNPEG00000001640
cyanistes_caeruleus ENSCCEG00000009437
zonotrichia_albicollis ENSZALG00000004916
