phascolarctos_cinereus ENSPCIG00000029337
notamacropus_eugenii ENSMEUG00000004018
monodelphis_domestica ENSMODG00000016485
sarcophilus_harrisii ENSSHAG00000005268
heterocephalus_glaber_male ENSHGLG00100008674
heterocephalus_glaber_female ENSHGLG00000001263
fukomys_damarensis ENSFDAG00000003398
castor_canadensis ENSCCNG00000020280
dipodomys_ordii ENSDORG00000013159
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0034357
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0033197
mus_musculus ENSMUSG00000031200
mus_spicilegus ENSMSIG00000031736
mus_pahari MGP_PahariEiJ_G0031741
meriones_unguiculatus ENSMUGG00000009895
cricetulus_griseus_crigri-picr ENSCGRG00015008825
cricetulus_griseus_chok1gshd ENSCGRG00001021448
cricetulus_griseus_crigri ENSCGRG00000011651
mesocricetus_auratus ENSMAUG00000013746
peromyscus_maniculatus_bairdii ENSPEMG00000030977
microtus_ochrogaster ENSMOCG00000002450
nannospalax_galili ENSNGAG00000020777
jaculus_jaculus ENSJJAG00000018300
chinchilla_lanigera ENSCLAG00000000239
octodon_degus ENSODEG00000000367
cavia_aperea ENSCAPG00000002148
cavia_porcellus ENSCPOG00000034922
urocitellus_parryii ENSUPAG00010008144
spermophilus_dauricus ENSSDAG00000024820
ictidomys_tridecemlineatus ENSSTOG00000034563
marmota_marmota_marmota ENSMMMG00000000151
tupaia_belangeri ENSTBEG00000009112
oryctolagus_cuniculus ENSOCUG00000009720
ochotona_princeps ENSOPRG00000007094
chlorocebus_sabaeus ENSCSAG00000006547
theropithecus_gelada ENSTGEG00000013769
cercocebus_atys ENSCATG00000035622
rhinopithecus_bieti ENSRBIG00000030349
rhinopithecus_bieti ENSRBIG00000031417
piliocolobus_tephrosceles ENSPTEG00000011938
pongo_abelii ENSPPYG00000020898
cebus_capucinus ENSCCAG00000023625
macaca_mulatta ENSMMUG00000010251
macaca_nemestrina ENSMNEG00000041016
papio_anubis ENSPANG00000012244
gorilla_gorilla ENSGGOG00000037091
homo_sapiens ENSG00000214827
nomascus_leucogenys ENSNLEG00000014453
callithrix_jacchus ENSCJAG00000042284
macaca_fascicularis ENSMFAG00000001317
rhinopithecus_roxellana ENSRROG00000031967
colobus_angolensis_palliatus ENSCANG00000038731
pan_troglodytes ENSPTRG00000022457
saimiri_boliviensis_boliviensis ENSSBOG00000021241
pan_paniscus ENSPPAG00000029273
mandrillus_leucophaeus ENSMLEG00000006517
aotus_nancymaae ENSANAG00000028247
carlito_syrichta ENSTSYG00000031651
prolemur_simus ENSPSMG00000012546
propithecus_coquereli ENSPCOG00000018892
microcebus_murinus ENSMICG00000037190
otolemur_garnettii ENSOGAG00000005252
equus_caballus ENSECAG00000034280
equus_asinus_asinus ENSEASG00005004486
myotis_lucifugus ENSMLUG00000003916
erinaceus_europaeus ENSEEUG00000007877
sorex_araneus ENSSARG00000005450
