drosophila_melanogaster FBgn0031041
caenorhabditis_elegans_strain_n2 WBGene00013041
astyanax_mexicanus ENSAMXG00000004297
pygocentrus_nattereri ENSPNAG00000018697
ictalurus_punctatus ENSIPUG00000002201
danio_rerio ENSDARG00000115015
danio_rerio ENSDARG00000101800
tetraodon_nigroviridis ENSTNIG00000006574
takifugu_rubripes ENSTRUG00000023121
mola_mola ENSMMOG00000013739
labrus_bergylta ENSLBEG00000017378
mastacembelus_armatus ENSMAMG00000019459
monopterus_albus ENSMALG00000002471
anabas_testudineus ENSATEG00000000650
seriola_lalandi_dorsalis ENSSLDG00000024559
seriola_dumerili ENSSDUG00000018928
cynoglossus_semilaevis ENSCSEG00000017508
amphiprion_percula ENSAPEG00000020330
amphiprion_ocellaris ENSAOCG00000016851
acanthochromis_polyacanthus ENSAPOG00000019096
stegastes_partitus ENSSPAG00000015344
pundamilia_nyererei ENSPNYG00000001218
haplochromis_burtoni ENSHBUG00000019103
astatotilapia_calliptera ENSACLG00000004141
maylandia_zebra ENSMZEG00005001430
oreochromis_niloticus ENSONIG00000016039
neolamprologus_brichardi ENSNBRG00000013328
amphilophus_citrinellus ENSACIG00000000682
xiphophorus_maculatus ENSXMAG00000023548
xiphophorus_couchianus ENSXCOG00000005575
gambusia_affinis ENSGAFG00000010380
poecilia_latipinna ENSPLAG00000008667
poecilia_formosa ENSPFOG00000011595
poecilia_mexicana ENSPMEG00000024446
poecilia_reticulata ENSPREG00000007335
fundulus_heteroclitus ENSFHEG00000011224
cyprinodon_variegatus ENSCVAG00000016735
kryptolebias_marmoratus ENSKMAG00000013892
oryzias_latipes_asm223469v1 ENSORLG00015005543
oryzias_latipes ENSORLG00020006258
oryzias_latipes ENSORLG00000009501
oryzias_melastigma ENSOMEG00000011301
scophthalmus_maximus ENSSMAG00000002683
hippocampus_comes ENSHCOG00000020127
periophthalmus_magnuspinnatus ENSPMGG00000010449
gadus_morhua ENSGMOG00000008669
esox_lucius ENSELUG00000015486
paramormyrops_kingsleyae ENSPKIG00000003035
scleropages_formosus ENSSFOG00015009307
apteryx_owenii ENSAOWG00000018664
apteryx_haastii ENSAHAG00000008582
apteryx_rowi ENSARWG00000010048
dromaius_novaehollandiae ENSDNVG00000009577
nothoprocta_perdicaria ENSNPEG00000012557
ficedula_albicollis ENSFALG00000004856
parus_major ENSPMJG00000005749
taeniopygia_guttata ENSTGUG00000011358
lonchura_striata_domestica ENSLSDG00000010630
junco_hyemalis ENSJHYG00000010824
lepidothrix_coronata ENSLCOG00000010033
manacus_vitellinus ENSMVIG00005015473
serinus_canaria ENSSCAG00000013588
zonotrichia_albicollis ENSZALG00000005254
cyanistes_caeruleus ENSCCEG00000018164
melopsittacus_undulatus ENSMUNG00000005999
calidris_pugnax ENSCPUG00000019485
calidris_pygmaea ENSCPGG00000010171
anser_brachyrhynchus ENSABRG00000006637
anas_platyrhynchos_platyrhynchos ENSAPLG00000015335
gallus_gallus ENSGALG00000009610
coturnix_japonica ENSCJPG00005020169
meleagris_gallopavo ENSMGAG00000011597
numida_meleagris ENSNMEG00000012763
crocodylus_porosus ENSCPRG00005009943
gopherus_agassizii ENSGAGG00000024770
chelonoidis_abingdonii ENSCABG00000014852
pelodiscus_sinensis ENSPSIG00000007956
pogona_vitticeps ENSPVIG00000002168
notechis_scutatus ENSNSUG00000000895
salvator_merianae ENSSMRG00000004569
anolis_carolinensis ENSACAG00000017467
sphenodon_punctatus ENSSPUG00000016345
phascolarctos_cinereus ENSPCIG00000025839
notamacropus_eugenii ENSMEUG00000012837
sarcophilus_harrisii ENSSHAG00000011551
monodelphis_domestica ENSMODG00000007808
erinaceus_europaeus ENSEEUG00000002693
sorex_araneus ENSSARG00000000197
pteropus_vampyrus ENSPVAG00000016433
vicugna_pacos ENSVPAG00000004085
tursiops_truncatus ENSTTRG00000013646
felis_catus ENSFCAG00000027434
panthera_pardus ENSPPRG00000014523
aotus_nancymaae ENSANAG00000037855
callithrix_jacchus ENSCJAG00000001117
gorilla_gorilla ENSGGOG00000003866
pan_paniscus ENSPPAG00000030978
nomascus_leucogenys ENSNLEG00000029733
mandrillus_leucophaeus ENSMLEG00000038765
cercocebus_atys ENSCATG00000038639
papio_anubis ENSPANG00000020470
macaca_mulatta ENSMMUG00000017858
rhinopithecus_bieti ENSRBIG00000027947
colobus_angolensis_palliatus ENSCANG00000040331
carlito_syrichta ENSTSYG00000003369
myotis_lucifugus ENSMLUG00000009518
myotis_lucifugus ENSMLUG00000026935
procavia_capensis ENSPCAG00000012333
echinops_telfairi ENSETEG00000004199
mus_musculus ENSMUSG00000063179
mus_spicilegus ENSMSIG00000023289
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0031682
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0030568
mus_pahari MGP_PahariEiJ_G0013775
rattus_norvegicus ENSRNOG00000020605
meriones_unguiculatus ENSMUGG00000025885
cricetulus_griseus_chok1gshd ENSCGRG00001019704
cricetulus_griseus_crigri ENSCGRG00000002563
cricetulus_griseus_crigri-picr ENSCGRG00015002239
mesocricetus_auratus ENSMAUG00000004534
peromyscus_maniculatus_bairdii ENSPEMG00000020718
microtus_ochrogaster ENSMOCG00000020657
nannospalax_galili ENSNGAG00000018855
jaculus_jaculus ENSJJAG00000021183
castor_canadensis ENSCCNG00000015563
dipodomys_ordii ENSDORG00000011804
chinchilla_lanigera ENSCLAG00000002960
octodon_degus ENSODEG00000017417
cavia_porcellus ENSCPOG00000030265
cavia_aperea ENSCAPG00000009783
heterocephalus_glaber_female ENSHGLG00000018111
heterocephalus_glaber_male ENSHGLG00100017823
urocitellus_parryii ENSUPAG00010004819
ictidomys_tridecemlineatus ENSSTOG00000006955
marmota_marmota_marmota ENSMMMG00000002014
oryctolagus_cuniculus ENSOCUG00000008745
ochotona_princeps ENSOPRG00000014202
prolemur_simus ENSPSMG00000016344
propithecus_coquereli ENSPCOG00000015070
microcebus_murinus ENSMICG00000005140
otolemur_garnettii ENSOGAG00000008707
homo_sapiens ENSG00000179988
pan_troglodytes ENSPTRG00000003018
pongo_abelii ENSPPYG00000002726
theropithecus_gelada ENSTGEG00000028557
chlorocebus_sabaeus ENSCSAG00000004563
macaca_fascicularis ENSMFAG00000036565
macaca_nemestrina ENSMNEG00000029291
piliocolobus_tephrosceles ENSPTEG00000031760
rhinopithecus_roxellana ENSRROG00000010210
saimiri_boliviensis_boliviensis ENSSBOG00000035695
cebus_capucinus ENSCCAG00000027813
capra_hircus ENSCHIG00000018657
ovis_aries ENSOARG00000009011
bos_mutus ENSBMUG00000004601
bos_taurus ENSBTAG00000014028
bison_bison_bison ENSBBBG00000001987
sus_scrofa ENSSSCG00000010721
equus_caballus ENSECAG00000011238
equus_asinus_asinus ENSEASG00005013485
ursus_maritimus ENSUMAG00000005193
ursus_americanus ENSUAMG00000019269
ailuropoda_melanoleuca ENSAMEG00000004671
neovison_vison ENSNVIG00000007798
mustela_putorius_furo ENSMPUG00000002790
canis_lupus_familiaris ENSCAFG00000012641
canis_lupus_dingo ENSCAFG00020015208
vulpes_vulpes ENSVVUG00000006546
loxodonta_africana ENSLAFG00000029030
choloepus_hoffmanni ENSCHOG00000011663
dasypus_novemcinctus ENSDNOG00000045363
ornithorhynchus_anatinus ENSOANG00000001995
xenopus_tropicalis ENSXETG00000009556
latimeria_chalumnae ENSLACG00000022256
eptatretus_burgeri ENSEBUG00000008564
ciona_intestinalis ENSCING00000018427
