chelonoidis_abingdonii ENSCABG00000020216
gopherus_agassizii ENSGAGG00000016069
chrysemys_picta_bellii ENSCPBG00000022571
pelodiscus_sinensis ENSPSIG00000008580
sphenodon_punctatus ENSSPUG00000003726
sphenodon_punctatus ENSSPUG00000018793
anolis_carolinensis ENSACAG00000000434
salvator_merianae ENSSMRG00000015299
pogona_vitticeps ENSPVIG00000018144
pogona_vitticeps ENSPVIG00000018192
notechis_scutatus ENSNSUG00000010677
meleagris_gallopavo ENSMGAG00000001831
coturnix_japonica ENSCJPG00005011845
numida_meleagris ENSNMEG00000019886
anser_brachyrhynchus ENSABRG00000011358
anas_platyrhynchos_platyrhynchos ENSAPLG00000004313
calidris_pygmaea ENSCPGG00000011137
calidris_pugnax ENSCPUG00000015530
apteryx_owenii ENSAOWG00000008125
apteryx_haastii ENSAHAG00000005106
apteryx_rowi ENSARWG00000017919
dromaius_novaehollandiae ENSDNVG00000011908
nothoprocta_perdicaria ENSNPEG00000011502
nothoprocta_perdicaria ENSNPEG00000011515
ornithorhynchus_anatinus ENSOANG00000030860
lepidothrix_coronata ENSLCOG00000007255
manacus_vitellinus ENSMVIG00005017278
melopsittacus_undulatus ENSMUNG00000001784
serinus_canaria ENSSCAG00000015102
taeniopygia_guttata ENSTGUG00000014475
lonchura_striata_domestica ENSLSDG00000007647
cyanistes_caeruleus ENSCCEG00000001883
ficedula_albicollis ENSFALG00000001368
gallus_gallus ENSGALG00000047673
gallus_gallus ENSGALG00000031298
junco_hyemalis ENSJHYG00000001019
ornithorhynchus_anatinus ENSOANG00000028690
cyanistes_caeruleus ENSCCEG00000001316
parus_major ENSPMJG00000013437
crocodylus_porosus ENSCPRG00005013034
ficedula_albicollis ENSFALG00000014077
cebus_capucinus ENSCCAG00000033962
saimiri_boliviensis_boliviensis ENSSBOG00000035471
callithrix_jacchus ENSCJAG00000007514
callithrix_jacchus ENSCJAG00000042959
aotus_nancymaae ENSANAG00000036625
cebus_capucinus ENSCCAG00000034104
saimiri_boliviensis_boliviensis ENSSBOG00000023257
aotus_nancymaae ENSANAG00000024064
pan_troglodytes ENSPTRG00000012230
pan_paniscus ENSPPAG00000041559
homo_sapiens ENSG00000144028
gorilla_gorilla ENSGGOG00000005174
gorilla_gorilla ENSGGOG00000037445
pongo_abelii ENSPPYG00000012068
nomascus_leucogenys ENSNLEG00000000025
mandrillus_leucophaeus ENSMLEG00000019083
cercocebus_atys ENSCATG00000015790
theropithecus_gelada ENSTGEG00000009972
papio_anubis ENSPANG00000006017
macaca_mulatta ENSMMUG00000023261
macaca_fascicularis ENSMFAG00000040174
macaca_nemestrina ENSMNEG00000032398
chlorocebus_sabaeus ENSCSAG00000017369
piliocolobus_tephrosceles ENSPTEG00000039253
colobus_angolensis_palliatus ENSCANG00000033932
rhinopithecus_roxellana ENSRROG00000037952
rhinopithecus_bieti ENSRBIG00000044690
pan_troglodytes ENSPTRG00000047802
gorilla_gorilla ENSGGOG00000043840
macaca_fascicularis ENSMFAG00000044520
macaca_nemestrina ENSMNEG00000035347
rhinopithecus_roxellana ENSRROG00000029800
rhinopithecus_bieti ENSRBIG00000034341
cercocebus_atys ENSCATG00000033788
carlito_syrichta ENSTSYG00000010467
prolemur_simus ENSPSMG00000017656
microcebus_murinus ENSMICG00000004710
propithecus_coquereli ENSPCOG00000024608
otolemur_garnettii ENSOGAG00000006879
castor_canadensis ENSCCNG00000021901
dipodomys_ordii ENSDORG00000005861
castor_canadensis ENSCCNG00000021330
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0025170
mus_spicilegus ENSMSIG00000019504
mus_musculus ENSMUSG00000003660
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0024250
mus_pahari MGP_PahariEiJ_G0025695
rattus_norvegicus ENSRNOG00000012157
meriones_unguiculatus ENSMUGG00000011643
cricetulus_griseus_crigri ENSCGRG00000016472
cricetulus_griseus_chok1gshd ENSCGRG00001022610
cricetulus_griseus_crigri-picr ENSCGRG00015015555
mesocricetus_auratus ENSMAUG00000011825
peromyscus_maniculatus_bairdii ENSPEMG00000020700
microtus_ochrogaster ENSMOCG00000011814
nannospalax_galili ENSNGAG00000021993
jaculus_jaculus ENSJJAG00000023659
spermophilus_dauricus ENSSDAG00000012683
urocitellus_parryii ENSUPAG00010017115
ictidomys_tridecemlineatus ENSSTOG00000016351
marmota_marmota_marmota ENSMMMG00000000721
oryctolagus_cuniculus ENSOCUG00000009864
ochotona_princeps ENSOPRG00000015464
equus_caballus ENSECAG00000019675
equus_asinus_asinus ENSEASG00005001884
erinaceus_europaeus ENSEEUG00000012178
ursus_americanus ENSUAMG00000008393
ursus_americanus ENSUAMG00000008395
ursus_maritimus ENSUMAG00000012385
ailuropoda_melanoleuca ENSAMEG00000008996
mustela_putorius_furo ENSMPUG00000008949
neovison_vison ENSNVIG00000015152
vulpes_vulpes ENSVVUG00000026247
canis_lupus_dingo ENSCAFG00020019979
panthera_pardus ENSPPRG00000004435
panthera_tigris_altaica ENSPTIG00000006380
felis_catus ENSFCAG00000010699
ovis_aries ENSOARG00000013949
capra_hircus ENSCHIG00000020611
bos_mutus ENSBMUG00000025000
bos_taurus ENSBTAG00000000848
bison_bison_bison ENSBBBG00000024742
tursiops_truncatus ENSTTRG00000004983
sus_scrofa ENSSSCG00000008127
vicugna_pacos ENSVPAG00000006434
myotis_lucifugus ENSMLUG00000010493
myotis_lucifugus ENSMLUG00000027511
pteropus_vampyrus ENSPVAG00000005860
loxodonta_africana ENSLAFG00000015626
procavia_capensis ENSPCAG00000008536
echinops_telfairi ENSETEG00000000162
sorex_araneus ENSSARG00000010728
chinchilla_lanigera ENSCLAG00000004116
octodon_degus ENSODEG00000008366
cavia_porcellus ENSCPOG00000006776
cavia_aperea ENSCAPG00000017234
heterocephalus_glaber_male ENSHGLG00100018594
heterocephalus_glaber_female ENSHGLG00000006654
fukomys_damarensis ENSFDAG00000004683
tupaia_belangeri ENSTBEG00000003329
choloepus_hoffmanni ENSCHOG00000012981
dasypus_novemcinctus ENSDNOG00000011227
castor_canadensis ENSCCNG00000021544
ornithorhynchus_anatinus ENSOANG00000015418
phascolarctos_cinereus ENSPCIG00000023050
notamacropus_eugenii ENSMEUG00000010532
sarcophilus_harrisii ENSSHAG00000000758
monodelphis_domestica ENSMODG00000008475
xenopus_tropicalis ENSXETG00000001243
latimeria_chalumnae ENSLACG00000000226
taeniopygia_guttata ENSTGUG00000015428
hippocampus_comes ENSHCOG00000017575
hippocampus_comes ENSHCOG00000017554
labrus_bergylta ENSLBEG00000021585
gasterosteus_aculeatus ENSGACG00000011474
mola_mola ENSMMOG00000014167
monopterus_albus ENSMALG00000001973
mastacembelus_armatus ENSMAMG00000007851
anabas_testudineus ENSATEG00000022522
seriola_dumerili ENSSDUG00000021410
seriola_lalandi_dorsalis ENSSLDG00000010884
scophthalmus_maximus ENSSMAG00000005463
amphiprion_ocellaris ENSAOCG00000024593
amphiprion_percula ENSAPEG00000012554
acanthochromis_polyacanthus ENSAPOG00000010223
stegastes_partitus ENSSPAG00000001842
haplochromis_burtoni ENSHBUG00000011322
maylandia_zebra ENSMZEG00005010787
pundamilia_nyererei ENSPNYG00000017476
astatotilapia_calliptera ENSACLG00000011188
neolamprologus_brichardi ENSNBRG00000017960
oreochromis_niloticus ENSONIG00000010714
amphilophus_citrinellus ENSACIG00000001764
gambusia_affinis ENSGAFG00000010807
xiphophorus_maculatus ENSXMAG00000002058
poecilia_latipinna ENSPLAG00000006711
poecilia_mexicana ENSPMEG00000021166
poecilia_formosa ENSPFOG00000015110
poecilia_reticulata ENSPREG00000008875
fundulus_heteroclitus ENSFHEG00000003786
cyprinodon_variegatus ENSCVAG00000017631
kryptolebias_marmoratus ENSKMAG00000003665
oryzias_latipes ENSORLG00020004648
oryzias_latipes_asm223469v1 ENSORLG00015019114
oryzias_latipes ENSORLG00000012286
oryzias_melastigma ENSOMEG00000011834
takifugu_rubripes ENSTRUG00000001307
tetraodon_nigroviridis ENSTNIG00000004320
periophthalmus_magnuspinnatus ENSPMGG00000020364
cynoglossus_semilaevis ENSCSEG00000016399
cynoglossus_semilaevis ENSCSEG00000012058
ictalurus_punctatus ENSIPUG00000024924
gadus_morhua ENSGMOG00000004881
esox_lucius ENSELUG00000018948
astyanax_mexicanus ENSAMXG00000005684
pygocentrus_nattereri ENSPNAG00000010998
ictalurus_punctatus ENSIPUG00000007770
ictalurus_punctatus ENSIPUG00000020309
danio_rerio ENSDARG00000077536
paramormyrops_kingsleyae ENSPKIG00000014762
scleropages_formosus ENSSFOG00015018826
lepisosteus_oculatus ENSLOCG00000015198
eptatretus_burgeri ENSEBUG00000015542
eptatretus_burgeri ENSEBUG00000014289
eptatretus_burgeri ENSEBUG00000016524
petromyzon_marinus ENSPMAG00000004793
ciona_intestinalis ENSCING00000005082
drosophila_melanogaster FBgn0263599
