petromyzon_marinus ENSPMAG00000008532
eptatretus_burgeri ENSEBUG00000003896
gopherus_agassizii ENSGAGG00000016790
chelonoidis_abingdonii ENSCABG00000001339
chrysemys_picta_bellii ENSCPBG00000016196
pelodiscus_sinensis ENSPSIG00000015349
crocodylus_porosus ENSCPRG00005000958
pogona_vitticeps ENSPVIG00000017371
anolis_carolinensis ENSACAG00000017967
notechis_scutatus ENSNSUG00000008714
salvator_merianae ENSSMRG00000002364
sphenodon_punctatus ENSSPUG00000005761
calidris_pygmaea ENSCPGG00000002131
calidris_pugnax ENSCPUG00000014558
taeniopygia_guttata ENSTGUG00000002686
lonchura_striata_domestica ENSLSDG00000006657
ficedula_albicollis ENSFALG00000000689
cyanistes_caeruleus ENSCCEG00000004518
junco_hyemalis ENSJHYG00000009397
zonotrichia_albicollis ENSZALG00000005045
lepidothrix_coronata ENSLCOG00000012211
anas_platyrhynchos_platyrhynchos ENSAPLG00000029143
anser_brachyrhynchus ENSABRG00000012721
gallus_gallus ENSGALG00000028866
coturnix_japonica ENSCJPG00005004926
meleagris_gallopavo ENSMGAG00000016557
numida_meleagris ENSNMEG00000007449
melopsittacus_undulatus ENSMUNG00000000574
apteryx_owenii ENSAOWG00000007778
apteryx_rowi ENSARWG00000014270
dromaius_novaehollandiae ENSDNVG00000002184
propithecus_coquereli ENSPCOG00000019461
propithecus_coquereli ENSPCOG00000003755
prolemur_simus ENSPSMG00000005760
microcebus_murinus ENSMICG00000010251
otolemur_garnettii ENSOGAG00000009863
pan_paniscus ENSPPAG00000039953
pan_troglodytes ENSPTRG00000009207
homo_sapiens ENSG00000068120
gorilla_gorilla ENSGGOG00000010858
pongo_abelii ENSPPYG00000008388
nomascus_leucogenys ENSNLEG00000011586
piliocolobus_tephrosceles ENSPTEG00000017383
colobus_angolensis_palliatus ENSCANG00000040580
rhinopithecus_bieti ENSRBIG00000037761
rhinopithecus_roxellana ENSRROG00000036039
macaca_fascicularis ENSMFAG00000003964
macaca_mulatta ENSMMUG00000009886
macaca_nemestrina ENSMNEG00000042598
theropithecus_gelada ENSTGEG00000010324
papio_anubis ENSPANG00000021415
cercocebus_atys ENSCATG00000036808
mandrillus_leucophaeus ENSMLEG00000036787
chlorocebus_sabaeus ENSCSAG00000003236
saimiri_boliviensis_boliviensis ENSSBOG00000033931
cebus_capucinus ENSCCAG00000031974
callithrix_jacchus ENSCJAG00000005064
aotus_nancymaae ENSANAG00000028999
castor_canadensis ENSCCNG00000026960
dipodomys_ordii ENSDORG00000006542
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0018038
mus_spicilegus ENSMSIG00000005785
mus_musculus ENSMUSG00000001755
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0017195
mus_pahari MGP_PahariEiJ_G0018325
rattus_norvegicus ENSRNOG00000019918
meriones_unguiculatus ENSMUGG00000023338
microtus_ochrogaster ENSMOCG00000012906
peromyscus_maniculatus_bairdii ENSPEMG00000012437
cricetulus_griseus_chok1gshd ENSCGRG00001017604
cricetulus_griseus_crigri-picr ENSCGRG00015001163
cricetulus_griseus_crigri ENSCGRG00000016312
mesocricetus_auratus ENSMAUG00000015007
nannospalax_galili ENSNGAG00000011553
jaculus_jaculus ENSJJAG00000021057
urocitellus_parryii ENSUPAG00010009813
ictidomys_tridecemlineatus ENSSTOG00000003638
spermophilus_dauricus ENSSDAG00000009794
marmota_marmota_marmota ENSMMMG00000005496
oryctolagus_cuniculus ENSOCUG00000015195
ochotona_princeps ENSOPRG00000012312
heterocephalus_glaber_female ENSHGLG00000012414
heterocephalus_glaber_male ENSHGLG00100009521
chinchilla_lanigera ENSCLAG00000016171
cavia_aperea ENSCAPG00000002676
cavia_porcellus ENSCPOG00000006117
octodon_degus ENSODEG00000018042
carlito_syrichta ENSTSYG00000026514
tupaia_belangeri ENSTBEG00000001198
erinaceus_europaeus ENSEEUG00000003173
sorex_araneus ENSSARG00000014153
equus_caballus ENSECAG00000008468
equus_asinus_asinus ENSEASG00005009980
ursus_maritimus ENSUMAG00000025044
ursus_americanus ENSUAMG00000007339
ailuropoda_melanoleuca ENSAMEG00000006530
neovison_vison ENSNVIG00000012953
canis_lupus_familiaris ENSCAFG00000014948
canis_lupus_dingo ENSCAFG00020013466
vulpes_vulpes ENSVVUG00000023777
panthera_pardus ENSPPRG00000016662
panthera_tigris_altaica ENSPTIG00000010123
felis_catus ENSFCAG00000033182
ovis_aries ENSOARG00000002259
capra_hircus ENSCHIG00000015825
bos_mutus ENSBMUG00000015802
bos_taurus ENSBTAG00000046746
bison_bison_bison ENSBBBG00000011101
tursiops_truncatus ENSTTRG00000016409
sus_scrofa ENSSSCG00000017398
pteropus_vampyrus ENSPVAG00000016555
myotis_lucifugus ENSMLUG00000016660
loxodonta_africana ENSLAFG00000000326
procavia_capensis ENSPCAG00000014132
echinops_telfairi ENSETEG00000000689
dasypus_novemcinctus ENSDNOG00000005780
phascolarctos_cinereus ENSPCIG00000021526
notamacropus_eugenii ENSMEUG00000000177
sarcophilus_harrisii ENSSHAG00000014192
ornithorhynchus_anatinus ENSOANG00000032240
xenopus_tropicalis ENSXETG00000012037
latimeria_chalumnae ENSLACG00000007156
takifugu_rubripes ENSTRUG00000012957
tetraodon_nigroviridis ENSTNIG00000004927
mola_mola ENSMMOG00000013926
gasterosteus_aculeatus ENSGACG00000002115
labrus_bergylta ENSLBEG00000004070
monopterus_albus ENSMALG00000022415
mastacembelus_armatus ENSMAMG00000016702
anabas_testudineus ENSATEG00000022691
seriola_dumerili ENSSDUG00000020896
seriola_lalandi_dorsalis ENSSLDG00000019876
scophthalmus_maximus ENSSMAG00000020323
amphiprion_percula ENSAPEG00000014674
amphiprion_ocellaris ENSAOCG00000024470
acanthochromis_polyacanthus ENSAPOG00000019533
stegastes_partitus ENSSPAG00000019016
fundulus_heteroclitus ENSFHEG00000010959
cyprinodon_variegatus ENSCVAG00000022127
xiphophorus_maculatus ENSXMAG00000015601
xiphophorus_couchianus ENSXCOG00000005922
gambusia_affinis ENSGAFG00000005639
poecilia_formosa ENSPFOG00000009703
poecilia_latipinna ENSPLAG00000023299
poecilia_mexicana ENSPMEG00000009912
poecilia_reticulata ENSPREG00000003250
kryptolebias_marmoratus ENSKMAG00000016770
oryzias_latipes ENSORLG00020000199
oryzias_latipes_asm223469v1 ENSORLG00015007462
oryzias_latipes ENSORLG00000008430
oryzias_melastigma ENSOMEG00000014362
astatotilapia_calliptera ENSACLG00000007630
maylandia_zebra ENSMZEG00005015934
pundamilia_nyererei ENSPNYG00000019476
haplochromis_burtoni ENSHBUG00000016291
neolamprologus_brichardi ENSNBRG00000015981
oreochromis_niloticus ENSONIG00000016232
amphilophus_citrinellus ENSACIG00000024476
cynoglossus_semilaevis ENSCSEG00000007894
periophthalmus_magnuspinnatus ENSPMGG00000000884
hippocampus_comes ENSHCOG00000015718
gadus_morhua ENSGMOG00000008981
esox_lucius ENSELUG00000004534
astyanax_mexicanus ENSAMXG00000019477
pygocentrus_nattereri ENSPNAG00000014589
ictalurus_punctatus ENSIPUG00000000146
danio_rerio ENSDARG00000042747
paramormyrops_kingsleyae ENSPKIG00000000708
scleropages_formosus ENSSFOG00015004894
lepisosteus_oculatus ENSLOCG00000012461
lepisosteus_oculatus ENSLOCG00000006762
ciona_intestinalis ENSCING00000001847
ciona_savignyi ENSCSAVG00000009345
drosophila_melanogaster FBgn0035632
caenorhabditis_elegans_strain_n2 WBGene00022031
