scleropages_formosus ENSSFOG00015018494
paramormyrops_kingsleyae ENSPKIG00000001107
takifugu_rubripes ENSTRUG00000020621
tetraodon_nigroviridis ENSTNIG00000013510
mola_mola ENSMMOG00000009357
labrus_bergylta ENSLBEG00000021674
gasterosteus_aculeatus ENSGACG00000015614
seriola_dumerili ENSSDUG00000023551
seriola_lalandi_dorsalis ENSSLDG00000011430
cynoglossus_semilaevis ENSCSEG00000012090
monopterus_albus ENSMALG00000018416
amphiprion_ocellaris ENSAOCG00000004767
amphiprion_percula ENSAPEG00000006323
acanthochromis_polyacanthus ENSAPOG00000021065
stegastes_partitus ENSSPAG00000019529
maylandia_zebra ENSMZEG00005007982
astatotilapia_calliptera ENSACLG00000024786
haplochromis_burtoni ENSHBUG00000011606
pundamilia_nyererei ENSPNYG00000003833
neolamprologus_brichardi ENSNBRG00000018898
oreochromis_niloticus ENSONIG00000015319
mastacembelus_armatus ENSMAMG00000011386
anabas_testudineus ENSATEG00000004198
scophthalmus_maximus ENSSMAG00000010563
amphilophus_citrinellus ENSACIG00000007705
periophthalmus_magnuspinnatus ENSPMGG00000017214
poecilia_latipinna ENSPLAG00000014807
poecilia_reticulata ENSPREG00000016795
poecilia_formosa ENSPFOG00000023419
xiphophorus_couchianus ENSXCOG00000017611
xiphophorus_maculatus ENSXMAG00000019247
poecilia_mexicana ENSPMEG00000020699
gambusia_affinis ENSGAFG00000004297
fundulus_heteroclitus ENSFHEG00000007729
cyprinodon_variegatus ENSCVAG00000006732
kryptolebias_marmoratus ENSKMAG00000008452
oryzias_latipes ENSORLG00000001495
oryzias_latipes_asm223469v1 ENSORLG00015002890
oryzias_latipes ENSORLG00020015485
oryzias_melastigma ENSOMEG00000021836
hippocampus_comes ENSHCOG00000003310
gadus_morhua ENSGMOG00000017892
esox_lucius ENSELUG00000002656
astyanax_mexicanus ENSAMXG00000019387
pygocentrus_nattereri ENSPNAG00000021662
ictalurus_punctatus ENSIPUG00000016199
danio_rerio ENSDARG00000037229
lepisosteus_oculatus ENSLOCG00000005501
dasypus_novemcinctus ENSDNOG00000036413
dasypus_novemcinctus ENSDNOG00000001447
choloepus_hoffmanni ENSCHOG00000011505
octodon_degus ENSODEG00000009408
octodon_degus ENSODEG00000006563
octodon_degus ENSODEG00000005378
octodon_degus ENSODEG00000013485
fukomys_damarensis ENSFDAG00000016899
fukomys_damarensis ENSFDAG00000018403
heterocephalus_glaber_male ENSHGLG00100019201
heterocephalus_glaber_female ENSHGLG00000009606
cavia_porcellus ENSCPOG00000031356
cavia_aperea ENSCAPG00000002873
chinchilla_lanigera ENSCLAG00000014586
castor_canadensis ENSCCNG00000017181
ictidomys_tridecemlineatus ENSSTOG00000014128
marmota_marmota_marmota ENSMMMG00000024573
urocitellus_parryii ENSUPAG00010017951
spermophilus_dauricus ENSSDAG00000018531
cricetulus_griseus_chok1gshd ENSCGRG00001022427
cricetulus_griseus_crigri ENSCGRG00000014376
mesocricetus_auratus ENSMAUG00000020940
peromyscus_maniculatus_bairdii ENSPEMG00000006521
microtus_ochrogaster ENSMOCG00000019231
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0028735
mus_spicilegus ENSMSIG00000014624
mus_musculus ENSMUSG00000023106
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0027737
mus_pahari MGP_PahariEiJ_G0024317
rattus_norvegicus ENSRNOG00000001106
meriones_unguiculatus ENSMUGG00000008065
nannospalax_galili ENSNGAG00000013775
jaculus_jaculus ENSJJAG00000012558
jaculus_jaculus ENSJJAG00000008721
oryctolagus_cuniculus ENSOCUG00000008150
oryctolagus_cuniculus ENSOCUG00000027291
ochotona_princeps ENSOPRG00000015974
prolemur_simus ENSPSMG00000010931
prolemur_simus ENSPSMG00000004286
prolemur_simus ENSPSMG00000019251
microcebus_murinus ENSMICG00000046263
