chelonoidis_abingdonii ENSCABG00000014254
chrysemys_picta_bellii ENSCPBG00000020207
anser_brachyrhynchus ENSABRG00000003651
anas_platyrhynchos_platyrhynchos ENSAPLG00000020811
calidris_pygmaea ENSCPGG00000014828
calidris_pugnax ENSCPUG00000008834
melopsittacus_undulatus ENSMUNG00000010542
taeniopygia_guttata ENSTGUG00000013290
lonchura_striata_domestica ENSLSDG00000011891
zonotrichia_albicollis ENSZALG00000011550
junco_hyemalis ENSJHYG00000006529
serinus_canaria ENSSCAG00000014482
ficedula_albicollis ENSFALG00000002490
parus_major ENSPMJG00000013032
cyanistes_caeruleus ENSCCEG00000020930
manacus_vitellinus ENSMVIG00005013999
lepidothrix_coronata ENSLCOG00000005449
apteryx_haastii ENSAHAG00000004051
apteryx_rowi ENSARWG00000001723
apteryx_owenii ENSAOWG00000012848
dromaius_novaehollandiae ENSDNVG00000018638
nothoprocta_perdicaria ENSNPEG00000008205
meleagris_gallopavo ENSMGAG00000016915
coturnix_japonica ENSCJPG00005000965
numida_meleagris ENSNMEG00000008247
notechis_scutatus ENSNSUG00000008358
salvator_merianae ENSSMRG00000003259
sphenodon_punctatus ENSSPUG00000018536
