chelonoidis_abingdonii ENSCABG00000000671
gopherus_agassizii ENSGAGG00000019374
chrysemys_picta_bellii ENSCPBG00000023487
pelodiscus_sinensis ENSPSIG00000010555
anolis_carolinensis ENSACAG00000029518
pogona_vitticeps ENSPVIG00000016567
salvator_merianae ENSSMRG00000010321
sphenodon_punctatus ENSSPUG00000005787
notamacropus_eugenii ENSMEUG00000000961
phascolarctos_cinereus ENSPCIG00000008056
monodelphis_domestica ENSMODG00000010218
loxodonta_africana ENSLAFG00000009083
procavia_capensis ENSPCAG00000000835
spermophilus_dauricus ENSSDAG00000008989
ictidomys_tridecemlineatus ENSSTOG00000026335
urocitellus_parryii ENSUPAG00010007738
marmota_marmota_marmota ENSMMMG00000007635
castor_canadensis ENSCCNG00000026259
oryctolagus_cuniculus ENSOCUG00000015318
oryctolagus_cuniculus ENSOCUG00000021583
ochotona_princeps ENSOPRG00000007113
tupaia_belangeri ENSTBEG00000005481
rhinopithecus_roxellana ENSRROG00000041457
rhinopithecus_bieti ENSRBIG00000040426
colobus_angolensis_palliatus ENSCANG00000042070
macaca_fascicularis ENSMFAG00000036941
macaca_mulatta ENSMMUG00000012942
cercocebus_atys ENSCATG00000031950
mandrillus_leucophaeus ENSMLEG00000009864
chlorocebus_sabaeus ENSCSAG00000006977
theropithecus_gelada ENSTGEG00000012809
papio_anubis ENSPANG00000017262
macaca_nemestrina ENSMNEG00000041418
piliocolobus_tephrosceles ENSPTEG00000019120
pan_paniscus ENSPPAG00000011209
pan_troglodytes ENSPTRG00000003824
gorilla_gorilla ENSGGOG00000012182
homo_sapiens ENSG00000110011
pongo_abelii ENSPPYG00000003114
nomascus_leucogenys ENSNLEG00000004852
callithrix_jacchus ENSCJAG00000018151
saimiri_boliviensis_boliviensis ENSSBOG00000025899
cebus_capucinus ENSCCAG00000020456
aotus_nancymaae ENSANAG00000036443
pongo_abelii ENSPPYG00000011274
carlito_syrichta ENSTSYG00000032443
propithecus_coquereli ENSPCOG00000016505
prolemur_simus ENSPSMG00000003581
microcebus_murinus ENSMICG00000016955
otolemur_garnettii ENSOGAG00000007140
chinchilla_lanigera ENSCLAG00000016759
octodon_degus ENSODEG00000016243
heterocephalus_glaber_female ENSHGLG00000010363
heterocephalus_glaber_male ENSHGLG00100013843
fukomys_damarensis ENSFDAG00000010724
cavia_aperea ENSCAPG00000013014
cavia_porcellus ENSCPOG00000040213
dipodomys_ordii ENSDORG00000001628
mus_spicilegus ENSMSIG00000019476
mus_musculus ENSMUSG00000024963
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0023535
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0022625
mus_pahari MGP_PahariEiJ_G0014119
rattus_norvegicus ENSRNOG00000043060
meriones_unguiculatus ENSMUGG00000004502
microtus_ochrogaster ENSMOCG00000016715
peromyscus_maniculatus_bairdii ENSPEMG00000018531
cricetulus_griseus_chok1gshd ENSCGRG00001021692
