petromyzon_marinus ENSPMAG00000005336
eptatretus_burgeri ENSEBUG00000012586
takifugu_rubripes ENSTRUG00000008465
tetraodon_nigroviridis ENSTNIG00000008826
mola_mola ENSMMOG00000014791
labrus_bergylta ENSLBEG00000013461
labrus_bergylta ENSLBEG00000007387
oryzias_latipes ENSORLG00020011150
oryzias_latipes ENSORLG00000014114
oryzias_latipes_asm223469v1 ENSORLG00015018012
oryzias_melastigma ENSOMEG00000002888
fundulus_heteroclitus ENSFHEG00000020649
cyprinodon_variegatus ENSCVAG00000005312
poecilia_latipinna ENSPLAG00000015058
poecilia_formosa ENSPFOG00000006049
poecilia_mexicana ENSPMEG00000004106
poecilia_reticulata ENSPREG00000006095
xiphophorus_maculatus ENSXMAG00000006632
xiphophorus_couchianus ENSXCOG00000012018
gambusia_affinis ENSGAFG00000004550
kryptolebias_marmoratus ENSKMAG00000018929
cynoglossus_semilaevis ENSCSEG00000016286
seriola_dumerili ENSSDUG00000001735
seriola_lalandi_dorsalis ENSSLDG00000016060
scophthalmus_maximus ENSSMAG00000007771
monopterus_albus ENSMALG00000010173
mastacembelus_armatus ENSMAMG00000020012
anabas_testudineus ENSATEG00000022578
gasterosteus_aculeatus ENSGACG00000020793
amphiprion_ocellaris ENSAOCG00000008580
amphiprion_percula ENSAPEG00000021819
acanthochromis_polyacanthus ENSAPOG00000002214
stegastes_partitus ENSSPAG00000000950
astatotilapia_calliptera ENSACLG00000016138
maylandia_zebra ENSMZEG00005009766
haplochromis_burtoni ENSHBUG00000019767
pundamilia_nyererei ENSPNYG00000008516
neolamprologus_brichardi ENSNBRG00000009706
oreochromis_niloticus ENSONIG00000017344
amphilophus_citrinellus ENSACIG00000016299
hippocampus_comes ENSHCOG00000000328
gadus_morhua ENSGMOG00000001896
esox_lucius ENSELUG00000012331
pygocentrus_nattereri ENSPNAG00000012256
astyanax_mexicanus ENSAMXG00000034828
ictalurus_punctatus ENSIPUG00000018619
danio_rerio ENSDARG00000014430
paramormyrops_kingsleyae ENSPKIG00000013738
scleropages_formosus ENSSFOG00015003691
paramormyrops_kingsleyae ENSPKIG00000010065
scleropages_formosus ENSSFOG00015003699
lepisosteus_oculatus ENSLOCG00000001391
pogona_vitticeps ENSPVIG00000010325
salvator_merianae ENSSMRG00000010673
notechis_scutatus ENSNSUG00000006201
xenopus_tropicalis ENSXETG00000026471
cricetulus_griseus_crigri ENSCGRG00000001418
cricetulus_griseus_chok1gshd ENSCGRG00001001590
mesocricetus_auratus ENSMAUG00000002772
peromyscus_maniculatus_bairdii ENSPEMG00000013007
mus_musculus ENSMUSG00000025340
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0027798
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0028796
mus_spicilegus ENSMSIG00000021275
mus_pahari MGP_PahariEiJ_G0024386
rattus_norvegicus ENSRNOG00000000895
meriones_unguiculatus ENSMUGG00000005811
nannospalax_galili ENSNGAG00000018002
jaculus_jaculus ENSJJAG00000012673
castor_canadensis ENSCCNG00000017443
chinchilla_lanigera ENSCLAG00000004534
octodon_degus ENSODEG00000015206
cavia_porcellus ENSCPOG00000015358
heterocephalus_glaber_male ENSHGLG00100005705
heterocephalus_glaber_female ENSHGLG00000013753
fukomys_damarensis ENSFDAG00000008957
dipodomys_ordii ENSDORG00000027280
oryctolagus_cuniculus ENSOCUG00000022853
oryctolagus_cuniculus ENSOCUG00000015182
ochotona_princeps ENSOPRG00000017078
tupaia_belangeri ENSTBEG00000005280
tursiops_truncatus ENSTTRG00000002893
sus_scrofa ENSSSCG00000007735
bos_mutus ENSBMUG00000003333
bos_taurus ENSBTAG00000003842
bison_bison_bison ENSBBBG00000000904
capra_hircus ENSCHIG00000018633
ovis_aries ENSOARG00000010507
vicugna_pacos ENSVPAG00000006110
pteropus_vampyrus ENSPVAG00000002977
myotis_lucifugus ENSMLUG00000000605
erinaceus_europaeus ENSEEUG00000010718
equus_asinus_asinus ENSEASG00005008827
equus_caballus ENSECAG00000017750
sorex_araneus ENSSARG00000001864
canis_lupus_familiaris ENSCAFG00000010773
canis_lupus_dingo ENSCAFG00020005342
vulpes_vulpes ENSVVUG00000016497
ursus_maritimus ENSUMAG00000015372
ursus_americanus ENSUAMG00000004804
ailuropoda_melanoleuca ENSAMEG00000018176
panthera_pardus ENSPPRG00000001117
panthera_tigris_altaica ENSPTIG00000000175
felis_catus ENSFCAG00000023401
dasypus_novemcinctus ENSDNOG00000017400
choloepus_hoffmanni ENSCHOG00000012693
microcebus_murinus ENSMICG00000011044
microcebus_murinus ENSMICG00000033925
propithecus_coquereli ENSPCOG00000024294
prolemur_simus ENSPSMG00000005187
otolemur_garnettii ENSOGAG00000008166
carlito_syrichta ENSTSYG00000001289
cebus_capucinus ENSCCAG00000010688
saimiri_boliviensis_boliviensis ENSSBOG00000024442
callithrix_jacchus ENSCJAG00000004252
aotus_nancymaae ENSANAG00000037696
piliocolobus_tephrosceles ENSPTEG00000007216
rhinopithecus_bieti ENSRBIG00000043398
homo_sapiens ENSG00000154710
gorilla_gorilla ENSGGOG00000010317
pan_paniscus ENSPPAG00000041294
pan_troglodytes ENSPTRG00000019251
pongo_abelii ENSPPYG00000017520
nomascus_leucogenys ENSNLEG00000013370
papio_anubis ENSPANG00000029621
