chelonoidis_abingdonii ENSCABG00000007018
gopherus_agassizii ENSGAGG00000017918
chrysemys_picta ENSCPBG00000014776
pelodiscus_sinensis ENSPSIG00000002448
apteryx_haastii ENSAHAG00000014184
apteryx_owenii ENSAOWG00000010955
apteryx_rowi ENSARWG00000003748
dromaius_novaehollandiae ENSDNVG00000000041
nothoprocta_perdicaria ENSNPEG00000004561
calidris_pygmaea ENSCPGG00000004435
calidris_pugnax ENSCPUG00000001039
manacus_vitellinus ENSMVIG00005015273
lepidothrix_coronata ENSLCOG00000010562
serinus_canaria ENSSCAG00000017307
lonchura_striata ENSLSDG00000009344
junco_hyemalis ENSJHYG00000000377
zonotrichia_albicollis ENSZALG00000015587
cyanistes_caeruleus ENSCCEG00000022384
parus_major ENSPMJG00000006581
ficedula_albicollis ENSFALG00000003432
melopsittacus_undulatus ENSMUNG00000000867
anas_platyrhynchos ENSAPLG00000002011
anser_brachyrhynchus ENSABRG00000022968
gallus_gallus ENSGALG00000021143
coturnix_japonica ENSCJPG00005021210
meleagris_gallopavo ENSMGAG00000005338
numida_meleagris ENSNMEG00000020569
anolis_carolinensis ENSACAG00000021143
notechis_scutatus ENSNSUG00000002027
pogona_vitticeps ENSPVIG00000001210
salvator_merianae ENSSMRG00000014429
sphenodon_punctatus ENSSPUG00000008455
phascolarctos_cinereus ENSPCIG00000028645
notamacropus_eugenii ENSMEUG00000006518
sarcophilus_harrisii ENSSHAG00000006527
monodelphis_domestica ENSMODG00000011913
pan_paniscus ENSPPAG00000030843
pan_troglodytes ENSPTRG00000001789
homo_sapiens ENSG00000150681
gorilla_gorilla ENSGGOG00000017035
pongo_abelii ENSPPYG00000000403
nomascus_leucogenys ENSNLEG00000029336
macaca_nemestrina ENSMNEG00000037597
macaca_mulatta ENSMMUG00000013995
macaca_fascicularis ENSMFAG00000033041
papio_anubis ENSPANG00000012828
mandrillus_leucophaeus ENSMLEG00000033035
cercocebus_atys ENSCATG00000036533
chlorocebus_sabaeus ENSCSAG00000013348
theropithecus_gelada ENSTGEG00000024692
piliocolobus_tephrosceles ENSPTEG00000039519
colobus_angolensis ENSCANG00000036183
rhinopithecus_bieti ENSRBIG00000034677
rhinopithecus_roxellana ENSRROG00000002159
cebus_capucinus ENSCCAG00000030873
saimiri_boliviensis ENSSBOG00000027528
callithrix_jacchus ENSCJAG00000048270
aotus_nancymaae ENSANAG00000015815
carlito_syrichta ENSTSYG00000001932
microcebus_murinus ENSMICG00000006532
prolemur_simus ENSPSMG00000024309
propithecus_coquereli ENSPCOG00000013283
otolemur_garnettii ENSOGAG00000029311
castor_canadensis ENSCCNG00000022008
dipodomys_ordii ENSDORG00000016438
spermophilus_dauricus ENSSDAG00000001597
urocitellus_parryii ENSUPAG00010017992
ictidomys_tridecemlineatus ENSSTOG00000027339
marmota_marmota ENSMMMG00000013257
mus_spicilegus ENSMSIG00000008169
mus_spretus MGP_SPRETEiJ_G0015489
mus_musculus ENSMUSG00000026357
mus_caroli MGP_CAROLIEiJ_G0014682
mus_pahari MGP_PahariEiJ_G0027918
rattus_norvegicus ENSRNOG00000003959
meriones_unguiculatus ENSMUGG00000025265
peromyscus_maniculatus ENSPEMG00000023775
microtus_ochrogaster ENSMOCG00000022524
cricetulus_griseus ENSCGRG00000014517
cricetulus_griseus ENSCGRG00001010249
cricetulus_griseus ENSCGRG00015020634
mesocricetus_auratus ENSMAUG00000000405
nannospalax_galili ENSNGAG00000021070
heterocephalus_glaber ENSHGLG00100006485
heterocephalus_glaber ENSHGLG00000003114
fukomys_damarensis ENSFDAG00000014947
cavia_porcellus ENSCPOG00000006173
cavia_aperea ENSCAPG00000016143
chinchilla_lanigera ENSCLAG00000010916
octodon_degus ENSODEG00000013926
oryctolagus_cuniculus ENSOCUG00000011612
ochotona_princeps ENSOPRG00000003601
tupaia_belangeri ENSTBEG00000008411
ovis_aries ENSOARG00000009944
capra_hircus ENSCHIG00000011731
bos_mutus ENSBMUG00000007289
bos_taurus ENSBTAG00000013064
bison_bison ENSBBBG00000004516
tursiops_truncatus ENSTTRG00000002520
vicugna_pacos ENSVPAG00000011286
sus_scrofa ENSSSCG00000033945
equus_asinus ENSEASG00005003413
equus_caballus ENSECAG00000000360
erinaceus_europaeus ENSEEUG00000015094
sorex_araneus ENSSARG00000013950
pteropus_vampyrus ENSPVAG00000009919
myotis_lucifugus ENSMLUG00000017009
ursus_maritimus ENSUMAG00000020481
ursus_americanus ENSUAMG00000014908
ailuropoda_melanoleuca ENSAMEG00000015615
neovison_vison ENSNVIG00000019302
mustela_putorius ENSMPUG00000004492
canis_lupus ENSCAFG00020004416
canis_lupus ENSCAFG00000032530
vulpes_vulpes ENSVVUG00000013360
panthera_tigris ENSPTIG00000004549
panthera_pardus ENSPPRG00000015245
felis_catus ENSFCAG00000032322
loxodonta_africana ENSLAFG00000010703
echinops_telfairi ENSETEG00000011904
choloepus_hoffmanni ENSCHOG00000005960
dasypus_novemcinctus ENSDNOG00000000225
ornithorhynchus_anatinus ENSOANG00000002955
xenopus_tropicalis ENSXETG00000026662
latimeria_chalumnae ENSLACG00000009025
