apteryx_haastii ENSAHAG00000017497
apteryx_rowi ENSARWG00000008899
apteryx_owenii ENSAOWG00000019481
dromaius_novaehollandiae ENSDNVG00000017286
nothoprocta_perdicaria ENSNPEG00000015382
ficedula_albicollis ENSFALG00000012231
parus_major ENSPMJG00000007011
taeniopygia_guttata ENSTGUG00000006118
lonchura_striata_domestica ENSLSDG00000003641
serinus_canaria ENSSCAG00000009553
junco_hyemalis ENSJHYG00000005494
lepidothrix_coronata ENSLCOG00000002619
calidris_pugnax ENSCPUG00000004463
manacus_vitellinus ENSMVIG00005014579
gallus_gallus ENSGALG00000041522
coturnix_japonica ENSCJPG00005013130
meleagris_gallopavo ENSMGAG00000015770
anser_brachyrhynchus ENSABRG00000022106
crocodylus_porosus ENSCPRG00005012283
gopherus_agassizii ENSGAGG00000021909
chelonoidis_abingdonii ENSCABG00000011191
chrysemys_picta_bellii ENSCPBG00000009339
pelodiscus_sinensis ENSPSIG00000018033
pogona_vitticeps ENSPVIG00000014590
anolis_carolinensis ENSACAG00000008058
notechis_scutatus ENSNSUG00000012654
salvator_merianae ENSSMRG00000009968
sphenodon_punctatus ENSSPUG00000009438
phascolarctos_cinereus ENSPCIG00000026625
notamacropus_eugenii ENSMEUG00000003957
sarcophilus_harrisii ENSSHAG00000004986
sus_scrofa ENSSSCG00000012915
panthera_tigris_altaica ENSPTIG00000008383
capra_hircus ENSCHIG00000017208
ovis_aries ENSOARG00000011019
bison_bison_bison ENSBBBG00000011254
bos_mutus ENSBMUG00000021437
bos_taurus ENSBTAG00000046110
vicugna_pacos ENSVPAG00000010648
pteropus_vampyrus ENSPVAG00000008552
ursus_americanus ENSUAMG00000005852
ursus_maritimus ENSUMAG00000012426
ailuropoda_melanoleuca ENSAMEG00000000739
mustela_putorius_furo ENSMPUG00000003783
neovison_vison ENSNVIG00000013368
canis_lupus_dingo ENSCAFG00020001441
canis_lupus_familiaris ENSCAFG00000011629
vulpes_vulpes ENSVVUG00000010439
felis_catus ENSFCAG00000030466
panthera_pardus ENSPPRG00000012005
equus_asinus_asinus ENSEASG00005005860
equus_caballus ENSECAG00000010091
myotis_lucifugus ENSMLUG00000008928
ochotona_princeps ENSOPRG00000001641
oryctolagus_cuniculus ENSOCUG00000003943
carlito_syrichta ENSTSYG00000026998
propithecus_coquereli ENSPCOG00000020098
prolemur_simus ENSPSMG00000017291
microcebus_murinus ENSMICG00000029277
otolemur_garnettii ENSOGAG00000010653
pan_paniscus ENSPPAG00000035536
pan_troglodytes ENSPTRG00000047312
gorilla_gorilla ENSGGOG00000008219
homo_sapiens ENSG00000175505
pongo_abelii ENSPPYG00000029759
nomascus_leucogenys ENSNLEG00000006348
macaca_mulatta ENSMMUG00000017274
macaca_fascicularis ENSMFAG00000039712
macaca_nemestrina ENSMNEG00000034658
mandrillus_leucophaeus ENSMLEG00000000061
cercocebus_atys ENSCATG00000041096
papio_anubis ENSPANG00000022856
