anolis_carolinensis ENSACAG00000005837
pogona_vitticeps ENSPVIG00000019047
salvator_merianae ENSSMRG00000000054
xenopus_tropicalis ENSXETG00000016174
latimeria_chalumnae ENSLACG00000015636
mastacembelus_armatus ENSMAMG00000023952
monopterus_albus ENSMALG00000016278
scophthalmus_maximus ENSSMAG00000001428
cynoglossus_semilaevis ENSCSEG00000002979
labrus_bergylta ENSLBEG00000017835
takifugu_rubripes ENSTRUG00000010242
tetraodon_nigroviridis ENSTNIG00000014603
mola_mola ENSMMOG00000021818
gasterosteus_aculeatus ENSGACG00000000806
seriola_dumerili ENSSDUG00000007996
seriola_lalandi_dorsalis ENSSLDG00000024964
anabas_testudineus ENSATEG00000002816
hippocampus_comes ENSHCOG00000004434
amphiprion_ocellaris ENSAOCG00000000518
amphiprion_percula ENSAPEG00000017175
acanthochromis_polyacanthus ENSAPOG00000016066
stegastes_partitus ENSSPAG00000001383
haplochromis_burtoni ENSHBUG00000008988
maylandia_zebra ENSMZEG00005009402
astatotilapia_calliptera ENSACLG00000024518
pundamilia_nyererei ENSPNYG00000005780
neolamprologus_brichardi ENSNBRG00000002728
amphilophus_citrinellus ENSACIG00000022390
gambusia_affinis ENSGAFG00000021689
xiphophorus_maculatus ENSXMAG00000001834
poecilia_latipinna ENSPLAG00000001067
poecilia_reticulata ENSPREG00000012165
poecilia_mexicana ENSPMEG00000021680
poecilia_formosa ENSPFOG00000003907
fundulus_heteroclitus ENSFHEG00000007114
cyprinodon_variegatus ENSCVAG00000005416
kryptolebias_marmoratus ENSKMAG00000019993
oryzias_latipes ENSORLG00020005930
oryzias_latipes_asm223469v1 ENSORLG00015002300
oryzias_latipes ENSORLG00000001356
oryzias_melastigma ENSOMEG00000010122
periophthalmus_magnuspinnatus ENSPMGG00000020357
esox_lucius ENSELUG00000016660
astyanax_mexicanus ENSAMXG00000002256
pygocentrus_nattereri ENSPNAG00000016630
ictalurus_punctatus ENSIPUG00000017245
danio_rerio ENSDARG00000060413
scleropages_formosus ENSSFOG00015019989
petromyzon_marinus ENSPMAG00000007515
ciona_savignyi ENSCSAVG00000009431
ciona_intestinalis ENSCING00000019802
