takifugu_rubripes ENSTRUG00000008753
tetraodon_nigroviridis ENSTNIG00000011637
mola_mola ENSMMOG00000005812
labrus_bergylta ENSLBEG00000013704
gasterosteus_aculeatus ENSGACG00000020214
monopterus_albus ENSMALG00000002011
mastacembelus_armatus ENSMAMG00000005003
anabas_testudineus ENSATEG00000003991
seriola_dumerili ENSSDUG00000018589
seriola_lalandi_dorsalis ENSSLDG00000020915
cynoglossus_semilaevis ENSCSEG00000011652
cyprinodon_variegatus ENSCVAG00000014471
fundulus_heteroclitus ENSFHEG00000015297
xiphophorus_maculatus ENSXMAG00000028931
xiphophorus_couchianus ENSXCOG00000004843
gambusia_affinis ENSGAFG00000015537
poecilia_formosa ENSPFOG00000012947
poecilia_latipinna ENSPLAG00000017768
poecilia_mexicana ENSPMEG00000013069
poecilia_reticulata ENSPREG00000009266
kryptolebias_marmoratus ENSKMAG00000001441
oryzias_latipes_asm223469v1 ENSORLG00015022069
oryzias_latipes ENSORLG00000012310
oryzias_latipes ENSORLG00020015244
oryzias_melastigma ENSOMEG00000017085
maylandia_zebra ENSMZEG00005023331
astatotilapia_calliptera ENSACLG00000026053
pundamilia_nyererei ENSPNYG00000022048
haplochromis_burtoni ENSHBUG00000018066
oreochromis_niloticus ENSONIG00000017540
neolamprologus_brichardi ENSNBRG00000017969
amphilophus_citrinellus ENSACIG00000004455
amphiprion_ocellaris ENSAOCG00000000243
amphiprion_percula ENSAPEG00000014829
acanthochromis_polyacanthus ENSAPOG00000008224
stegastes_partitus ENSSPAG00000005889
hippocampus_comes ENSHCOG00000012411
periophthalmus_magnuspinnatus ENSPMGG00000014501
gadus_morhua ENSGMOG00000012265
esox_lucius ENSELUG00000023126
pygocentrus_nattereri ENSPNAG00000011664
astyanax_mexicanus ENSAMXG00000000959
ictalurus_punctatus ENSIPUG00000019284
danio_rerio ENSDARG00000015917
paramormyrops_kingsleyae ENSPKIG00000020150
scleropages_formosus ENSSFOG00015014371
lepisosteus_oculatus ENSLOCG00000003795
anolis_carolinensis ENSACAG00000013051
notechis_scutatus ENSNSUG00000004254
salvator_merianae ENSSMRG00000015002
