takifugu_rubripes ENSTRUG00000024187
periophthalmus_magnuspinnatus ENSPMGG00000014889
cynoglossus_semilaevis ENSCSEG00000014392
fundulus_heteroclitus ENSFHEG00000018404
gadus_morhua ENSGMOG00000008954
cyprinodon_variegatus ENSCVAG00000019611
periophthalmus_magnuspinnatus ENSPMGG00000020397
gadus_morhua ENSGMOG00000011134
astyanax_mexicanus ENSAMXG00000029806
cricetulus_griseus_crigri ENSCGRG00000000165
meriones_unguiculatus ENSMUGG00000000548
castor_canadensis ENSCCNG00000024523
cavia_porcellus ENSCPOG00000003931
cavia_aperea ENSCAPG00000012662
otolemur_garnettii ENSOGAG00000003281
nomascus_leucogenys ENSNLEG00000035323
canis_lupus_familiaris ENSCAFG00000025074
ursus_americanus ENSUAMG00000017181
bos_taurus ENSBTAG00000033680
bos_mutus ENSBMUG00000025685
chelonoidis_abingdonii ENSCABG00000020523
sphenodon_punctatus ENSSPUG00000010369
taeniopygia_guttata ENSTGUG00000004231
petromyzon_marinus ENSPMAG00000007536
ciona_intestinalis ENSCING00000008918
ciona_savignyi ENSCSAVG00000009918
