petromyzon_marinus ENSPMAG00000002529
eptatretus_burgeri ENSEBUG00000010336
anolis_carolinensis ENSACAG00000013559
pogona_vitticeps ENSPVIG00000001033
notechis_scutatus ENSNSUG00000006008
salvator_merianae ENSSMRG00000007948
sphenodon_punctatus ENSSPUG00000004592
anser_brachyrhynchus ENSABRG00000013088
anas_platyrhynchos_platyrhynchos ENSAPLG00000004132
gallus_gallus ENSGALG00000002880
coturnix_japonica ENSCJPG00005005398
numida_meleagris ENSNMEG00000007498
meleagris_gallopavo ENSMGAG00000004245
taeniopygia_guttata ENSTGUG00000002837
lonchura_striata_domestica ENSLSDG00000006417
ficedula_albicollis ENSFALG00000000757
junco_hyemalis ENSJHYG00000009147
parus_major ENSPMJG00000002104
serinus_canaria ENSSCAG00000006739
cyanistes_caeruleus ENSCCEG00000021391
zonotrichia_albicollis ENSZALG00000004884
lepidothrix_coronata ENSLCOG00000012322
manacus_vitellinus ENSMVIG00005013530
apteryx_owenii ENSAOWG00000007050
apteryx_haastii ENSAHAG00000009114
apteryx_rowi ENSARWG00000014214
dromaius_novaehollandiae ENSDNVG00000018776
nothoprocta_perdicaria ENSNPEG00000002427
calidris_pygmaea ENSCPGG00000001005
calidris_pugnax ENSCPUG00000014419
melopsittacus_undulatus ENSMUNG00000001266
nothoprocta_perdicaria ENSNPEG00000002428
crocodylus_porosus ENSCPRG00005008239
gopherus_agassizii ENSGAGG00000008103
chelonoidis_abingdonii ENSCABG00000022771
chrysemys_picta_bellii ENSCPBG00000016295
pelodiscus_sinensis ENSPSIG00000004931
octodon_degus ENSODEG00000018082
chinchilla_lanigera ENSCLAG00000016486
cavia_porcellus ENSCPOG00000030193
cavia_aperea ENSCAPG00000014195
heterocephalus_glaber_male ENSHGLG00100000638
heterocephalus_glaber_female ENSHGLG00000010802
fukomys_damarensis ENSFDAG00000003170
echinops_telfairi ENSETEG00000016031
microcebus_murinus ENSMICG00000014185
propithecus_coquereli ENSPCOG00000014853
prolemur_simus ENSPSMG00000006260
otolemur_garnettii ENSOGAG00000003934
pan_troglodytes ENSPTRG00000009230
pan_paniscus ENSPPAG00000032539
gorilla_gorilla ENSGGOG00000006250
homo_sapiens ENSG00000108825
homo_sapiens ENSG00000266967
pongo_abelii ENSPPYG00000029909
macaca_mulatta ENSMMUG00000014123
macaca_fascicularis ENSMFAG00000034389
macaca_nemestrina ENSMNEG00000037015
mandrillus_leucophaeus ENSMLEG00000038627
cercocebus_atys ENSCATG00000023451
papio_anubis ENSPANG00000021379
theropithecus_gelada ENSTGEG00000011565
chlorocebus_sabaeus ENSCSAG00000003373
rhinopithecus_roxellana ENSRROG00000030505
rhinopithecus_bieti ENSRBIG00000040598
colobus_angolensis_palliatus ENSCANG00000041605
piliocolobus_tephrosceles ENSPTEG00000019856
nomascus_leucogenys ENSNLEG00000011890
