mola_mola ENSMMOG00000010307
labrus_bergylta ENSLBEG00000002964
seriola_dumerili ENSSDUG00000011720
seriola_lalandi_dorsalis ENSSLDG00000025532
scophthalmus_maximus ENSSMAG00000020647
mastacembelus_armatus ENSMAMG00000021149
monopterus_albus ENSMALG00000015506
anabas_testudineus ENSATEG00000004703
cyprinodon_variegatus ENSCVAG00000016414
fundulus_heteroclitus ENSFHEG00000001938
gambusia_affinis ENSGAFG00000010321
poecilia_reticulata ENSPREG00000015149
kryptolebias_marmoratus ENSKMAG00000019117
oryzias_latipes ENSORLG00020007105
oryzias_latipes_asm223469v1 ENSORLG00015000778
oryzias_latipes ENSORLG00000006384
oryzias_melastigma ENSOMEG00000005788
amphiprion_percula ENSAPEG00000010416
amphiprion_ocellaris ENSAOCG00000003469
acanthochromis_polyacanthus ENSAPOG00000006548
stegastes_partitus ENSSPAG00000008175
maylandia_zebra ENSMZEG00005027578
pundamilia_nyererei ENSPNYG00000006828
astatotilapia_calliptera ENSACLG00000014942
haplochromis_burtoni ENSHBUG00000019964
neolamprologus_brichardi ENSNBRG00000018068
oreochromis_niloticus ENSONIG00000000353
amphilophus_citrinellus ENSACIG00000002466
tetraodon_nigroviridis ENSTNIG00000008620
takifugu_rubripes ENSTRUG00000011558
cynoglossus_semilaevis ENSCSEG00000016378
gasterosteus_aculeatus ENSGACG00000009110
hippocampus_comes ENSHCOG00000018020
periophthalmus_magnuspinnatus ENSPMGG00000005881
gadus_morhua ENSGMOG00000012667
esox_lucius ENSELUG00000008451
pygocentrus_nattereri ENSPNAG00000003862
astyanax_mexicanus ENSAMXG00000041627
ictalurus_punctatus ENSIPUG00000016791
danio_rerio ENSDARG00000111213
paramormyrops_kingsleyae ENSPKIG00000005050
scleropages_formosus ENSSFOG00015010694
scleropages_formosus ENSSFOG00015000967
lepisosteus_oculatus ENSLOCG00000016003
