petromyzon_marinus ENSPMAG00000010106
eptatretus_burgeri ENSEBUG00000001210
eptatretus_burgeri ENSEBUG00000010087
ursus_maritimus ENSUMAG00000005490
ursus_americanus ENSUAMG00000027456
ailuropoda_melanoleuca ENSAMEG00000020122
canis_lupus_dingo ENSCAFG00020023459
canis_lupus_familiaris ENSCAFG00000018339
vulpes_vulpes ENSVVUG00000014517
neovison_vison ENSNVIG00000002179
mustela_putorius_furo ENSMPUG00000014292
panthera_pardus ENSPPRG00000003693
panthera_pardus ENSPPRG00000003920
panthera_tigris_altaica ENSPTIG00000008074
felis_catus ENSFCAG00000007954
equus_caballus ENSECAG00000004810
equus_asinus_asinus ENSEASG00005002934
bos_taurus ENSBTAG00000002144
bos_mutus ENSBMUG00000017933
bison_bison_bison ENSBBBG00000008077
ovis_aries ENSOARG00000014352
tursiops_truncatus ENSTTRG00000008381
vicugna_pacos ENSVPAG00000000389
sus_scrofa ENSSSCG00000038598
pteropus_vampyrus ENSPVAG00000017405
myotis_lucifugus ENSMLUG00000006314
prolemur_simus ENSPSMG00000024452
microcebus_murinus ENSMICG00000002569
otolemur_garnettii ENSOGAG00000012705
colobus_angolensis_palliatus ENSCANG00000013993
piliocolobus_tephrosceles ENSPTEG00000021593
rhinopithecus_roxellana ENSRROG00000023775
rhinopithecus_bieti ENSRBIG00000044505
papio_anubis ENSPANG00000025700
chlorocebus_sabaeus ENSCSAG00000019717
theropithecus_gelada ENSTGEG00000000712
cercocebus_atys ENSCATG00000023186
mandrillus_leucophaeus ENSMLEG00000013549
macaca_mulatta ENSMMUG00000002214
macaca_nemestrina ENSMNEG00000002108
macaca_fascicularis ENSMFAG00000021322
pan_paniscus ENSPPAG00000036592
pan_troglodytes ENSPTRG00000017391
gorilla_gorilla ENSGGOG00000005445
homo_sapiens ENSG00000169252
pongo_abelii ENSPPYG00000015929
saimiri_boliviensis_boliviensis ENSSBOG00000020834
cebus_capucinus ENSCCAG00000027966
callithrix_jacchus ENSCJAG00000046663
aotus_nancymaae ENSANAG00000025525
tupaia_belangeri ENSTBEG00000004064
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0023244
mus_spicilegus ENSMSIG00000005196
mus_musculus ENSMUSG00000045730
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0022332
mus_pahari MGP_PahariEiJ_G0019062
rattus_norvegicus ENSRNOG00000019217
meriones_unguiculatus ENSMUGG00000012617
microtus_ochrogaster ENSMOCG00000002446
peromyscus_maniculatus_bairdii ENSPEMG00000018963
cricetulus_griseus_crigri-picr ENSCGRG00015020190
cricetulus_griseus_crigri ENSCGRG00000018890
cricetulus_griseus_chok1gshd ENSCGRG00001009662
mesocricetus_auratus ENSMAUG00000017373
castor_canadensis ENSCCNG00000014234
marmota_marmota_marmota ENSMMMG00000019082
ictidomys_tridecemlineatus ENSSTOG00000010102
spermophilus_dauricus ENSSDAG00000017813
urocitellus_parryii ENSUPAG00010013166
chinchilla_lanigera ENSCLAG00000017769
cavia_porcellus ENSCPOG00000012753
heterocephalus_glaber_male ENSHGLG00100020234
heterocephalus_glaber_female ENSHGLG00000020489
oryctolagus_cuniculus ENSOCUG00000016088
procavia_capensis ENSPCAG00000013986
loxodonta_africana ENSLAFG00000032235
echinops_telfairi ENSETEG00000014449
dasypus_novemcinctus ENSDNOG00000040642
sorex_araneus ENSSARG00000005581
notamacropus_eugenii ENSMEUG00000007636
phascolarctos_cinereus ENSPCIG00000030235
