petromyzon_marinus ENSPMAG00000006618
eptatretus_burgeri ENSEBUG00000016735
zonotrichia_albicollis ENSZALG00000004310
parus_major ENSPMJG00000001953
manacus_vitellinus ENSMVIG00005011212
anser_brachyrhynchus ENSABRG00000005501
lepisosteus_oculatus ENSLOCG00000013689
takifugu_rubripes ENSTRUG00000004011
tetraodon_nigroviridis ENSTNIG00000008141
cynoglossus_semilaevis ENSCSEG00000011575
stegastes_partitus ENSSPAG00000020767
stegastes_partitus ENSSPAG00000010193
amphiprion_ocellaris ENSAOCG00000022460
amphiprion_ocellaris ENSAOCG00000024764
amphiprion_percula ENSAPEG00000023692
acanthochromis_polyacanthus ENSAPOG00000022105
oryzias_melastigma ENSOMEG00000013492
anabas_testudineus ENSATEG00000015086
mola_mola ENSMMOG00000004672
cynoglossus_semilaevis ENSCSEG00000007771
gasterosteus_aculeatus ENSGACG00000002494
mastacembelus_armatus ENSMAMG00000022898
monopterus_albus ENSMALG00000008312
seriola_lalandi_dorsalis ENSSLDG00000009787
seriola_dumerili ENSSDUG00000003481
scophthalmus_maximus ENSSMAG00000018463
labrus_bergylta ENSLBEG00000028576
haplochromis_burtoni ENSHBUG00000022485
maylandia_zebra ENSMZEG00005021187
pundamilia_nyererei ENSPNYG00000022471
astatotilapia_calliptera ENSACLG00000022098
oreochromis_niloticus ENSONIG00000014436
neolamprologus_brichardi ENSNBRG00000002838
amphilophus_citrinellus ENSACIG00000000646
poecilia_latipinna ENSPLAG00000020169
poecilia_formosa ENSPFOG00000006111
poecilia_mexicana ENSPMEG00000006551
poecilia_reticulata ENSPREG00000015050
xiphophorus_maculatus ENSXMAG00000007060
gambusia_affinis ENSGAFG00000009371
cyprinodon_variegatus ENSCVAG00000007644
kryptolebias_marmoratus ENSKMAG00000015673
oryzias_latipes ENSORLG00020019014
oryzias_latipes_asm223469v1 ENSORLG00015019524
oryzias_latipes ENSORLG00000007215
oryzias_melastigma ENSOMEG00000000908
periophthalmus_magnuspinnatus ENSPMGG00000015344
hippocampus_comes ENSHCOG00000005588
gadus_morhua ENSGMOG00000014319
esox_lucius ENSELUG00000010894
pygocentrus_nattereri ENSPNAG00000015316
astyanax_mexicanus ENSAMXG00000031978
ictalurus_punctatus ENSIPUG00000003131
danio_rerio ENSDARG00000013076
esox_lucius ENSELUG00000017194
scleropages_formosus ENSSFOG00015000905
paramormyrops_kingsleyae ENSPKIG00000006785
phascolarctos_cinereus ENSPCIG00000015159
notamacropus_eugenii ENSMEUG00000011706
sarcophilus_harrisii ENSSHAG00000012897
monodelphis_domestica ENSMODG00000009085
pteropus_vampyrus ENSPVAG00000007727
myotis_lucifugus ENSMLUG00000001692
vicugna_pacos ENSVPAG00000006224
sus_scrofa ENSSSCG00000011081
tursiops_truncatus ENSTTRG00000006541
ovis_aries ENSOARG00000001463
capra_hircus ENSCHIG00000016716
bos_taurus ENSBTAG00000015584
bos_mutus ENSBMUG00000025341
bison_bison_bison ENSBBBG00000014582
equus_asinus_asinus ENSEASG00005006972
equus_caballus ENSECAG00000019529
ursus_americanus ENSUAMG00000021854
ursus_maritimus ENSUMAG00000013669
ailuropoda_melanoleuca ENSAMEG00000006212
canis_lupus_familiaris ENSCAFG00000004164
canis_lupus_dingo ENSCAFG00020026178
vulpes_vulpes ENSVVUG00000010556
neovison_vison ENSNVIG00000003007
mustela_putorius_furo ENSMPUG00000012062
panthera_tigris_altaica ENSPTIG00000018482
panthera_pardus ENSPPRG00000000720
