chelonoidis_abingdonii ENSCABG00000011160
gopherus_agassizii ENSGAGG00000013570
chrysemys_picta_bellii ENSCPBG00000009325
pelodiscus_sinensis ENSPSIG00000002367
crocodylus_porosus ENSCPRG00005012220
notechis_scutatus ENSNSUG00000003297
anolis_carolinensis ENSACAG00000007983
salvator_merianae ENSSMRG00000009958
pogona_vitticeps ENSPVIG00000014570
sphenodon_punctatus ENSSPUG00000009526
serinus_canaria ENSSCAG00000009515
lepidothrix_coronata ENSLCOG00000004939
lonchura_striata_domestica ENSLSDG00000003536
junco_hyemalis ENSJHYG00000005450
parus_major ENSPMJG00000007019
ficedula_albicollis ENSFALG00000012276
calidris_pugnax ENSCPUG00000004378
meleagris_gallopavo ENSMGAG00000005547
meleagris_gallopavo ENSMGAG00000006526
numida_meleagris ENSNMEG00000004129
anser_brachyrhynchus ENSABRG00000022121
apteryx_rowi ENSARWG00000008928
apteryx_haastii ENSAHAG00000005247
nothoprocta_perdicaria ENSNPEG00000002358
apteryx_owenii ENSAOWG00000019485
dromaius_novaehollandiae ENSDNVG00000017273
pteropus_vampyrus ENSPVAG00000008548
myotis_lucifugus ENSMLUG00000012082
erinaceus_europaeus ENSEEUG00000001660
equus_caballus ENSECAG00000009653
equus_asinus_asinus ENSEASG00005005855
ursus_americanus ENSUAMG00000005856
ursus_maritimus ENSUMAG00000012376
ailuropoda_melanoleuca ENSAMEG00000000713
mustela_putorius_furo ENSMPUG00000003722
neovison_vison ENSNVIG00000013393
canis_lupus_familiaris ENSCAFG00000011655
canis_lupus_dingo ENSCAFG00020001411
vulpes_vulpes ENSVVUG00000010455
panthera_pardus ENSPPRG00000013107
panthera_tigris_altaica ENSPTIG00000007418
felis_catus ENSFCAG00000003389
bos_mutus ENSBMUG00000021417
bos_taurus ENSBTAG00000031590
bison_bison_bison ENSBBBG00000011241
capra_hircus ENSCHIG00000016610
ovis_aries ENSOARG00000010775
tursiops_truncatus ENSTTRG00000001880
sus_scrofa ENSSSCG00000027956
vicugna_pacos ENSVPAG00000010647
pan_troglodytes ENSPTRG00000003949
pan_paniscus ENSPPAG00000016898
homo_sapiens ENSG00000172830
gorilla_gorilla ENSGGOG00000011320
pongo_abelii ENSPPYG00000002998
nomascus_leucogenys ENSNLEG00000006321
cercocebus_atys ENSCATG00000039482
mandrillus_leucophaeus ENSMLEG00000033996
papio_anubis ENSPANG00000023601
theropithecus_gelada ENSTGEG00000004563
macaca_mulatta ENSMMUG00000015932
macaca_fascicularis ENSMFAG00000002317
macaca_nemestrina ENSMNEG00000031930
chlorocebus_sabaeus ENSCSAG00000008510
piliocolobus_tephrosceles ENSPTEG00000031788
colobus_angolensis_palliatus ENSCANG00000043834
rhinopithecus_roxellana ENSRROG00000036044
rhinopithecus_bieti ENSRBIG00000043430
cebus_capucinus ENSCCAG00000009573
saimiri_boliviensis_boliviensis ENSSBOG00000034638
callithrix_jacchus ENSCJAG00000000956
aotus_nancymaae ENSANAG00000027661
carlito_syrichta ENSTSYG00000034738
propithecus_coquereli ENSPCOG00000015771
prolemur_simus ENSPSMG00000017256
microcebus_murinus ENSMICG00000004087
otolemur_garnettii ENSOGAG00000010647
tupaia_belangeri ENSTBEG00000004002
heterocephalus_glaber_female ENSHGLG00000011687
heterocephalus_glaber_male ENSHGLG00100009277
fukomys_damarensis ENSFDAG00000015378
chinchilla_lanigera ENSCLAG00000016225
octodon_degus ENSODEG00000017507
cavia_porcellus ENSCPOG00000008616
cavia_aperea ENSCAPG00000004698
spermophilus_dauricus ENSSDAG00000003617
ictidomys_tridecemlineatus ENSSTOG00000015693
urocitellus_parryii ENSUPAG00010008136
marmota_marmota_marmota ENSMMMG00000021948
mus_musculus ENSMUSG00000034616
mus_spicilegus ENSMSIG00000005977
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0023416
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0022502
mus_pahari MGP_PahariEiJ_G0013998
rattus_norvegicus ENSRNOG00000018878
meriones_unguiculatus ENSMUGG00000013580
cricetulus_griseus_crigri ENSCGRG00000015330
cricetulus_griseus_chok1gshd ENSCGRG00001013911
cricetulus_griseus_crigri-picr ENSCGRG00015018765
mesocricetus_auratus ENSMAUG00000016554
microtus_ochrogaster ENSMOCG00000010426
peromyscus_maniculatus_bairdii ENSPEMG00000018081
nannospalax_galili ENSNGAG00000000431
jaculus_jaculus ENSJJAG00000013515
castor_canadensis ENSCCNG00000026785
dipodomys_ordii ENSDORG00000010943
oryctolagus_cuniculus ENSOCUG00000006393
ochotona_princeps ENSOPRG00000013698
dasypus_novemcinctus ENSDNOG00000039703
loxodonta_africana ENSLAFG00000002413
procavia_capensis ENSPCAG00000011583
phascolarctos_cinereus ENSPCIG00000027500
notamacropus_eugenii ENSMEUG00000002201
ornithorhynchus_anatinus ENSOANG00000031183
xenopus_tropicalis ENSXETG00000032438
latimeria_chalumnae ENSLACG00000008259
amphiprion_ocellaris ENSAOCG00000020510
amphiprion_percula ENSAPEG00000016026
acanthochromis_polyacanthus ENSAPOG00000000845
stegastes_partitus ENSSPAG00000008484
haplochromis_burtoni ENSHBUG00000008560
maylandia_zebra ENSMZEG00005013414
astatotilapia_calliptera ENSACLG00000009473
pundamilia_nyererei ENSPNYG00000000897
neolamprologus_brichardi ENSNBRG00000009789
amphilophus_citrinellus ENSACIG00000015611
xiphophorus_maculatus ENSXMAG00000008445
xiphophorus_couchianus ENSXCOG00000003115
gambusia_affinis ENSGAFG00000008993
poecilia_formosa ENSPFOG00000002117
poecilia_mexicana ENSPMEG00000008806
poecilia_latipinna ENSPLAG00000018055
poecilia_reticulata ENSPREG00000002396
cyprinodon_variegatus ENSCVAG00000011937
fundulus_heteroclitus ENSFHEG00000000746
kryptolebias_marmoratus ENSKMAG00000010126
oryzias_latipes ENSORLG00020013705
oryzias_latipes_asm223469v1 ENSORLG00015022122
oryzias_latipes ENSORLG00000023861
oryzias_melastigma ENSOMEG00000004317
mastacembelus_armatus ENSMAMG00000006809
anabas_testudineus ENSATEG00000008932
seriola_dumerili ENSSDUG00000003224
seriola_lalandi_dorsalis ENSSLDG00000002753
scophthalmus_maximus ENSSMAG00000002187
labrus_bergylta ENSLBEG00000004225
gasterosteus_aculeatus ENSGACG00000017966
hippocampus_comes ENSHCOG00000016745
takifugu_rubripes ENSTRUG00000009435
tetraodon_nigroviridis ENSTNIG00000014216
mola_mola ENSMMOG00000003117
