petromyzon_marinus ENSPMAG00000000956
eptatretus_burgeri ENSEBUG00000006028
calidris_pugnax ENSCPUG00000012098
calidris_pygmaea ENSCPGG00000003802
melopsittacus_undulatus ENSMUNG00000001257
anser_brachyrhynchus ENSABRG00000001486
anas_platyrhynchos_platyrhynchos ENSAPLG00000016328
lepidothrix_coronata ENSLCOG00000002820
manacus_vitellinus ENSMVIG00005013673
apteryx_rowi ENSARWG00000012148
apteryx_haastii ENSAHAG00000015033
apteryx_owenii ENSAOWG00000010119
dromaius_novaehollandiae ENSDNVG00000000879
junco_hyemalis ENSJHYG00000011124
zonotrichia_albicollis ENSZALG00000017581
serinus_canaria ENSSCAG00000000936
lonchura_striata_domestica ENSLSDG00000017588
taeniopygia_guttata ENSTGUG00000004724
cyanistes_caeruleus ENSCCEG00000024321
parus_major ENSPMJG00000005277
ficedula_albicollis ENSFALG00000008919
coturnix_japonica ENSCJPG00005005848
meleagris_gallopavo ENSMGAG00000001933
gallus_gallus ENSGALG00000002260
numida_meleagris ENSNMEG00000008933
nothoprocta_perdicaria ENSNPEG00000012905
crocodylus_porosus ENSCPRG00005014527
gopherus_agassizii ENSGAGG00000003620
chelonoidis_abingdonii ENSCABG00000014228
chrysemys_picta_bellii ENSCPBG00000016696
pelodiscus_sinensis ENSPSIG00000016088
phascolarctos_cinereus ENSPCIG00000023144
notamacropus_eugenii ENSMEUG00000004554
sarcophilus_harrisii ENSSHAG00000018943
monodelphis_domestica ENSMODG00000011974
dasypus_novemcinctus ENSDNOG00000047109
echinops_telfairi ENSETEG00000016112
myotis_lucifugus ENSMLUG00000024464
dipodomys_ordii ENSDORG00000028916
ursus_americanus ENSUAMG00000013871
ursus_maritimus ENSUMAG00000021839
ailuropoda_melanoleuca ENSAMEG00000011528
mustela_putorius_furo ENSMPUG00000012972
neovison_vison ENSNVIG00000001670
canis_lupus_dingo ENSCAFG00020022255
canis_lupus_familiaris ENSCAFG00000010293
vulpes_vulpes ENSVVUG00000028386
pteropus_vampyrus ENSPVAG00000003212
erinaceus_europaeus ENSEEUG00000010877
sorex_araneus ENSSARG00000013818
panthera_tigris_altaica ENSPTIG00000006206
panthera_pardus ENSPPRG00000014402
