petromyzon_marinus ENSPMAG00000000640
eptatretus_burgeri ENSEBUG00000003974
phascolarctos_cinereus ENSPCIG00000002020
monodelphis_domestica ENSMODG00000000813
propithecus_coquereli ENSPCOG00000017427
prolemur_simus ENSPSMG00000007685
tupaia_belangeri ENSTBEG00000012305
meriones_unguiculatus ENSMUGG00000016052
nannospalax_galili ENSNGAG00000013542
mus_spicilegus ENSMSIG00000029693
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0028200
mus_musculus ENSMUSG00000015804
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0027204
mus_pahari MGP_PahariEiJ_G0016986
rattus_norvegicus ENSRNOG00000003592
cricetulus_griseus_crigri ENSCGRG00000015601
cricetulus_griseus_crigri-picr ENSCGRG00015021700
cricetulus_griseus_chok1gshd ENSCGRG00001001026
cricetulus_griseus_crigri-picr ENSCGRG00015017493
cricetulus_griseus_crigri ENSCGRG00000007103
cricetulus_griseus_chok1gshd ENSCGRG00001012879
cricetulus_griseus_crigri-picr ENSCGRG00015019471
cricetulus_griseus_chok1gshd ENSCGRG00001021780
cricetulus_griseus_crigri ENSCGRG00000000508
mesocricetus_auratus ENSMAUG00000008581
microtus_ochrogaster ENSMOCG00000021857
peromyscus_maniculatus_bairdii ENSPEMG00000030352
peromyscus_maniculatus_bairdii ENSPEMG00000024469
castor_canadensis ENSCCNG00000001914
octodon_degus ENSODEG00000010235
cavia_porcellus ENSCPOG00000012616
chinchilla_lanigera ENSCLAG00000000626
heterocephalus_glaber_male ENSHGLG00100019288
heterocephalus_glaber_female ENSHGLG00000004438
fukomys_damarensis ENSFDAG00000004658
oryctolagus_cuniculus ENSOCUG00000001576
ochotona_princeps ENSOPRG00000003932
dipodomys_ordii ENSDORG00000029831
dipodomys_ordii ENSDORG00000008042
cebus_capucinus ENSCCAG00000016411
equus_asinus_asinus ENSEASG00005005557
equus_caballus ENSECAG00000017465
loxodonta_africana ENSLAFG00000016936
procavia_capensis ENSPCAG00000014964
carlito_syrichta ENSTSYG00000025606
aotus_nancymaae ENSANAG00000032876
microcebus_murinus ENSMICG00000035340
propithecus_coquereli ENSPCOG00000024224
prolemur_simus ENSPSMG00000020567
otolemur_garnettii ENSOGAG00000033835
saimiri_boliviensis_boliviensis ENSSBOG00000023401
aotus_nancymaae ENSANAG00000018015
macaca_mulatta ENSMMUG00000005734
chlorocebus_sabaeus ENSCSAG00000016495
colobus_angolensis_palliatus ENSCANG00000029574
