chelonoidis_abingdonii ENSCABG00000000162
gopherus_agassizii ENSGAGG00000000959
chrysemys_picta_bellii ENSCPBG00000019192
pelodiscus_sinensis ENSPSIG00000007048
apteryx_rowi ENSARWG00000006227
apteryx_owenii ENSAOWG00000018094
apteryx_owenii ENSAOWG00000018093
apteryx_haastii ENSAHAG00000005033
dromaius_novaehollandiae ENSDNVG00000006026
nothoprocta_perdicaria ENSNPEG00000003236
calidris_pygmaea ENSCPGG00000005628
calidris_pugnax ENSCPUG00000007374
melopsittacus_undulatus ENSMUNG00000007637
melopsittacus_undulatus ENSMUNG00000008665
melopsittacus_undulatus ENSMUNG00000001787
serinus_canaria ENSSCAG00000004384
taeniopygia_guttata ENSTGUG00000003424
ficedula_albicollis ENSFALG00000013805
parus_major ENSPMJG00000018868
manacus_vitellinus ENSMVIG00005008871
meleagris_gallopavo ENSMGAG00000002095
coturnix_japonica ENSCJPG00005004623
anser_brachyrhynchus ENSABRG00000007294
pogona_vitticeps ENSPVIG00000013108
anolis_carolinensis ENSACAG00000000276
notechis_scutatus ENSNSUG00000002150
salvator_merianae ENSSMRG00000000116
