petromyzon_marinus ENSPMAG00000001856
eptatretus_burgeri ENSEBUG00000009316
anser_brachyrhynchus ENSABRG00000002470
anas_platyrhynchos_platyrhynchos ENSAPLG00000017801
gallus_gallus ENSGALG00000041445
coturnix_japonica ENSCJPG00005000855
meleagris_gallopavo ENSMGAG00000012230
numida_meleagris ENSNMEG00000004666
calidris_pugnax ENSCPUG00000002655
calidris_pygmaea ENSCPGG00000014015
melopsittacus_undulatus ENSMUNG00000001038
lonchura_striata_domestica ENSLSDG00000017934
taeniopygia_guttata ENSTGUG00000012064
serinus_canaria ENSSCAG00000004395
ficedula_albicollis ENSFALG00000005827
parus_major ENSPMJG00000007399
cyanistes_caeruleus ENSCCEG00000008440
lepidothrix_coronata ENSLCOG00000008322
manacus_vitellinus ENSMVIG00005015239
apteryx_haastii ENSAHAG00000006354
apteryx_owenii ENSAOWG00000016181
apteryx_rowi ENSARWG00000018168
dromaius_novaehollandiae ENSDNVG00000007362
junco_hyemalis ENSJHYG00000003414
zonotrichia_albicollis ENSZALG00000013041
nothoprocta_perdicaria ENSNPEG00000014501
crocodylus_porosus ENSCPRG00005003674
gopherus_agassizii ENSGAGG00000005836
chelonoidis_abingdonii ENSCABG00000007824
chrysemys_picta_bellii ENSCPBG00000005795
pelodiscus_sinensis ENSPSIG00000003995
sphenodon_punctatus ENSSPUG00000018245
pogona_vitticeps ENSPVIG00000014542
anolis_carolinensis ENSACAG00000016427
notechis_scutatus ENSNSUG00000012476
salvator_merianae ENSSMRG00000021157
notamacropus_eugenii ENSMEUG00000006437
phascolarctos_cinereus ENSPCIG00000000126
sarcophilus_harrisii ENSSHAG00000010161
monodelphis_domestica ENSMODG00000006275
ovis_aries ENSOARG00000000903
capra_hircus ENSCHIG00000020276
bos_taurus ENSBTAG00000001254
bos_mutus ENSBMUG00000025537
bison_bison_bison ENSBBBG00000013348
tursiops_truncatus ENSTTRG00000004592
sus_scrofa ENSSSCG00000006065
ursus_americanus ENSUAMG00000016829
ursus_maritimus ENSUMAG00000017536
ailuropoda_melanoleuca ENSAMEG00000000399
mustela_putorius_furo ENSMPUG00000015198
canis_lupus_dingo ENSCAFG00020000425
canis_lupus_familiaris ENSCAFG00000028923
vulpes_vulpes ENSVVUG00000013128
panthera_pardus ENSPPRG00000000092
panthera_tigris_altaica ENSPTIG00000020561
felis_catus ENSFCAG00000023210
equus_asinus_asinus ENSEASG00005002824
equus_caballus ENSECAG00000013340
aotus_nancymaae ENSANAG00000033967
cebus_capucinus ENSCCAG00000025565
chlorocebus_sabaeus ENSCSAG00000012085
macaca_mulatta ENSMMUG00000009958
pongo_abelii ENSPPYG00000018788
callithrix_jacchus ENSCJAG00000015816
saimiri_boliviensis_boliviensis ENSSBOG00000024414
rhinopithecus_roxellana ENSRROG00000043205
rhinopithecus_bieti ENSRBIG00000043708
piliocolobus_tephrosceles ENSPTEG00000005168
colobus_angolensis_palliatus ENSCANG00000040154
theropithecus_gelada ENSTGEG00000003084
papio_anubis ENSPANG00000000325
mandrillus_leucophaeus ENSMLEG00000037450
cercocebus_atys ENSCATG00000035515
macaca_fascicularis ENSMFAG00000043665
macaca_nemestrina ENSMNEG00000032302
pan_troglodytes ENSPTRG00000020473
pan_paniscus ENSPPAG00000028250
homo_sapiens ENSG00000186106
gorilla_gorilla ENSGGOG00000012039
nomascus_leucogenys ENSNLEG00000028498
carlito_syrichta ENSTSYG00000033611
propithecus_coquereli ENSPCOG00000015120
otolemur_garnettii ENSOGAG00000012234
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0020634
mus_spicilegus ENSMSIG00000015663
mus_musculus ENSMUSG00000048307
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0019738
mus_pahari MGP_PahariEiJ_G0019747
rattus_norvegicus ENSRNOG00000025504
meriones_unguiculatus ENSMUGG00000022809
microtus_ochrogaster ENSMOCG00000009913
peromyscus_maniculatus_bairdii ENSPEMG00000028516
cricetulus_griseus_chok1gshd ENSCGRG00001011445
cricetulus_griseus_crigri ENSCGRG00000017430
cricetulus_griseus_crigri-picr ENSCGRG00015027496
mesocricetus_auratus ENSMAUG00000012258
nannospalax_galili ENSNGAG00000018485
