phascolarctos_cinereus ENSPCIG00000010439
notamacropus_eugenii ENSMEUG00000008826
monodelphis_domestica ENSMODG00000010901
sarcophilus_harrisii ENSSHAG00000007857
pan_paniscus ENSPPAG00000030910
pan_troglodytes ENSPTRG00000000432
homo_sapiens ENSG00000180198
gorilla_gorilla ENSGGOG00000007119
pongo_abelii ENSPPYG00000001640
macaca_mulatta ENSMMUG00000018338
mandrillus_leucophaeus ENSMLEG00000032267
theropithecus_gelada ENSTGEG00000009846
chlorocebus_sabaeus ENSCSAG00000001012
macaca_nemestrina ENSMNEG00000042349
macaca_mulatta ENSMMUG00000023637
macaca_fascicularis ENSMFAG00000032656
papio_anubis ENSPANG00000030656
rhinopithecus_bieti ENSRBIG00000031101
colobus_angolensis_palliatus ENSCANG00000030382
piliocolobus_tephrosceles ENSPTEG00000030272
macaca_fascicularis ENSMFAG00000039145
macaca_nemestrina ENSMNEG00000005673
cercocebus_atys ENSCATG00000033576
papio_anubis ENSPANG00000033403
rhinopithecus_roxellana ENSRROG00000042995
nomascus_leucogenys ENSNLEG00000009802
saimiri_boliviensis_boliviensis ENSSBOG00000001098
cebus_capucinus ENSCCAG00000025966
callithrix_jacchus ENSCJAG00000009686
aotus_nancymaae ENSANAG00000036884
cebus_capucinus ENSCCAG00000036649
saimiri_boliviensis_boliviensis ENSSBOG00000029433
saimiri_boliviensis_boliviensis ENSSBOG00000034659
aotus_nancymaae ENSANAG00000029590
carlito_syrichta ENSTSYG00000012633
propithecus_coquereli ENSPCOG00000015509
prolemur_simus ENSPSMG00000010510
microcebus_murinus ENSMICG00000047487
otolemur_garnettii ENSOGAG00000007487
tupaia_belangeri ENSTBEG00000006787
mus_musculus ENSMUSG00000028896
mus_spicilegus ENSMSIG00000009244
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0027545
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0026564
mus_pahari MGP_PahariEiJ_G0028897
rattus_norvegicus ENSRNOG00000050106
meriones_unguiculatus ENSMUGG00000015921
cricetulus_griseus_chok1gshd ENSCGRG00001023596
cricetulus_griseus_crigri-picr ENSCGRG00015015460
cricetulus_griseus_crigri ENSCGRG00000014440
cricetulus_griseus_chok1gshd ENSCGRG00001007082
mesocricetus_auratus ENSMAUG00000020618
peromyscus_maniculatus_bairdii ENSPEMG00000016697
microtus_ochrogaster ENSMOCG00000016589
nannospalax_galili ENSNGAG00000000590
jaculus_jaculus ENSJJAG00000002119
castor_canadensis ENSCCNG00000018585
dipodomys_ordii ENSDORG00000008750
urocitellus_parryii ENSUPAG00010020770
