gopherus_agassizii ENSGAGG00000021344
chelonoidis_abingdonii ENSCABG00000012630
chrysemys_picta_bellii ENSCPBG00000006467
sphenodon_punctatus ENSSPUG00000019211
lepidothrix_coronata ENSLCOG00000012519
manacus_vitellinus ENSMVIG00005018642
cyanistes_caeruleus ENSCCEG00000014665
lonchura_striata_domestica ENSLSDG00000013760
taeniopygia_guttata ENSTGUG00000001604
coturnix_japonica ENSCJPG00005012262
dromaius_novaehollandiae ENSDNVG00000006792
nothoprocta_perdicaria ENSNPEG00000003693
calidris_pygmaea ENSCPGG00000014422
anas_platyrhynchos_platyrhynchos ENSAPLG00000014740
junco_hyemalis ENSJHYG00000006388
zonotrichia_albicollis ENSZALG00000016599
serinus_canaria ENSSCAG00000009289
ficedula_albicollis ENSFALG00000009474
numida_meleagris ENSNMEG00000009689
anser_brachyrhynchus ENSABRG00000014309
gallus_gallus ENSGALG00000038128
parus_major ENSPMJG00000014558
calidris_pugnax ENSCPUG00000011177
melopsittacus_undulatus ENSMUNG00000010298
apteryx_haastii ENSAHAG00000011550
apteryx_rowi ENSARWG00000013087
apteryx_owenii ENSAOWG00000009990
pogona_vitticeps ENSPVIG00000001260
anolis_carolinensis ENSACAG00000002183
notechis_scutatus ENSNSUG00000010864
salvator_merianae ENSSMRG00000018319
bos_taurus ENSBTAG00000004161
bison_bison_bison ENSBBBG00000012623
ovis_aries ENSOARG00000017285
ovis_aries ENSOARG00000008651
capra_hircus ENSCHIG00000024215
erinaceus_europaeus ENSEEUG00000014658
ursus_maritimus ENSUMAG00000015684
ursus_americanus ENSUAMG00000026683
cavia_porcellus ENSCPOG00000032005
cavia_aperea ENSCAPG00000006886
octodon_degus ENSODEG00000002451
fukomys_damarensis ENSFDAG00000013108
jaculus_jaculus ENSJJAG00000014489
urocitellus_parryii ENSUPAG00010022092
ictidomys_tridecemlineatus ENSSTOG00000013481
spermophilus_dauricus ENSSDAG00000016477
marmota_marmota_marmota ENSMMMG00000009995
rhinopithecus_roxellana ENSRROG00000038257
rhinopithecus_bieti ENSRBIG00000032524
piliocolobus_tephrosceles ENSPTEG00000031115
theropithecus_gelada ENSTGEG00000024285
cercocebus_atys ENSCATG00000042514
homo_sapiens ENSG00000131508
nomascus_leucogenys ENSNLEG00000018125
piliocolobus_tephrosceles ENSPTEG00000030578
pan_troglodytes ENSPTRG00000017303
pan_paniscus ENSPPAG00000040948
gorilla_gorilla ENSGGOG00000001368
pongo_abelii ENSPPYG00000015844
nomascus_leucogenys ENSNLEG00000035655
colobus_angolensis_palliatus ENSCANG00000038336
theropithecus_gelada ENSTGEG00000000299
mandrillus_leucophaeus ENSMLEG00000028869
papio_anubis ENSPANG00000008054
chlorocebus_sabaeus ENSCSAG00000016748
cebus_capucinus ENSCCAG00000022160
cebus_capucinus ENSCCAG00000026160
cebus_capucinus ENSCCAG00000025425
callithrix_jacchus ENSCJAG00000016883
aotus_nancymaae ENSANAG00000037235
microcebus_murinus ENSMICG00000047119
microcebus_murinus ENSMICG00000042750
microcebus_murinus ENSMICG00000046455
microcebus_murinus ENSMICG00000046591
prolemur_simus ENSPSMG00000019180
propithecus_coquereli ENSPCOG00000008142
saimiri_boliviensis_boliviensis ENSSBOG00000018320
aotus_nancymaae ENSANAG00000021587
macaca_nemestrina ENSMNEG00000034060
macaca_mulatta ENSMMUG00000020666
macaca_fascicularis ENSMFAG00000003689
chlorocebus_sabaeus ENSCSAG00000013007
papio_anubis ENSPANG00000012017
mandrillus_leucophaeus ENSMLEG00000043908
colobus_angolensis_palliatus ENSCANG00000029626
dipodomys_ordii ENSDORG00000002567
dipodomys_ordii ENSDORG00000025275
castor_canadensis ENSCCNG00000021569
cricetulus_griseus_crigri-picr ENSCGRG00015002896
cricetulus_griseus_chok1gshd ENSCGRG00001017664
cricetulus_griseus_crigri ENSCGRG00000014545
mesocricetus_auratus ENSMAUG00000009230
peromyscus_maniculatus_bairdii ENSPEMG00000025678
peromyscus_maniculatus_bairdii ENSPEMG00000024385
peromyscus_maniculatus_bairdii ENSPEMG00000031379
microtus_ochrogaster ENSMOCG00000020406
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0023030
mus_musculus ENSMUSG00000091896
mus_spicilegus ENSMSIG00000005826
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0022118
mus_pahari MGP_PahariEiJ_G0018852
rattus_norvegicus ENSRNOG00000042523
meriones_unguiculatus ENSMUGG00000017190
nannospalax_galili ENSNGAG00000016061
fukomys_damarensis ENSFDAG00000007837
chinchilla_lanigera ENSCLAG00000004214
heterocephalus_glaber_male ENSHGLG00100002883
tupaia_belangeri ENSTBEG00000000270
vicugna_pacos ENSVPAG00000006344
bos_mutus ENSBMUG00000014539
sus_scrofa ENSSSCG00000036711
sorex_araneus ENSSARG00000012181
equus_asinus_asinus ENSEASG00005020889
equus_caballus ENSECAG00000026911
heterocephalus_glaber_female ENSHGLG00000004792
oryctolagus_cuniculus ENSOCUG00000029448
vulpes_vulpes ENSVVUG00000010020
canis_lupus_familiaris ENSCAFG00000031041
ailuropoda_melanoleuca ENSAMEG00000011216
neovison_vison ENSNVIG00000014164
mustela_putorius_furo ENSMPUG00000009110
panthera_tigris_altaica ENSPTIG00000013683
panthera_pardus ENSPPRG00000018459
felis_catus ENSFCAG00000022060
carlito_syrichta ENSTSYG00000030217
carlito_syrichta ENSTSYG00000005459
cavia_aperea ENSCAPG00000010972
dipodomys_ordii ENSDORG00000029943
echinops_telfairi ENSETEG00000001291
monodelphis_domestica ENSMODG00000011783
phascolarctos_cinereus ENSPCIG00000016045
choloepus_hoffmanni ENSCHOG00000006673
procavia_capensis ENSPCAG00000001162
sarcophilus_harrisii ENSSHAG00000011803
ochotona_princeps ENSOPRG00000003143
loxodonta_africana ENSLAFG00000006878
pteropus_vampyrus ENSPVAG00000015438
dasypus_novemcinctus ENSDNOG00000034829
ornithorhynchus_anatinus ENSOANG00000005415
prolemur_simus ENSPSMG00000022596
prolemur_simus ENSPSMG00000007738
propithecus_coquereli ENSPCOG00000013280
spermophilus_dauricus ENSSDAG00000006886
castor_canadensis ENSCCNG00000012100
ursus_americanus ENSUAMG00000026684
neovison_vison ENSNVIG00000024896
tursiops_truncatus ENSTTRG00000003767
cynoglossus_semilaevis ENSCSEG00000012714
latimeria_chalumnae ENSLACG00000000013
lepisosteus_oculatus ENSLOCG00000012597
scleropages_formosus ENSSFOG00015005465
paramormyrops_kingsleyae ENSPKIG00000011458
scleropages_formosus ENSSFOG00015003357
paramormyrops_kingsleyae ENSPKIG00000016413
anabas_testudineus ENSATEG00000019090
oreochromis_niloticus ENSONIG00000000454
poecilia_formosa ENSPFOG00000008180
xiphophorus_maculatus ENSXMAG00000027992
acanthochromis_polyacanthus ENSAPOG00000004837
monopterus_albus ENSMALG00000001099
seriola_dumerili ENSSDUG00000003535
hippocampus_comes ENSHCOG00000011883
cyprinodon_variegatus ENSCVAG00000006430
fundulus_heteroclitus ENSFHEG00000011268
poecilia_latipinna ENSPLAG00000018672
poecilia_mexicana ENSPMEG00000017580
poecilia_reticulata ENSPREG00000007494
xiphophorus_couchianus ENSXCOG00000004342
gambusia_affinis ENSGAFG00000017626
kryptolebias_marmoratus ENSKMAG00000006709
oryzias_latipes ENSORLG00020009118
oryzias_latipes ENSORLG00000027618
oryzias_latipes_asm223469v1 ENSORLG00015006388
oryzias_melastigma ENSOMEG00000000201
mola_mola ENSMMOG00000021387
takifugu_rubripes ENSTRUG00000009326
scophthalmus_maximus ENSSMAG00000008479
cynoglossus_semilaevis ENSCSEG00000010225
labrus_bergylta ENSLBEG00000003147
amphiprion_ocellaris ENSAOCG00000000741
amphiprion_percula ENSAPEG00000005990
stegastes_partitus ENSSPAG00000007928
astatotilapia_calliptera ENSACLG00000001566
maylandia_zebra ENSMZEG00005012121
pundamilia_nyererei ENSPNYG00000009584
haplochromis_burtoni ENSHBUG00000018489
neolamprologus_brichardi ENSNBRG00000005892
amphilophus_citrinellus ENSACIG00000010558
gasterosteus_aculeatus ENSGACG00000005044
seriola_lalandi_dorsalis ENSSLDG00000009717
mastacembelus_armatus ENSMAMG00000000117
esox_lucius ENSELUG00000023641
astyanax_mexicanus ENSAMXG00000036273
pygocentrus_nattereri ENSPNAG00000014633
ictalurus_punctatus ENSIPUG00000008502
danio_rerio ENSDARG00000038473
astyanax_mexicanus ENSAMXG00000042000
pygocentrus_nattereri ENSPNAG00000012197
ictalurus_punctatus ENSIPUG00000015982
danio_rerio ENSDARG00000099749
acanthochromis_polyacanthus ENSAPOG00000001309
amphiprion_percula ENSAPEG00000003941
monopterus_albus ENSMALG00000002033
poecilia_formosa ENSPFOG00000016996
poecilia_latipinna ENSPLAG00000023982
poecilia_mexicana ENSPMEG00000012660
