notamacropus_eugenii ENSMEUG00000000980
phascolarctos_cinereus ENSPCIG00000020276
sarcophilus_harrisii ENSSHAG00000001619
castor_canadensis ENSCCNG00000015013
dipodomys_ordii ENSDORG00000008145
mus_spicilegus ENSMSIG00000027313
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0018276
mus_musculus ENSMUSG00000054517
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0017431
mus_pahari MGP_PahariEiJ_G0018560
rattus_norvegicus ENSRNOG00000024145
meriones_unguiculatus ENSMUGG00000000424
cricetulus_griseus_crigri-picr ENSCGRG00015007111
cricetulus_griseus_crigri ENSCGRG00000018049
cricetulus_griseus_chok1gshd ENSCGRG00001025012
mesocricetus_auratus ENSMAUG00000020340
peromyscus_maniculatus_bairdii ENSPEMG00000030571
microtus_ochrogaster ENSMOCG00000014798
nannospalax_galili ENSNGAG00000015984
jaculus_jaculus ENSJJAG00000010746
cavia_porcellus ENSCPOG00000015130
cavia_aperea ENSCAPG00000008747
chinchilla_lanigera ENSCLAG00000007508
heterocephalus_glaber_male ENSHGLG00100005083
heterocephalus_glaber_female ENSHGLG00000015487
fukomys_damarensis ENSFDAG00000021310
urocitellus_parryii ENSUPAG00010024011
marmota_marmota_marmota ENSMMMG00000010032
ictidomys_tridecemlineatus ENSSTOG00000013392
spermophilus_dauricus ENSSDAG00000006438
oryctolagus_cuniculus ENSOCUG00000010329
ochotona_princeps ENSOPRG00000001393
pan_troglodytes ENSPTRG00000009662
homo_sapiens ENSG00000141569
gorilla_gorilla ENSGGOG00000010533
pan_paniscus ENSPPAG00000035634
pongo_abelii ENSPPYG00000008642
nomascus_leucogenys ENSNLEG00000030489
piliocolobus_tephrosceles ENSPTEG00000039682
colobus_angolensis_palliatus ENSCANG00000034957
rhinopithecus_roxellana ENSRROG00000032636
rhinopithecus_bieti ENSRBIG00000036508
mandrillus_leucophaeus ENSMLEG00000042670
chlorocebus_sabaeus ENSCSAG00000004905
cercocebus_atys ENSCATG00000041085
macaca_fascicularis ENSMFAG00000003538
macaca_mulatta ENSMMUG00000016774
macaca_nemestrina ENSMNEG00000037740
papio_anubis ENSPANG00000020079
theropithecus_gelada ENSTGEG00000002259
cebus_capucinus ENSCCAG00000028682
saimiri_boliviensis_boliviensis ENSSBOG00000031276
callithrix_jacchus ENSCJAG00000013980
aotus_nancymaae ENSANAG00000020780
carlito_syrichta ENSTSYG00000036879
microcebus_murinus ENSMICG00000035411
propithecus_coquereli ENSPCOG00000027183
prolemur_simus ENSPSMG00000002961
otolemur_garnettii ENSOGAG00000001937
tupaia_belangeri ENSTBEG00000014526
ursus_maritimus ENSUMAG00000010696
ursus_americanus ENSUAMG00000004275
ailuropoda_melanoleuca ENSAMEG00000009944
mustela_putorius_furo ENSMPUG00000013762
neovison_vison ENSNVIG00000011629
canis_lupus_dingo ENSCAFG00020004679
canis_lupus_familiaris ENSCAFG00000025460
vulpes_vulpes ENSVVUG00000014913
panthera_pardus ENSPPRG00000013032
panthera_tigris_altaica ENSPTIG00000006979
felis_catus ENSFCAG00000046456
equus_asinus_asinus ENSEASG00005002620
equus_caballus ENSECAG00000020931
pteropus_vampyrus ENSPVAG00000008466
myotis_lucifugus ENSMLUG00000006291
bos_taurus ENSBTAG00000022006
bos_mutus ENSBMUG00000009760
bison_bison_bison ENSBBBG00000005555
ovis_aries ENSOARG00000008941
capra_hircus ENSCHIG00000022135
tursiops_truncatus ENSTTRG00000015894
sus_scrofa ENSSSCG00000017195
sorex_araneus ENSSARG00000003847
dasypus_novemcinctus ENSDNOG00000039907
loxodonta_africana ENSLAFG00000013248
ornithorhynchus_anatinus ENSOANG00000012909
apteryx_rowi ENSARWG00000007043
apteryx_owenii ENSAOWG00000012564
apteryx_haastii ENSAHAG00000015480
dromaius_novaehollandiae ENSDNVG00000008488
nothoprocta_perdicaria ENSNPEG00000003312
junco_hyemalis ENSJHYG00000011220
zonotrichia_albicollis ENSZALG00000015375
serinus_canaria ENSSCAG00000002871
ficedula_albicollis ENSFALG00000001016
cyanistes_caeruleus ENSCCEG00000012526
calidris_pugnax ENSCPUG00000003320
calidris_pygmaea ENSCPGG00000010292
anser_brachyrhynchus ENSABRG00000017795
coturnix_japonica ENSCJPG00005020812
pelodiscus_sinensis ENSPSIG00000010880
pelodiscus_sinensis ENSPSIG00000010892
chrysemys_picta_bellii ENSCPBG00000028041
crocodylus_porosus ENSCPRG00005006618
