scleropages_formosus ENSSFOG00015023358
paramormyrops_kingsleyae ENSPKIG00000000875
tetraodon_nigroviridis ENSTNIG00000018531
tetraodon_nigroviridis ENSTNIG00000001921
takifugu_rubripes ENSTRUG00000006971
oryzias_latipes_asm223469v1 ENSORLG00015022953
oryzias_latipes_asm223469v1 ENSORLG00015022946
oryzias_latipes ENSORLG00000024483
amphiprion_ocellaris ENSAOCG00000006408
amphiprion_percula ENSAPEG00000015155
acanthochromis_polyacanthus ENSAPOG00000022415
stegastes_partitus ENSSPAG00000016170
stegastes_partitus ENSSPAG00000016266
maylandia_zebra ENSMZEG00005012045
astatotilapia_calliptera ENSACLG00000003370
pundamilia_nyererei ENSPNYG00000006704
haplochromis_burtoni ENSHBUG00000004561
neolamprologus_brichardi ENSNBRG00000023458
oreochromis_niloticus ENSONIG00000016726
amphilophus_citrinellus ENSACIG00000009863
xiphophorus_couchianus ENSXCOG00000014675
xiphophorus_maculatus ENSXMAG00000004286
poecilia_latipinna ENSPLAG00000012786
poecilia_mexicana ENSPMEG00000022295
poecilia_formosa ENSPFOG00000012068
poecilia_reticulata ENSPREG00000009610
gambusia_affinis ENSGAFG00000017010
fundulus_heteroclitus ENSFHEG00000008963
cyprinodon_variegatus ENSCVAG00000011812
kryptolebias_marmoratus ENSKMAG00000021856
oryzias_latipes ENSORLG00020001953
oryzias_latipes ENSORLG00000011007
oryzias_melastigma ENSOMEG00000014225
mola_mola ENSMMOG00000002526
gasterosteus_aculeatus ENSGACG00000018950
labrus_bergylta ENSLBEG00000028369
scophthalmus_maximus ENSSMAG00000019642
cynoglossus_semilaevis ENSCSEG00000011532
seriola_dumerili ENSSDUG00000009342
seriola_lalandi_dorsalis ENSSLDG00000007456
mastacembelus_armatus ENSMAMG00000006352
monopterus_albus ENSMALG00000003338
anabas_testudineus ENSATEG00000009933
periophthalmus_magnuspinnatus ENSPMGG00000010805
hippocampus_comes ENSHCOG00000012566
gadus_morhua ENSGMOG00000001979
esox_lucius ENSELUG00000015265
pygocentrus_nattereri ENSPNAG00000016506
astyanax_mexicanus ENSAMXG00000007659
ictalurus_punctatus ENSIPUG00000024162
danio_rerio ENSDARG00000017366
lepisosteus_oculatus ENSLOCG00000017092
choloepus_hoffmanni ENSCHOG00000001744
echinops_telfairi ENSETEG00000008915
mus_spicilegus ENSMSIG00000027320
mus_spicilegus ENSMSIG00000024730
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0015687
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0016505
mus_musculus ENSMUSG00000035529
mus_pahari MGP_PahariEiJ_G0031398
rattus_norvegicus ENSRNOG00000004962
meriones_unguiculatus ENSMUGG00000026425
meriones_unguiculatus ENSMUGG00000026421
peromyscus_maniculatus_bairdii ENSPEMG00000014598
microtus_ochrogaster ENSMOCG00000000753
cricetulus_griseus_crigri-picr ENSCGRG00015011507
cricetulus_griseus_crigri ENSCGRG00000004044
cricetulus_griseus_chok1gshd ENSCGRG00001015102
cricetulus_griseus_crigri ENSCGRG00000001089
cricetulus_griseus_chok1gshd ENSCGRG00001009022
cricetulus_griseus_crigri-picr ENSCGRG00015003687
cricetulus_griseus_chok1gshd ENSCGRG00001002560
mesocricetus_auratus ENSMAUG00000010662
nannospalax_galili ENSNGAG00000018627
jaculus_jaculus ENSJJAG00000022448
jaculus_jaculus ENSJJAG00000019659
urocitellus_parryii ENSUPAG00010001611
spermophilus_dauricus ENSSDAG00000019661
ictidomys_tridecemlineatus ENSSTOG00000016168
marmota_marmota_marmota ENSMMMG00000016969
castor_canadensis ENSCCNG00000003862
dipodomys_ordii ENSDORG00000015081
