petromyzon_marinus ENSPMAG00000004036
eptatretus_burgeri ENSEBUG00000003269
gambusia_affinis ENSGAFG00000013357
xiphophorus_maculatus ENSXMAG00000007063
poecilia_formosa ENSPFOG00000000574
poecilia_mexicana ENSPMEG00000000329
poecilia_latipinna ENSPLAG00000004329
poecilia_reticulata ENSPREG00000016851
fundulus_heteroclitus ENSFHEG00000019417
cyprinodon_variegatus ENSCVAG00000019459
kryptolebias_marmoratus ENSKMAG00000016243
oryzias_latipes_asm223469v1 ENSORLG00015020460
oryzias_latipes ENSORLG00000000249
oryzias_latipes ENSORLG00020005420
oryzias_melastigma ENSOMEG00000015637
maylandia_zebra ENSMZEG00005020493
astatotilapia_calliptera ENSACLG00000021501
pundamilia_nyererei ENSPNYG00000005793
haplochromis_burtoni ENSHBUG00000007214
oreochromis_niloticus ENSONIG00000018246
amphilophus_citrinellus ENSACIG00000015893
cynoglossus_semilaevis ENSCSEG00000021456
periophthalmus_magnuspinnatus ENSPMGG00000000440
neolamprologus_brichardi ENSNBRG00000004958
amphiprion_percula ENSAPEG00000012252
scophthalmus_maximus ENSSMAG00000019390
takifugu_rubripes ENSTRUG00000001879
takifugu_rubripes ENSTRUG00000002860
tetraodon_nigroviridis ENSTNIG00000019788
mola_mola ENSMMOG00000013262
amphiprion_ocellaris ENSAOCG00000004885
acanthochromis_polyacanthus ENSAPOG00000000074
stegastes_partitus ENSSPAG00000023420
oreochromis_niloticus ENSONIG00000007356
labrus_bergylta ENSLBEG00000008294
labrus_bergylta ENSLBEG00000003610
gasterosteus_aculeatus ENSGACG00000007744
mastacembelus_armatus ENSMAMG00000015981
monopterus_albus ENSMALG00000014311
anabas_testudineus ENSATEG00000013944
seriola_dumerili ENSSDUG00000000541
seriola_lalandi_dorsalis ENSSLDG00000014526
hippocampus_comes ENSHCOG00000009272
gadus_morhua ENSGMOG00000005500
esox_lucius ENSELUG00000017973
pygocentrus_nattereri ENSPNAG00000007451
astyanax_mexicanus ENSAMXG00000017692
ictalurus_punctatus ENSIPUG00000022840
danio_rerio ENSDARG00000012987
paramormyrops_kingsleyae ENSPKIG00000000351
scleropages_formosus ENSSFOG00015019464
hippocampus_comes ENSHCOG00000001069
periophthalmus_magnuspinnatus ENSPMGG00000007206
monopterus_albus ENSMALG00000014116
mastacembelus_armatus ENSMAMG00000004828
anabas_testudineus ENSATEG00000003452
scophthalmus_maximus ENSSMAG00000009643
cynoglossus_semilaevis ENSCSEG00000011377
seriola_lalandi_dorsalis ENSSLDG00000017085
seriola_dumerili ENSSDUG00000007042
gasterosteus_aculeatus ENSGACG00000014922
labrus_bergylta ENSLBEG00000000726
takifugu_rubripes ENSTRUG00000015872
tetraodon_nigroviridis ENSTNIG00000010519
mola_mola ENSMMOG00000016346
amphiprion_percula ENSAPEG00000010747
amphiprion_ocellaris ENSAOCG00000001273
acanthochromis_polyacanthus ENSAPOG00000022181
stegastes_partitus ENSSPAG00000003231
pundamilia_nyererei ENSPNYG00000010315
haplochromis_burtoni ENSHBUG00000021470
astatotilapia_calliptera ENSACLG00000017912
maylandia_zebra ENSMZEG00005006021
oreochromis_niloticus ENSONIG00000002874
neolamprologus_brichardi ENSNBRG00000008511
amphilophus_citrinellus ENSACIG00000004705
xiphophorus_couchianus ENSXCOG00000012693
xiphophorus_maculatus ENSXMAG00000016488
gambusia_affinis ENSGAFG00000009662
poecilia_formosa ENSPFOG00000014929
poecilia_latipinna ENSPLAG00000011930
poecilia_mexicana ENSPMEG00000012809
poecilia_reticulata ENSPREG00000007409
cyprinodon_variegatus ENSCVAG00000020892
fundulus_heteroclitus ENSFHEG00000021750
kryptolebias_marmoratus ENSKMAG00000001204
oryzias_latipes_asm223469v1 ENSORLG00015018452
oryzias_latipes ENSORLG00020020045
oryzias_latipes ENSORLG00000014082
oryzias_melastigma ENSOMEG00000016553
gadus_morhua ENSGMOG00000014593
esox_lucius ENSELUG00000006857
pygocentrus_nattereri ENSPNAG00000003834
astyanax_mexicanus ENSAMXG00000021015
ictalurus_punctatus ENSIPUG00000009854
danio_rerio ENSDARG00000103826
scleropages_formosus ENSSFOG00015001822
paramormyrops_kingsleyae ENSPKIG00000004922
lepisosteus_oculatus ENSLOCG00000002085
latimeria_chalumnae ENSLACG00000000810
pogona_vitticeps ENSPVIG00000005528
anolis_carolinensis ENSACAG00000001111
notechis_scutatus ENSNSUG00000009204
salvator_merianae ENSSMRG00000001752
parus_major ENSPMJG00000003705
cyanistes_caeruleus ENSCCEG00000000043
ficedula_albicollis ENSFALG00000007751
serinus_canaria ENSSCAG00000011522
junco_hyemalis ENSJHYG00000011818
zonotrichia_albicollis ENSZALG00000016622
lonchura_striata_domestica ENSLSDG00000009488
taeniopygia_guttata ENSTGUG00000009572
lepidothrix_coronata ENSLCOG00000013564
manacus_vitellinus ENSMVIG00005003911
calidris_pygmaea ENSCPGG00000004670
calidris_pugnax ENSCPUG00000008145
melopsittacus_undulatus ENSMUNG00000014757
anas_platyrhynchos_platyrhynchos ENSAPLG00000010107
anser_brachyrhynchus ENSABRG00000009969
gallus_gallus ENSGALG00000004956
meleagris_gallopavo ENSMGAG00000006052
coturnix_japonica ENSCJPG00005014628
numida_meleagris ENSNMEG00000018585
apteryx_owenii ENSAOWG00000015124
apteryx_haastii ENSAHAG00000014652
apteryx_rowi ENSARWG00000015382
nothoprocta_perdicaria ENSNPEG00000004036
dromaius_novaehollandiae ENSDNVG00000011298
crocodylus_porosus ENSCPRG00005004580
gopherus_agassizii ENSGAGG00000013443
chelonoidis_abingdonii ENSCABG00000006145
chrysemys_picta_bellii ENSCPBG00000001478
pelodiscus_sinensis ENSPSIG00000011429
sphenodon_punctatus ENSSPUG00000008783
phascolarctos_cinereus ENSPCIG00000021784
phascolarctos_cinereus ENSPCIG00000032045
notamacropus_eugenii ENSMEUG00000010190
monodelphis_domestica ENSMODG00000011980
monodelphis_domestica ENSMODG00000006446
sarcophilus_harrisii ENSSHAG00000003979
macaca_nemestrina ENSMNEG00000032530
macaca_nemestrina ENSMNEG00000030092
macaca_mulatta ENSMMUG00000005880
macaca_fascicularis ENSMFAG00000036975
macaca_fascicularis ENSMFAG00000044513
macaca_mulatta ENSMMUG00000038355
cercocebus_atys ENSCATG00000010622
theropithecus_gelada ENSTGEG00000014333
papio_anubis ENSPANG00000008545
chlorocebus_sabaeus ENSCSAG00000004646
mandrillus_leucophaeus ENSMLEG00000012910
rhinopithecus_bieti ENSRBIG00000040077
rhinopithecus_roxellana ENSRROG00000045727
piliocolobus_tephrosceles ENSPTEG00000003017
colobus_angolensis_palliatus ENSCANG00000029904
rhinopithecus_roxellana ENSRROG00000036564
colobus_angolensis_palliatus ENSCANG00000005154
pan_troglodytes ENSPTRG00000010816
pan_paniscus ENSPPAG00000040008
homo_sapiens ENSG00000105220
gorilla_gorilla ENSGGOG00000016932
pongo_abelii ENSPPYG00000009835
cebus_capucinus ENSCCAG00000014850
saimiri_boliviensis_boliviensis ENSSBOG00000026671
callithrix_jacchus ENSCJAG00000010910
aotus_nancymaae ENSANAG00000010089
carlito_syrichta ENSTSYG00000006419
microcebus_murinus ENSMICG00000011620
microcebus_murinus ENSMICG00000035616
propithecus_coquereli ENSPCOG00000021455
prolemur_simus ENSPSMG00000015796
otolemur_garnettii ENSOGAG00000008835
castor_canadensis ENSCCNG00000009548
dipodomys_ordii ENSDORG00000009716
cricetulus_griseus_crigri-picr ENSCGRG00015019505
cricetulus_griseus_crigri ENSCGRG00000004125
cricetulus_griseus_chok1gshd ENSCGRG00001001963
mesocricetus_auratus ENSMAUG00000014174
microtus_ochrogaster ENSMOCG00000000495
peromyscus_maniculatus_bairdii ENSPEMG00000013783
mus_spicilegus ENSMSIG00000016861
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0030670
mus_musculus ENSMUSG00000036427
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0029571
mus_pahari MGP_PahariEiJ_G0012806
rattus_norvegicus ENSRNOG00000023150
meriones_unguiculatus ENSMUGG00000014603
nannospalax_galili ENSNGAG00000001274
jaculus_jaculus ENSJJAG00000007082
ictidomys_tridecemlineatus ENSSTOG00000002576
spermophilus_dauricus ENSSDAG00000007406
marmota_marmota_marmota ENSMMMG00000006534
chinchilla_lanigera ENSCLAG00000015986
octodon_degus ENSODEG00000014778
cavia_porcellus ENSCPOG00000008562
cavia_aperea ENSCAPG00000008224
heterocephalus_glaber_female ENSHGLG00000015058
heterocephalus_glaber_male ENSHGLG00100008962
fukomys_damarensis ENSFDAG00000006399
vulpes_vulpes ENSVVUG00000016427
dasypus_novemcinctus ENSDNOG00000040085
ailuropoda_melanoleuca ENSAMEG00000016896
ursus_americanus ENSUAMG00000017322
mustela_putorius_furo ENSMPUG00000007520
neovison_vison ENSNVIG00000019263
canis_lupus_dingo ENSCAFG00020019591
canis_lupus_dingo ENSCAFG00020019524
canis_lupus_familiaris ENSCAFG00000007303
panthera_pardus ENSPPRG00000006040
felis_catus ENSFCAG00000005278
capra_hircus ENSCHIG00000016122
ovis_aries ENSOARG00000004502
bos_taurus ENSBTAG00000006396
bos_mutus ENSBMUG00000022708
bison_bison_bison ENSBBBG00000007742
tursiops_truncatus ENSTTRG00000012903
sus_scrofa ENSSSCG00000002873
vicugna_pacos ENSVPAG00000002738
sus_scrofa ENSSSCG00000037540
myotis_lucifugus ENSMLUG00000028535
panthera_tigris_altaica ENSPTIG00000009315
ursus_maritimus ENSUMAG00000018968
erinaceus_europaeus ENSEEUG00000003146
myotis_lucifugus ENSMLUG00000003037
pteropus_vampyrus ENSPVAG00000002742
equus_caballus ENSECAG00000018093
equus_asinus_asinus ENSEASG00005021280
oryctolagus_cuniculus ENSOCUG00000001455
ochotona_princeps ENSOPRG00000003729
dasypus_novemcinctus ENSDNOG00000038832
procavia_capensis ENSPCAG00000016833
tupaia_belangeri ENSTBEG00000003747
sorex_araneus ENSSARG00000011383
echinops_telfairi ENSETEG00000017206
echinops_telfairi ENSETEG00000015010
loxodonta_africana ENSLAFG00000013770
heterocephalus_glaber_male ENSHGLG00100021140
heterocephalus_glaber_male ENSHGLG00100020943
heterocephalus_glaber_male ENSHGLG00100021139
heterocephalus_glaber_female ENSHGLG00000020414
nomascus_leucogenys ENSNLEG00000011762
vulpes_vulpes ENSVVUG00000009419
ornithorhynchus_anatinus ENSOANG00000009577
xenopus_tropicalis ENSXETG00000002361
tetraodon_nigroviridis ENSTNIG00000019535
ciona_savignyi ENSCSAVG00000002818
ciona_intestinalis ENSCING00000009446
caenorhabditis_elegans_strain_n2 WBGene00013597
drosophila_melanogaster FBgn0003074
saccharomyces_cerevisiae YBR196C
