petromyzon_marinus ENSPMAG00000008823
eptatretus_burgeri ENSEBUG00000013767
eptatretus_burgeri ENSEBUG00000014265
pygocentrus_nattereri ENSPNAG00000006512
astyanax_mexicanus ENSAMXG00000039953
phascolarctos_cinereus ENSPCIG00000019796
monodelphis_domestica ENSMODG00000018413
notamacropus_eugenii ENSMEUG00000003945
sarcophilus_harrisii ENSSHAG00000010206
capra_hircus ENSCHIG00000007954
capra_hircus ENSCHIG00000012290
bos_taurus ENSBTAG00000052374
carlito_syrichta ENSTSYG00000037266
neovison_vison ENSNVIG00000009119
mustela_putorius_furo ENSMPUG00000018377
vulpes_vulpes ENSVVUG00000020381
canis_lupus_familiaris ENSCAFG00000015913
canis_lupus_dingo ENSCAFG00020012120
ailuropoda_melanoleuca ENSAMEG00000018648
ursus_americanus ENSUAMG00000017569
felis_catus ENSFCAG00000026011
equus_asinus_asinus ENSEASG00005008459
equus_caballus ENSECAG00000024760
myotis_lucifugus ENSMLUG00000008334
cricetulus_griseus_crigri-picr ENSCGRG00015010894
cricetulus_griseus_chok1gshd ENSCGRG00001008469
peromyscus_maniculatus_bairdii ENSPEMG00000027525
microtus_ochrogaster ENSMOCG00000004252
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0029826
mus_spicilegus ENSMSIG00000002185
mus_musculus ENSMUSG00000030019
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0028794
mus_pahari MGP_PahariEiJ_G0022549
meriones_unguiculatus ENSMUGG00000014660
nannospalax_galili ENSNGAG00000010699
nannospalax_galili ENSNGAG00000014064
jaculus_jaculus ENSJJAG00000020907
castor_canadensis ENSCCNG00000026903
chinchilla_lanigera ENSCLAG00000014242
octodon_degus ENSODEG00000020271
cavia_aperea ENSCAPG00000012787
cavia_porcellus ENSCPOG00000019775
heterocephalus_glaber_female ENSHGLG00000018846
heterocephalus_glaber_male ENSHGLG00100008486
fukomys_damarensis ENSFDAG00000001518
spermophilus_dauricus ENSSDAG00000007367
spermophilus_dauricus ENSSDAG00000017964
ictidomys_tridecemlineatus ENSSTOG00000007688
marmota_marmota_marmota ENSMMMG00000023777
urocitellus_parryii ENSUPAG00010010455
otolemur_garnettii ENSOGAG00000030502
prolemur_simus ENSPSMG00000018843
microcebus_murinus ENSMICG00000016267
propithecus_coquereli ENSPCOG00000000124
oryctolagus_cuniculus ENSOCUG00000026024
pan_paniscus ENSPPAG00000039036
pan_troglodytes ENSPTRG00000004518
homo_sapiens ENSG00000171823
gorilla_gorilla ENSGGOG00000028531
pongo_abelii ENSPPYG00000004140
nomascus_leucogenys ENSNLEG00000002647
piliocolobus_tephrosceles ENSPTEG00000034651
colobus_angolensis_palliatus ENSCANG00000029992
rhinopithecus_roxellana ENSRROG00000008104
macaca_mulatta ENSMMUG00000019440
macaca_nemestrina ENSMNEG00000044657
macaca_fascicularis ENSMFAG00000003113
theropithecus_gelada ENSTGEG00000020240
cercocebus_atys ENSCATG00000030011
mandrillus_leucophaeus ENSMLEG00000012907
