calidris_pygmaea ENSCPGG00000003029
melopsittacus_undulatus ENSMUNG00000007366
nothoprocta_perdicaria ENSNPEG00000006917
notechis_scutatus ENSNSUG00000016022
canis_lupus_dingo ENSCAFG00020000291
canis_lupus_dingo ENSCAFG00020010192
panthera_tigris_altaica ENSPTIG00000020123
bison_bison_bison ENSBBBG00000012361
prolemur_simus ENSPSMG00000025141
carlito_syrichta ENSTSYG00000034751
spermophilus_dauricus ENSSDAG00000005437
loxodonta_africana ENSLAFG00000025815
periophthalmus_magnuspinnatus ENSPMGG00000006166
