chelonoidis_abingdonii ENSCABG00000001628
gopherus_agassizii ENSGAGG00000003131
chrysemys_picta ENSCPBG00000018836
pelodiscus_sinensis ENSPSIG00000011983
pogona_vitticeps ENSPVIG00000007978
anolis_carolinensis ENSACAG00000010923
notechis_scutatus ENSNSUG00000003189
salvator_merianae ENSSMRG00000001038
sphenodon_punctatus ENSSPUG00000015164
octodon_degus ENSODEG00000017800
chinchilla_lanigera ENSCLAG00000002264
heterocephalus_glaber ENSHGLG00000019240
heterocephalus_glaber ENSHGLG00100012656
fukomys_damarensis ENSFDAG00000008492
cavia_porcellus ENSCPOG00000031862
cavia_aperea ENSCAPG00000012774
castor_canadensis ENSCCNG00000028830
dipodomys_ordii ENSDORG00000003202
mus_spretus MGP_SPRETEiJ_G0022446
mus_spicilegus ENSMSIG00000015238
mus_musculus ENSMUSG00000050705
mus_caroli MGP_CAROLIEiJ_G0021539
mus_pahari MGP_PahariEiJ_G0020533
rattus_norvegicus ENSRNOG00000000812
meriones_unguiculatus ENSMUGG00000014014
cricetulus_griseus ENSCGRG00015028247
cricetulus_griseus ENSCGRG00000012670
cricetulus_griseus ENSCGRG00001011201
mesocricetus_auratus ENSMAUG00000010686
microtus_ochrogaster ENSMOCG00000008588
peromyscus_maniculatus ENSPEMG00000016402
nannospalax_galili ENSNGAG00000016243
jaculus_jaculus ENSJJAG00000000398
jaculus_jaculus ENSJJAG00000003056
urocitellus_parryii ENSUPAG00010004004
marmota_marmota ENSMMMG00000020161
spermophilus_dauricus ENSSDAG00000016052
ictidomys_tridecemlineatus ENSSTOG00000011877
oryctolagus_cuniculus ENSOCUG00000002160
ochotona_princeps ENSOPRG00000001855
tupaia_belangeri ENSTBEG00000015587
gorilla_gorilla ENSGGOG00000011334
homo_sapiens ENSG00000204564
pan_paniscus ENSPPAG00000031612
pan_troglodytes ENSPTRG00000017934
pongo_abelii ENSPPYG00000016414
nomascus_leucogenys ENSNLEG00000001344
nomascus_leucogenys ENSNLEG00000005264
macaca_nemestrina ENSMNEG00000042094
macaca_fascicularis ENSMFAG00000030434
theropithecus_gelada ENSTGEG00000011785
papio_anubis ENSPANG00000017650
mandrillus_leucophaeus ENSMLEG00000038460
theropithecus_gelada ENSTGEG00000009616
macaca_mulatta ENSMMUG00000051407
cercocebus_atys ENSCATG00000010530
chlorocebus_sabaeus ENSCSAG00000008243
rhinopithecus_bieti ENSRBIG00000042620
rhinopithecus_roxellana ENSRROG00000045032
piliocolobus_tephrosceles ENSPTEG00000029887
colobus_angolensis ENSCANG00000043753
saimiri_boliviensis ENSSBOG00000031647
cebus_capucinus ENSCCAG00000017044
callithrix_jacchus ENSCJAG00000019930
aotus_nancymaae ENSANAG00000023823
carlito_syrichta ENSTSYG00000003336
prolemur_simus ENSPSMG00000000685
propithecus_coquereli ENSPCOG00000012959
microcebus_murinus ENSMICG00000014805
otolemur_garnettii ENSOGAG00000006805
erinaceus_europaeus ENSEEUG00000009049
sorex_araneus ENSSARG00000001370
equus_caballus ENSECAG00000000226
equus_asinus ENSEASG00005019046
pteropus_vampyrus ENSPVAG00000003983
myotis_lucifugus ENSMLUG00000008912
mustela_putorius ENSMPUG00000011731
neovison_vison ENSNVIG00000018408
ursus_americanus ENSUAMG00000026582
ursus_maritimus ENSUMAG00000019659
ailuropoda_melanoleuca ENSAMEG00000013255
canis_lupus ENSCAFG00000000416
canis_lupus ENSCAFG00020017583
vulpes_vulpes ENSVVUG00000009818
panthera_pardus ENSPPRG00000000668
panthera_tigris ENSPTIG00000011765
felis_catus ENSFCAG00000007692
bos_indicus ENSBIXG00000012976
bos_taurus ENSBTAG00000006958
bos_mutus ENSBMUG00000007670
bison_bison ENSBBBG00000011176
ovis_aries ENSOARG00000012271
capra_hircus ENSCHIG00000019595
tursiops_truncatus ENSTTRG00000008320
sus_scrofa ENSSSCG00000025943
vicugna_pacos ENSVPAG00000001182
loxodonta_africana ENSLAFG00000006841
procavia_capensis ENSPCAG00000017032
echinops_telfairi ENSETEG00000003117
echinops_telfairi ENSETEG00000014322
choloepus_hoffmanni ENSCHOG00000001221
vombatus_ursinus ENSVURG00010001420
notamacropus_eugenii ENSMEUG00000012508
