pteropus_vampyrus ENSPVAG00000008655
myotis_lucifugus ENSMLUG00000006749
equus_caballus ENSECAG00000009390
equus_asinus_asinus ENSEASG00005013153
ursus_americanus ENSUAMG00000027438
ursus_maritimus ENSUMAG00000011345
ailuropoda_melanoleuca ENSAMEG00000007865
canis_lupus_familiaris ENSCAFG00000016576
canis_lupus_dingo ENSCAFG00020017813
vulpes_vulpes ENSVVUG00000026116
neovison_vison ENSNVIG00000025010
panthera_tigris_altaica ENSPTIG00000006718
panthera_pardus ENSPPRG00000008946
panthera_pardus ENSPPRG00000008648
felis_catus ENSFCAG00000013541
ovis_aries ENSOARG00000006135
capra_hircus ENSCHIG00000017447
bos_mutus ENSBMUG00000022091
bos_taurus ENSBTAG00000021219
bison_bison_bison ENSBBBG00000016554
tursiops_truncatus ENSTTRG00000017272
sus_scrofa ENSSSCG00000007800
sorex_araneus ENSSARG00000007681
castor_canadensis ENSCCNG00000028297
dipodomys_ordii ENSDORG00000011443
marmota_marmota_marmota ENSMMMG00000023804
ictidomys_tridecemlineatus ENSSTOG00000002782
spermophilus_dauricus ENSSDAG00000009628
urocitellus_parryii ENSUPAG00010023575
mus_spicilegus ENSMSIG00000030400
mus_musculus ENSMUSG00000000486
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0031606
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0030492
mus_pahari MGP_PahariEiJ_G0013702
rattus_norvegicus ENSRNOG00000017804
meriones_unguiculatus ENSMUGG00000012742
cricetulus_griseus_chok1gshd ENSCGRG00001003374
cricetulus_griseus_crigri-picr ENSCGRG00015024911
cricetulus_griseus_crigri ENSCGRG00000004919
mesocricetus_auratus ENSMAUG00000009531
peromyscus_maniculatus_bairdii ENSPEMG00000023616
microtus_ochrogaster ENSMOCG00000017518
nannospalax_galili ENSNGAG00000021368
jaculus_jaculus ENSJJAG00000023131
cavia_porcellus ENSCPOG00000003088
cavia_aperea ENSCAPG00000001347
octodon_degus ENSODEG00000014531
chinchilla_lanigera ENSCLAG00000010486
heterocephalus_glaber_male ENSHGLG00100008944
heterocephalus_glaber_female ENSHGLG00000011715
ochotona_princeps ENSOPRG00000007981
oryctolagus_cuniculus ENSOCUG00000023559
pan_troglodytes ENSPTRG00000007998
pan_paniscus ENSPPAG00000032680
homo_sapiens ENSG00000180096
pongo_abelii ENSPPYG00000007270
mandrillus_leucophaeus ENSMLEG00000039481
cercocebus_atys ENSCATG00000037250
macaca_fascicularis ENSMFAG00000031504
theropithecus_gelada ENSTGEG00000012476
chlorocebus_sabaeus ENSCSAG00000006056
rhinopithecus_bieti ENSRBIG00000036580
rhinopithecus_roxellana ENSRROG00000038708
colobus_angolensis_palliatus ENSCANG00000035786
piliocolobus_tephrosceles ENSPTEG00000025433
nomascus_leucogenys ENSNLEG00000035965
gorilla_gorilla ENSGGOG00000017024
macaca_mulatta ENSMMUG00000021842
macaca_nemestrina ENSMNEG00000041695
papio_anubis ENSPANG00000032364
cebus_capucinus ENSCCAG00000030164
saimiri_boliviensis_boliviensis ENSSBOG00000021733
callithrix_jacchus ENSCJAG00000002577
aotus_nancymaae ENSANAG00000029084
carlito_syrichta ENSTSYG00000035596
prolemur_simus ENSPSMG00000006889
microcebus_murinus ENSMICG00000011817
propithecus_coquereli ENSPCOG00000028121
otolemur_garnettii ENSOGAG00000013350
tupaia_belangeri ENSTBEG00000017020
loxodonta_africana ENSLAFG00000027789
procavia_capensis ENSPCAG00000009042
echinops_telfairi ENSETEG00000003281
dasypus_novemcinctus ENSDNOG00000014680
erinaceus_europaeus ENSEEUG00000007661
phascolarctos_cinereus ENSPCIG00000001537
notamacropus_eugenii ENSMEUG00000000492
sarcophilus_harrisii ENSSHAG00000006478
monodelphis_domestica ENSMODG00000001499
ornithorhynchus_anatinus ENSOANG00000005331
pelodiscus_sinensis ENSPSIG00000010696
