chelonoidis_abingdonii ENSCABG00000017221
chrysemys_picta_bellii ENSCPBG00000023208
gallus_gallus ENSGALG00000026311
coturnix_japonica ENSCJPG00005018292
numida_meleagris ENSNMEG00000011977
anser_brachyrhynchus ENSABRG00000004799
anas_platyrhynchos_platyrhynchos ENSAPLG00000025513
junco_hyemalis ENSJHYG00000007882
zonotrichia_albicollis ENSZALG00000009210
cyanistes_caeruleus ENSCCEG00000001195
lepidothrix_coronata ENSLCOG00000008845
manacus_vitellinus ENSMVIG00005017748
lonchura_striata_domestica ENSLSDG00000014681
serinus_canaria ENSSCAG00000003250
parus_major ENSPMJG00000008742
calidris_pygmaea ENSCPGG00000011547
calidris_pugnax ENSCPUG00000015262
apteryx_haastii ENSAHAG00000004871
apteryx_owenii ENSAOWG00000012941
apteryx_rowi ENSARWG00000007469
dromaius_novaehollandiae ENSDNVG00000007192
salvator_merianae ENSSMRG00000015901
