petromyzon_marinus ENSPMAG00000009622
eptatretus_burgeri ENSEBUG00000010084
dipodomys_ordii ENSDORG00000030158
ornithorhynchus_anatinus ENSOANG00000029703
xenopus_tropicalis ENSXETG00000027919
anolis_carolinensis ENSACAG00000014435
pogona_vitticeps ENSPVIG00000020082
notechis_scutatus ENSNSUG00000008211
salvator_merianae ENSSMRG00000005615
sphenodon_punctatus ENSSPUG00000011421
dromaius_novaehollandiae ENSDNVG00000005890
apteryx_owenii ENSAOWG00000002491
nothoprocta_perdicaria ENSNPEG00000000491
gallus_gallus ENSGALG00000013095
coturnix_japonica ENSCJPG00005002923
meleagris_gallopavo ENSMGAG00000013561
numida_meleagris ENSNMEG00000009708
anser_brachyrhynchus ENSABRG00000013924
calidris_pygmaea ENSCPGG00000006508
calidris_pugnax ENSCPUG00000019518
manacus_vitellinus ENSMVIG00005012812
lepidothrix_coronata ENSLCOG00000012711
taeniopygia_guttata ENSTGUG00000012393
lonchura_striata_domestica ENSLSDG00000017901
serinus_canaria ENSSCAG00000006433
parus_major ENSPMJG00000010722
cyanistes_caeruleus ENSCCEG00000012733
ficedula_albicollis ENSFALG00000009681
zonotrichia_albicollis ENSZALG00000004103
junco_hyemalis ENSJHYG00000014257
melopsittacus_undulatus ENSMUNG00000005429
crocodylus_porosus ENSCPRG00005012680
gopherus_agassizii ENSGAGG00000012804
chelonoidis_abingdonii ENSCABG00000008322
chrysemys_picta_bellii ENSCPBG00000028249
pelodiscus_sinensis ENSPSIG00000007289
choloepus_hoffmanni ENSCHOG00000008904
dasypus_novemcinctus ENSDNOG00000010601
procavia_capensis ENSPCAG00000003004
rhinopithecus_roxellana ENSRROG00000045574
loxodonta_africana ENSLAFG00000014868
echinops_telfairi ENSETEG00000019890
myotis_lucifugus ENSMLUG00000002790
sorex_araneus ENSSARG00000011677
tursiops_truncatus ENSTTRG00000011157
vicugna_pacos ENSVPAG00000002456
ovis_aries ENSOARG00000020598
ovis_aries ENSOARG00000012071
capra_hircus ENSCHIG00000027109
bos_mutus ENSBMUG00000006071
bos_taurus ENSBTAG00000022167
bison_bison_bison ENSBBBG00000021031
sus_scrofa ENSSSCG00000000599
pteropus_vampyrus ENSPVAG00000016453
ursus_maritimus ENSUMAG00000002830
ailuropoda_melanoleuca ENSAMEG00000003567
neovison_vison ENSNVIG00000021079
mustela_putorius_furo ENSMPUG00000011481
canis_lupus_dingo ENSCAFG00020007246
canis_lupus_familiaris ENSCAFG00000012635
vulpes_vulpes ENSVVUG00000003225
panthera_pardus ENSPPRG00000016383
panthera_tigris_altaica ENSPTIG00000006933
felis_catus ENSFCAG00000012551
equus_asinus_asinus ENSEASG00005014607
equus_caballus ENSECAG00000015504
peromyscus_maniculatus_bairdii ENSPEMG00000012986
microtus_ochrogaster ENSMOCG00000002355
cricetulus_griseus_crigri-picr ENSCGRG00015001438
cricetulus_griseus_crigri ENSCGRG00000000865
cricetulus_griseus_chok1gshd ENSCGRG00001022943
cricetulus_griseus_chok1gshd ENSCGRG00001013738
cricetulus_griseus_crigri ENSCGRG00000004518
cricetulus_griseus_crigri-picr ENSCGRG00015008829
mesocricetus_auratus ENSMAUG00000014612
cricetulus_griseus_crigri-picr ENSCGRG00015023262
cricetulus_griseus_crigri ENSCGRG00000003775
mus_musculus ENSMUSG00000030225
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0030061
mus_spicilegus ENSMSIG00000017626
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0029011
mus_pahari MGP_PahariEiJ_G0022774
rattus_norvegicus ENSRNOG00000007570
meriones_unguiculatus ENSMUGG00000009541
meriones_unguiculatus ENSMUGG00000009576
nannospalax_galili ENSNGAG00000020431
castor_canadensis ENSCCNG00000009649
cavia_porcellus ENSCPOG00000001177
cavia_aperea ENSCAPG00000015670
chinchilla_lanigera ENSCLAG00000016476
octodon_degus ENSODEG00000011034
heterocephalus_glaber_female ENSHGLG00000008563
heterocephalus_glaber_male ENSHGLG00100004797
fukomys_damarensis ENSFDAG00000008284
spermophilus_dauricus ENSSDAG00000008352
urocitellus_parryii ENSUPAG00010004536
ictidomys_tridecemlineatus ENSSTOG00000026509
marmota_marmota_marmota ENSMMMG00000016536
otolemur_garnettii ENSOGAG00000013161
tupaia_belangeri ENSTBEG00000015823
homo_sapiens ENSG00000023697
pan_troglodytes ENSPTRG00000004735
pongo_abelii ENSPPYG00000004335
gorilla_gorilla ENSGGOG00000005050
pan_paniscus ENSPPAG00000026777
nomascus_leucogenys ENSNLEG00000004222
rhinopithecus_bieti ENSRBIG00000034779
rhinopithecus_roxellana ENSRROG00000026529
colobus_angolensis_palliatus ENSCANG00000034696
piliocolobus_tephrosceles ENSPTEG00000018699
macaca_mulatta ENSMMUG00000013309
macaca_nemestrina ENSMNEG00000045517
macaca_fascicularis ENSMFAG00000000908
cercocebus_atys ENSCATG00000034687
mandrillus_leucophaeus ENSMLEG00000028470
theropithecus_gelada ENSTGEG00000024056
papio_anubis ENSPANG00000012637
chlorocebus_sabaeus ENSCSAG00000008310
cebus_capucinus ENSCCAG00000022938
saimiri_boliviensis_boliviensis ENSSBOG00000023417
callithrix_jacchus ENSCJAG00000021592
aotus_nancymaae ENSANAG00000016986
carlito_syrichta ENSTSYG00000000259
propithecus_coquereli ENSPCOG00000014793
microcebus_murinus ENSMICG00000011771
prolemur_simus ENSPSMG00000008673
oryctolagus_cuniculus ENSOCUG00000013894
ochotona_princeps ENSOPRG00000015233
jaculus_jaculus ENSJJAG00000017995
erinaceus_europaeus ENSEEUG00000003418
phascolarctos_cinereus ENSPCIG00000020538
notamacropus_eugenii ENSMEUG00000004553
monodelphis_domestica ENSMODG00000017903
sarcophilus_harrisii ENSSHAG00000012734
latimeria_chalumnae ENSLACG00000008545
paramormyrops_kingsleyae ENSPKIG00000021666
scleropages_formosus ENSSFOG00015016021
pygocentrus_nattereri ENSPNAG00000008778
astyanax_mexicanus ENSAMXG00000011394
ictalurus_punctatus ENSIPUG00000016710
danio_rerio ENSDARG00000005897
takifugu_rubripes ENSTRUG00000012381
tetraodon_nigroviridis ENSTNIG00000007228
periophthalmus_magnuspinnatus ENSPMGG00000012058
hippocampus_comes ENSHCOG00000009347
cynoglossus_semilaevis ENSCSEG00000016321
labrus_bergylta ENSLBEG00000011086
labrus_bergylta ENSLBEG00000002049
gasterosteus_aculeatus ENSGACG00000019269
xiphophorus_couchianus ENSXCOG00000002052
xiphophorus_maculatus ENSXMAG00000005055
gambusia_affinis ENSGAFG00000020036
poecilia_formosa ENSPFOG00000001451
poecilia_latipinna ENSPLAG00000010143
poecilia_mexicana ENSPMEG00000019363
poecilia_reticulata ENSPREG00000017642
fundulus_heteroclitus ENSFHEG00000010624
cyprinodon_variegatus ENSCVAG00000019792
kryptolebias_marmoratus ENSKMAG00000011043
oryzias_latipes ENSORLG00020020596
oryzias_latipes ENSORLG00000012721
oryzias_latipes_asm223469v1 ENSORLG00015019025
oryzias_melastigma ENSOMEG00000019181
astatotilapia_calliptera ENSACLG00000014090
maylandia_zebra ENSMZEG00005019151
haplochromis_burtoni ENSHBUG00000017778
pundamilia_nyererei ENSPNYG00000015066
oreochromis_niloticus ENSONIG00000014161
