gopherus_agassizii ENSGAGG00000002321
chrysemys_picta_bellii ENSCPBG00000006776
chelonoidis_abingdonii ENSCABG00000012972
chelonoidis_abingdonii ENSCABG00000012968
chelonoidis_abingdonii ENSCABG00000012970
chelonoidis_abingdonii ENSCABG00000012967
chrysemys_picta_bellii ENSCPBG00000006768
chrysemys_picta_bellii ENSCPBG00000006755
salvator_merianae ENSSMRG00000011621
phascolarctos_cinereus ENSPCIG00000032428
phascolarctos_cinereus ENSPCIG00000035675
notamacropus_eugenii ENSMEUG00000015855
monodelphis_domestica ENSMODG00000013785
sarcophilus_harrisii ENSSHAG00000005544
mandrillus_leucophaeus ENSMLEG00000044295
cercocebus_atys ENSCATG00000035623
chlorocebus_sabaeus ENSCSAG00000004559
piliocolobus_tephrosceles ENSPTEG00000020260
theropithecus_gelada ENSTGEG00000013355
oryctolagus_cuniculus ENSOCUG00000011695
ochotona_princeps ENSOPRG00000006114
equus_caballus ENSECAG00000039740
choloepus_hoffmanni ENSCHOG00000002046
ornithorhynchus_anatinus ENSOANG00000013184
notechis_scutatus ENSNSUG00000016340
notechis_scutatus ENSNSUG00000016341
pelodiscus_sinensis ENSPSIG00000008506
pelodiscus_sinensis ENSPSIG00000008736
ornithorhynchus_anatinus ENSOANG00000001691
pteropus_vampyrus ENSPVAG00000000494
