anolis_carolinensis ENSACAG00000001607
pogona_vitticeps ENSPVIG00000005419
notechis_scutatus ENSNSUG00000003777
salvator_merianae ENSSMRG00000022756
sphenodon_punctatus ENSSPUG00000002388
apteryx_owenii ENSAOWG00000007017
apteryx_haastii ENSAHAG00000008231
apteryx_rowi ENSARWG00000014878
dromaius_novaehollandiae ENSDNVG00000010763
nothoprocta_perdicaria ENSNPEG00000009128
cyanistes_caeruleus ENSCCEG00000010715
parus_major ENSPMJG00000012479
ficedula_albicollis ENSFALG00000001821
lonchura_striata ENSLSDG00000000158
taeniopygia_guttata ENSTGUG00000013117
zonotrichia_albicollis ENSZALG00000011453
junco_hyemalis ENSJHYG00000001947
serinus_canaria ENSSCAG00000013242
manacus_vitellinus ENSMVIG00005002806
lepidothrix_coronata ENSLCOG00000001112
calidris_pygmaea ENSCPGG00000016280
calidris_pygmaea ENSCPGG00000016283
calidris_pugnax ENSCPUG00000004521
melopsittacus_undulatus ENSMUNG00000014218
anas_platyrhynchos ENSAPLG00000008596
anser_brachyrhynchus ENSABRG00000014167
gallus_gallus ENSGALG00000016468
coturnix_japonica ENSCJPG00005011117
meleagris_gallopavo ENSMGAG00000014029
numida_meleagris ENSNMEG00000005488
crocodylus_porosus ENSCPRG00005005337
gopherus_agassizii ENSGAGG00000022686
chelonoidis_abingdonii ENSCABG00000001600
chrysemys_picta ENSCPBG00000013299
pelodiscus_sinensis ENSPSIG00000011938
loxodonta_africana ENSLAFG00000023255
procavia_capensis ENSPCAG00000012835
echinops_telfairi ENSETEG00000015308
canis_lupus ENSCAFG00020026045
equus_asinus ENSEASG00005009361
spermophilus_dauricus ENSSDAG00000021180
dasypus_novemcinctus ENSDNOG00000036480
choloepus_hoffmanni ENSCHOG00000008614
tursiops_truncatus ENSTTRG00000015915
vicugna_pacos ENSVPAG00000010307
bos_taurus ENSBTAG00000020059
bos_indicus ENSBIXG00000007398
bos_indicus ENSBIXG00005024882
bos_mutus ENSBMUG00000014871
bison_bison ENSBBBG00000005250
ovis_aries ENSOARG00000016702
capra_hircus ENSCHIG00000013888
sus_scrofa ENSSSCG00000008613
ursus_maritimus ENSUMAG00000023394
ursus_americanus ENSUAMG00000001929
ailuropoda_melanoleuca ENSAMEG00000002666
neovison_vison ENSNVIG00000013515
mustela_putorius ENSMPUG00000013651
canis_lupus ENSCAFG00000003748
canis_lupus ENSCAFG00020026044
vulpes_vulpes ENSVVUG00000014785
panthera_tigris ENSPTIG00000007224
panthera_pardus ENSPPRG00000020921
felis_catus ENSFCAG00000013581
myotis_lucifugus ENSMLUG00000007576
pteropus_vampyrus ENSPVAG00000015665
equus_caballus ENSECAG00000020295
sorex_araneus ENSSARG00000014442
erinaceus_europaeus ENSEEUG00000004845
chinchilla_lanigera ENSCLAG00000008865
octodon_degus ENSODEG00000010156
cavia_porcellus ENSCPOG00000033894
cavia_aperea ENSCAPG00000014371
heterocephalus_glaber ENSHGLG00100005897
heterocephalus_glaber ENSHGLG00000015449
fukomys_damarensis ENSFDAG00000018219
urocitellus_parryii ENSUPAG00010009557
marmota_marmota ENSMMMG00000022304
ictidomys_tridecemlineatus ENSSTOG00000013963
castor_canadensis ENSCCNG00000016816
dipodomys_ordii ENSDORG00000010754
mus_spicilegus ENSMSIG00000003465
mus_spretus MGP_SPRETEiJ_G0018458
mus_musculus ENSMUSG00000051235
mus_caroli MGP_CAROLIEiJ_G0017616
mus_pahari MGP_PahariEiJ_G0029372
rattus_norvegicus ENSRNOG00000004667
meriones_unguiculatus ENSMUGG00000008023
cricetulus_griseus ENSCGRG00000008503
cricetulus_griseus ENSCGRG00015001485
cricetulus_griseus ENSCGRG00001019699
mesocricetus_auratus ENSMAUG00000007689
microtus_ochrogaster ENSMOCG00000000146
peromyscus_maniculatus ENSPEMG00000001855
oryctolagus_cuniculus ENSOCUG00000027255
pan_troglodytes ENSPTRG00000011678
pan_paniscus ENSPPAG00000028355
homo_sapiens ENSG00000178295
gorilla_gorilla ENSGGOG00000012157
pongo_abelii ENSPPYG00000012629
nomascus_leucogenys ENSNLEG00000029593
rhinopithecus_roxellana ENSRROG00000031604
rhinopithecus_bieti ENSRBIG00000034123
colobus_angolensis ENSCANG00000000847
piliocolobus_tephrosceles ENSPTEG00000021898
macaca_nemestrina ENSMNEG00000041505
macaca_mulatta ENSMMUG00000012058
mandrillus_leucophaeus ENSMLEG00000037009
cercocebus_atys ENSCATG00000002261
macaca_fascicularis ENSMFAG00000002080
papio_anubis ENSPANG00000008635
theropithecus_gelada ENSTGEG00000017631
chlorocebus_sabaeus ENSCSAG00000007952
cebus_capucinus ENSCCAG00000031121
saimiri_boliviensis ENSSBOG00000031046
callithrix_jacchus ENSCJAG00000007327
aotus_nancymaae ENSANAG00000029921
carlito_syrichta ENSTSYG00000003676
prolemur_simus ENSPSMG00000007525
propithecus_coquereli ENSPCOG00000022405
microcebus_murinus ENSMICG00000026479
otolemur_garnettii ENSOGAG00000004816
ornithorhynchus_anatinus ENSOANG00000032088
vombatus_ursinus ENSVURG00010023780
phascolarctos_cinereus ENSPCIG00000029438
notamacropus_eugenii ENSMEUG00000016284
sarcophilus_harrisii ENSSHAG00000003835
xenopus_tropicalis ENSXETG00000007477
latimeria_chalumnae ENSLACG00000014653
denticeps_clupeoides ENSDCDG00000028069
denticeps_clupeoides ENSDCDG00000028068
astyanax_mexicanus ENSAMXG00005005515
astyanax_mexicanus ENSAMXG00005005499
astyanax_mexicanus ENSAMXG00000001704
pygocentrus_nattereri ENSPNAG00000006815
ictalurus_punctatus ENSIPUG00000016999
electrophorus_electricus ENSEEEG00000020683
anabas_testudineus ENSATEG00000012996
anabas_testudineus ENSATEG00000012986
mastacembelus_armatus ENSMAMG00000007461
monopterus_albus ENSMALG00000001621
labrus_bergylta ENSLBEG00000014667
labrus_bergylta ENSLBEG00000014695
cottoperca_gobio ENSCGOG00000006080
gasterosteus_aculeatus ENSGACG00000008868
takifugu_rubripes ENSTRUG00000022442
tetraodon_nigroviridis ENSTNIG00000012272
mola_mola ENSMMOG00000015111
larimichthys_crocea ENSLCRG00005007739
mola_mola ENSMMOG00000015112
cynoglossus_semilaevis ENSCSEG00000017532
cynoglossus_semilaevis ENSCSEG00000017535
acanthochromis_polyacanthus ENSAPOG00000001451
acanthochromis_polyacanthus ENSAPOG00000023920
amphiprion_ocellaris ENSAOCG00000021598
amphiprion_percula ENSAPEG00000015777
stegastes_partitus ENSSPAG00000003484
amphiprion_percula ENSAPEG00000015757
amphiprion_ocellaris ENSAOCG00000021623
stegastes_partitus ENSSPAG00000003467
parambassis_ranga ENSPRNG00000020416
kryptolebias_marmoratus ENSKMAG00000008718
kryptolebias_marmoratus ENSKMAG00000008741
fundulus_heteroclitus ENSFHEG00000023319
fundulus_heteroclitus ENSFHEG00000023320
cyprinodon_variegatus ENSCVAG00000001658
cyprinodon_variegatus ENSCVAG00000001660
xiphophorus_couchianus ENSXCOG00000004377
