calidris_pygmaea ENSCPGG00000007874
calidris_pugnax ENSCPUG00000018999
melopsittacus_undulatus ENSMUNG00000007978
lepidothrix_coronata ENSLCOG00000005258
manacus_vitellinus ENSMVIG00005003144
taeniopygia_guttata ENSTGUG00000010771
zonotrichia_albicollis ENSZALG00000000630
serinus_canaria ENSSCAG00000012193
junco_hyemalis ENSJHYG00000005837
cyanistes_caeruleus ENSCCEG00000013797
parus_major ENSPMJG00000014761
lonchura_striata_domestica ENSLSDG00000007828
ficedula_albicollis ENSFALG00000005895
anas_platyrhynchos_platyrhynchos ENSAPLG00000006693
anser_brachyrhynchus ENSABRG00000015762
coturnix_japonica ENSCJPG00005009933
meleagris_gallopavo ENSMGAG00000010614
gallus_gallus ENSGALG00000015183
numida_meleagris ENSNMEG00000013383
dromaius_novaehollandiae ENSDNVG00000004844
crocodylus_porosus ENSCPRG00005015261
pelodiscus_sinensis ENSPSIG00000005477
chrysemys_picta_bellii ENSCPBG00000020992
anolis_carolinensis ENSACAG00000028377
pogona_vitticeps ENSPVIG00000014040
salvator_merianae ENSSMRG00000011417
xenopus_tropicalis ENSXETG00000020541
