apteryx_haastii ENSAHAG00000013824
apteryx_rowi ENSARWG00000003181
apteryx_owenii ENSAOWG00000015824
dromaius_novaehollandiae ENSDNVG00000017077
nothoprocta_perdicaria ENSNPEG00000009263
manacus_vitellinus ENSMVIG00005016092
lepidothrix_coronata ENSLCOG00000000732
taeniopygia_guttata ENSTGUG00000002904
lonchura_striata_domestica ENSLSDG00000012442
junco_hyemalis ENSJHYG00000003410
zonotrichia_albicollis ENSZALG00000012340
ficedula_albicollis ENSFALG00000012901
serinus_canaria ENSSCAG00000004519
parus_major ENSPMJG00000006911
cyanistes_caeruleus ENSCCEG00000004458
melopsittacus_undulatus ENSMUNG00000006034
calidris_pygmaea ENSCPGG00000004291
gallus_gallus ENSGALG00000003553
meleagris_gallopavo ENSMGAG00000003510
coturnix_japonica ENSCJPG00005014021
numida_meleagris ENSNMEG00000018258
anser_brachyrhynchus ENSABRG00000021521
anas_platyrhynchos_platyrhynchos ENSAPLG00000014859
crocodylus_porosus ENSCPRG00005003342
chrysemys_picta_bellii ENSCPBG00000015417
chelonoidis_abingdonii ENSCABG00000018106
gopherus_agassizii ENSGAGG00000019801
pelodiscus_sinensis ENSPSIG00000015309
anolis_carolinensis ENSACAG00000015468
pogona_vitticeps ENSPVIG00000009526
notechis_scutatus ENSNSUG00000004082
salvator_merianae ENSSMRG00000020831
sphenodon_punctatus ENSSPUG00000010159
taeniopygia_guttata ENSTGUG00000014539
calidris_pugnax ENSCPUG00000017344
phascolarctos_cinereus ENSPCIG00000008985
notamacropus_eugenii ENSMEUG00000008283
sarcophilus_harrisii ENSSHAG00000011632
monodelphis_domestica ENSMODG00000015628
homo_sapiens ENSG00000144452
gorilla_gorilla ENSGGOG00000011952
pan_paniscus ENSPPAG00000027092
pan_troglodytes ENSPTRG00000012889
pongo_abelii ENSPPYG00000013145
nomascus_leucogenys ENSNLEG00000007208
piliocolobus_tephrosceles ENSPTEG00000036992
colobus_angolensis_palliatus ENSCANG00000036083
rhinopithecus_roxellana ENSRROG00000045065
rhinopithecus_bieti ENSRBIG00000043343
mandrillus_leucophaeus ENSMLEG00000034879
cercocebus_atys ENSCATG00000042293
theropithecus_gelada ENSTGEG00000006972
papio_anubis ENSPANG00000005668
macaca_fascicularis ENSMFAG00000041527
macaca_mulatta ENSMMUG00000014813
macaca_nemestrina ENSMNEG00000031040
chlorocebus_sabaeus ENSCSAG00000009303
cebus_capucinus ENSCCAG00000029993
saimiri_boliviensis_boliviensis ENSSBOG00000021012
callithrix_jacchus ENSCJAG00000011510
aotus_nancymaae ENSANAG00000035285
carlito_syrichta ENSTSYG00000008720
prolemur_simus ENSPSMG00000001301
propithecus_coquereli ENSPCOG00000022336
microcebus_murinus ENSMICG00000014502
prolemur_simus ENSPSMG00000022366
otolemur_garnettii ENSOGAG00000016828
tupaia_belangeri ENSTBEG00000005372
chinchilla_lanigera ENSCLAG00000006672
octodon_degus ENSODEG00000012235
cavia_porcellus ENSCPOG00000005978
cavia_aperea ENSCAPG00000002013
heterocephalus_glaber_female ENSHGLG00000004765
heterocephalus_glaber_male ENSHGLG00100013080
fukomys_damarensis ENSFDAG00000015058
urocitellus_parryii ENSUPAG00010004294
ictidomys_tridecemlineatus ENSSTOG00000022176
spermophilus_dauricus ENSSDAG00000020470
marmota_marmota_marmota ENSMMMG00000016481
castor_canadensis ENSCCNG00000025859
dipodomys_ordii ENSDORG00000005459
mus_spicilegus ENSMSIG00000032128
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0015044
mus_musculus ENSMUSG00000050296
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0014237
mus_pahari MGP_PahariEiJ_G0027475
rattus_norvegicus ENSRNOG00000015248
meriones_unguiculatus ENSMUGG00000018557
cricetulus_griseus_chok1gshd ENSCGRG00001018994
cricetulus_griseus_crigri ENSCGRG00000016029
cricetulus_griseus_crigri ENSCGRG00000014207
cricetulus_griseus_crigri-picr ENSCGRG00015028919
mesocricetus_auratus ENSMAUG00000011442
peromyscus_maniculatus_bairdii ENSPEMG00000016577
microtus_ochrogaster ENSMOCG00000014923
nannospalax_galili ENSNGAG00000022702
jaculus_jaculus ENSJJAG00000014262
oryctolagus_cuniculus ENSOCUG00000017926
ochotona_princeps ENSOPRG00000009094
ovis_aries ENSOARG00000019294
capra_hircus ENSCHIG00000019371
bos_taurus ENSBTAG00000003472
bos_mutus ENSBMUG00000022714
bison_bison_bison ENSBBBG00000010212
tursiops_truncatus ENSTTRG00000004240
sus_scrofa ENSSSCG00000034282
vicugna_pacos ENSVPAG00000004266
equus_caballus ENSECAG00000009468
