gopherus_agassizii ENSGAGG00000006363
chelonoidis_abingdonii ENSCABG00000013447
chrysemys_picta_bellii ENSCPBG00000012594
pelodiscus_sinensis ENSPSIG00000013196
crocodylus_porosus ENSCPRG00005003824
pogona_vitticeps ENSPVIG00000000253
anolis_carolinensis ENSACAG00000011216
notechis_scutatus ENSNSUG00000015640
notechis_scutatus ENSNSUG00000014921
salvator_merianae ENSSMRG00000018458
sphenodon_punctatus ENSSPUG00000001503
calidris_pygmaea ENSCPGG00000008450
calidris_pugnax ENSCPUG00000017498
melopsittacus_undulatus ENSMUNG00000009409
anas_platyrhynchos_platyrhynchos ENSAPLG00000028730
lepidothrix_coronata ENSLCOG00000013019
gallus_gallus ENSGALG00000038084
coturnix_japonica ENSCJPG00005009133
apteryx_owenii ENSAOWG00000019472
apteryx_haastii ENSAHAG00000000820
apteryx_rowi ENSARWG00000002504
dromaius_novaehollandiae ENSDNVG00000003390
nothoprocta_perdicaria ENSNPEG00000008615
zonotrichia_albicollis ENSZALG00000016583
junco_hyemalis ENSJHYG00000016821
ficedula_albicollis ENSFALG00000002890
taeniopygia_guttata ENSTGUG00000001122
lonchura_striata_domestica ENSLSDG00000009158
serinus_canaria ENSSCAG00000000862
parus_major ENSPMJG00000011798
cyanistes_caeruleus ENSCCEG00000006503
anser_brachyrhynchus ENSABRG00000006004
myotis_lucifugus ENSMLUG00000004375
sorex_araneus ENSSARG00000007048
ursus_americanus ENSUAMG00000006929
ursus_maritimus ENSUMAG00000013462
ailuropoda_melanoleuca ENSAMEG00000004870
mustela_putorius_furo ENSMPUG00000003379
neovison_vison ENSNVIG00000023834
canis_lupus_dingo ENSCAFG00020009923
canis_lupus_familiaris ENSCAFG00000019823
vulpes_vulpes ENSVVUG00000002715
panthera_tigris_altaica ENSPTIG00000015341
panthera_pardus ENSPPRG00000012536
felis_catus ENSFCAG00000034937
erinaceus_europaeus ENSEEUG00000004237
pteropus_vampyrus ENSPVAG00000009564
ovis_aries ENSOARG00000019262
capra_hircus ENSCHIG00000014165
bos_mutus ENSBMUG00000003512
bos_taurus ENSBTAG00000013017
bison_bison_bison ENSBBBG00000009381
tursiops_truncatus ENSTTRG00000001463
vicugna_pacos ENSVPAG00000012314
sus_scrofa ENSSSCG00000006823
equus_caballus ENSECAG00000006929
equus_asinus_asinus ENSEASG00005003024
saimiri_boliviensis_boliviensis ENSSBOG00000036247
callithrix_jacchus ENSCJAG00000003071
cebus_capucinus ENSCCAG00000022384
aotus_nancymaae ENSANAG00000033854
pan_troglodytes ENSPTRG00000001056
pan_paniscus ENSPPAG00000027255
homo_sapiens ENSG00000134183
gorilla_gorilla ENSGGOG00000013316
pongo_abelii ENSPPYG00000001068
nomascus_leucogenys ENSNLEG00000002970
rhinopithecus_bieti ENSRBIG00000042803
rhinopithecus_roxellana ENSRROG00000041454
piliocolobus_tephrosceles ENSPTEG00000026351
colobus_angolensis_palliatus ENSCANG00000029419
macaca_nemestrina ENSMNEG00000026032
macaca_mulatta ENSMMUG00000005819
macaca_fascicularis ENSMFAG00000039529
mandrillus_leucophaeus ENSMLEG00000028148
papio_anubis ENSPANG00000004345
theropithecus_gelada ENSTGEG00000001662
cercocebus_atys ENSCATG00000037975
chlorocebus_sabaeus ENSCSAG00000001551
carlito_syrichta ENSTSYG00000000558
propithecus_coquereli ENSPCOG00000020787
microcebus_murinus ENSMICG00000005167
prolemur_simus ENSPSMG00000012891
otolemur_garnettii ENSOGAG00000013588
tupaia_belangeri ENSTBEG00000015935
chinchilla_lanigera ENSCLAG00000007989
octodon_degus ENSODEG00000005819
cavia_porcellus ENSCPOG00000011517
cavia_porcellus ENSCPOG00000019281
cavia_aperea ENSCAPG00000017694
heterocephalus_glaber_female ENSHGLG00000004723
heterocephalus_glaber_male ENSHGLG00100014476
fukomys_damarensis ENSFDAG00000005042
ictidomys_tridecemlineatus ENSSTOG00000008716
spermophilus_dauricus ENSSDAG00000010117
urocitellus_parryii ENSUPAG00010015798
marmota_marmota_marmota ENSMMMG00000020538
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0026469
mus_musculus ENSMUSG00000009108
mus_spicilegus ENSMSIG00000019004
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0025519
mus_pahari MGP_PahariEiJ_G0026965
rattus_norvegicus ENSRNOG00000019296
meriones_unguiculatus ENSMUGG00000023870
cricetulus_griseus_crigri-picr ENSCGRG00015026302
cricetulus_griseus_chok1gshd ENSCGRG00001000116
cricetulus_griseus_crigri ENSCGRG00000001064
mesocricetus_auratus ENSMAUG00000001304
peromyscus_maniculatus_bairdii ENSPEMG00000018957
microtus_ochrogaster ENSMOCG00000011782
nannospalax_galili ENSNGAG00000019048
jaculus_jaculus ENSJJAG00000019561
castor_canadensis ENSCCNG00000027527
dipodomys_ordii ENSDORG00000016076
oryctolagus_cuniculus ENSOCUG00000005560
ochotona_princeps ENSOPRG00000008964
choloepus_hoffmanni ENSCHOG00000012738
dasypus_novemcinctus ENSDNOG00000018365
loxodonta_africana ENSLAFG00000008523
procavia_capensis ENSPCAG00000014803
echinops_telfairi ENSETEG00000019823
notamacropus_eugenii ENSMEUG00000006189
phascolarctos_cinereus ENSPCIG00000024899
monodelphis_domestica ENSMODG00000001933
sarcophilus_harrisii ENSSHAG00000004005
xenopus_tropicalis ENSXETG00000002005
latimeria_chalumnae ENSLACG00000017802
cynoglossus_semilaevis ENSCSEG00000004171
hippocampus_comes ENSHCOG00000006032
poecilia_formosa ENSPFOG00000013230
poecilia_mexicana ENSPMEG00000024288
poecilia_latipinna ENSPLAG00000003267
poecilia_reticulata ENSPREG00000014819
xiphophorus_maculatus ENSXMAG00000020846
xiphophorus_couchianus ENSXCOG00000006170
gambusia_affinis ENSGAFG00000001035
fundulus_heteroclitus ENSFHEG00000005288
cyprinodon_variegatus ENSCVAG00000013586
kryptolebias_marmoratus ENSKMAG00000017320
takifugu_rubripes ENSTRUG00000005471
tetraodon_nigroviridis ENSTNIG00000015142
amphiprion_percula ENSAPEG00000020489
amphiprion_ocellaris ENSAOCG00000023711
acanthochromis_polyacanthus ENSAPOG00000002803
stegastes_partitus ENSSPAG00000004641
labrus_bergylta ENSLBEG00000020063
seriola_dumerili ENSSDUG00000008433
seriola_lalandi_dorsalis ENSSLDG00000002140
scophthalmus_maximus ENSSMAG00000019014
astatotilapia_calliptera ENSACLG00000001234
maylandia_zebra ENSMZEG00005006936
pundamilia_nyererei ENSPNYG00000005708
haplochromis_burtoni ENSHBUG00000021982
neolamprologus_brichardi ENSNBRG00000008416
oreochromis_niloticus ENSONIG00000002498
amphilophus_citrinellus ENSACIG00000005299
oryzias_latipes ENSORLG00000006010
oryzias_latipes ENSORLG00020011644
oryzias_latipes_asm223469v1 ENSORLG00015000092
oryzias_melastigma ENSOMEG00000021113
mola_mola ENSMMOG00000000669
mastacembelus_armatus ENSMAMG00000010442
monopterus_albus ENSMALG00000019964
anabas_testudineus ENSATEG00000018996
gasterosteus_aculeatus ENSGACG00000007705
periophthalmus_magnuspinnatus ENSPMGG00000011052
gadus_morhua ENSGMOG00000001067
esox_lucius ENSELUG00000014732
pygocentrus_nattereri ENSPNAG00000007558
ictalurus_punctatus ENSIPUG00000004057
danio_rerio ENSDARG00000042529
astyanax_mexicanus ENSAMXG00000040827
pygocentrus_nattereri ENSPNAG00000024518
ictalurus_punctatus ENSIPUG00000017304
esox_lucius ENSELUG00000016462
scleropages_formosus ENSSFOG00015012972
paramormyrops_kingsleyae ENSPKIG00000014538
numida_meleagris ENSNMEG00000009184
lepidothrix_coronata ENSLCOG00000013018
meleagris_gallopavo ENSMGAG00000003347
ornithorhynchus_anatinus ENSOANG00000002263
lepisosteus_oculatus ENSLOCG00000012347
petromyzon_marinus ENSPMAG00000006567
