scleropages_formosus ENSSFOG00015016720
paramormyrops_kingsleyae ENSPKIG00000015825
tetraodon_nigroviridis ENSTNIG00000017718
takifugu_rubripes ENSTRUG00000014228
mola_mola ENSMMOG00000005543
labrus_bergylta ENSLBEG00000018220
gasterosteus_aculeatus ENSGACG00000017233
poecilia_formosa ENSPFOG00000007960
poecilia_mexicana ENSPMEG00000019719
poecilia_latipinna ENSPLAG00000003307
poecilia_reticulata ENSPREG00000023248
xiphophorus_maculatus ENSXMAG00000009662
gambusia_affinis ENSGAFG00000017739
fundulus_heteroclitus ENSFHEG00000007769
cyprinodon_variegatus ENSCVAG00000010090
kryptolebias_marmoratus ENSKMAG00000003871
oryzias_latipes ENSORLG00020017604
oryzias_latipes ENSORLG00000024662
oryzias_latipes_asm223469v1 ENSORLG00015017150
oryzias_melastigma ENSOMEG00000003781
amphiprion_ocellaris ENSAOCG00000015497
amphiprion_percula ENSAPEG00000010978
acanthochromis_polyacanthus ENSAPOG00000016142
stegastes_partitus ENSSPAG00000003014
maylandia_zebra ENSMZEG00005009329
astatotilapia_calliptera ENSACLG00000025404
pundamilia_nyererei ENSPNYG00000012348
haplochromis_burtoni ENSHBUG00000009564
neolamprologus_brichardi ENSNBRG00000004518
oreochromis_niloticus ENSONIG00000009996
amphilophus_citrinellus ENSACIG00000016876
seriola_lalandi_dorsalis ENSSLDG00000025203
seriola_dumerili ENSSDUG00000020596
scophthalmus_maximus ENSSMAG00000004744
monopterus_albus ENSMALG00000002172
mastacembelus_armatus ENSMAMG00000014200
anabas_testudineus ENSATEG00000012793
cynoglossus_semilaevis ENSCSEG00000000347
periophthalmus_magnuspinnatus ENSPMGG00000012319
hippocampus_comes ENSHCOG00000005497
gadus_morhua ENSGMOG00000007510
esox_lucius ENSELUG00000014604
pygocentrus_nattereri ENSPNAG00000019126
astyanax_mexicanus ENSAMXG00000005822
ictalurus_punctatus ENSIPUG00000004849
danio_rerio ENSDARG00000074677
lepisosteus_oculatus ENSLOCG00000008948
apteryx_owenii ENSAOWG00000010475
apteryx_haastii ENSAHAG00000008379
apteryx_rowi ENSARWG00000018120
dromaius_novaehollandiae ENSDNVG00000002030
calidris_pygmaea ENSCPGG00000015312
calidris_pugnax ENSCPUG00000012245
crocodylus_porosus ENSCPRG00005008470
chrysemys_picta_bellii ENSCPBG00000027528
salvator_merianae ENSSMRG00000019373
notechis_scutatus ENSNSUG00000005129
pogona_vitticeps ENSPVIG00000021437
anolis_carolinensis ENSACAG00000003206
sphenodon_punctatus ENSSPUG00000007505
ovis_aries ENSOARG00000010400
capra_hircus ENSCHIG00000016285
sus_scrofa ENSSSCG00000040070
vicugna_pacos ENSVPAG00000008983
ursus_maritimus ENSUMAG00000015339
ursus_americanus ENSUAMG00000014285
ailuropoda_melanoleuca ENSAMEG00000016565
neovison_vison ENSNVIG00000008272
mustela_putorius_furo ENSMPUG00000006612
panthera_pardus ENSPPRG00000002995
panthera_tigris_altaica ENSPTIG00000020850
felis_catus ENSFCAG00000022741
equus_caballus ENSECAG00000024518
equus_asinus_asinus ENSEASG00005001614
pan_troglodytes ENSPTRG00000016474
pan_paniscus ENSPPAG00000029454
homo_sapiens ENSG00000183090
gorilla_gorilla ENSGGOG00000008352
pongo_abelii ENSPPYG00000015093
nomascus_leucogenys ENSNLEG00000005425
cercocebus_atys ENSCATG00000039679
mandrillus_leucophaeus ENSMLEG00000029008
theropithecus_gelada ENSTGEG00000011813
papio_anubis ENSPANG00000006696
macaca_fascicularis ENSMFAG00000038207
macaca_mulatta ENSMMUG00000003319
macaca_nemestrina ENSMNEG00000033866
chlorocebus_sabaeus ENSCSAG00000003444
piliocolobus_tephrosceles ENSPTEG00000039039
colobus_angolensis_palliatus ENSCANG00000033193
rhinopithecus_bieti ENSRBIG00000043128
cebus_capucinus ENSCCAG00000027764
saimiri_boliviensis_boliviensis ENSSBOG00000024738
callithrix_jacchus ENSCJAG00000002729
carlito_syrichta ENSTSYG00000030327
prolemur_simus ENSPSMG00000017259
microcebus_murinus ENSMICG00000046112
propithecus_coquereli ENSPCOG00000028758
otolemur_garnettii ENSOGAG00000030589
tupaia_belangeri ENSTBEG00000017401
cavia_porcellus ENSCPOG00000038428
cavia_aperea ENSCAPG00000014380
mus_spicilegus ENSMSIG00000028048
mus_musculus ENSMUSG00000042353
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0031255
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0032375
mus_pahari MGP_PahariEiJ_G0022861
rattus_norvegicus ENSRNOG00000039152
castor_canadensis ENSCCNG00000028503
urocitellus_parryii ENSUPAG00010000720
ictidomys_tridecemlineatus ENSSTOG00000026754
spermophilus_dauricus ENSSDAG00000018885
marmota_marmota_marmota ENSMMMG00000001322
oryctolagus_cuniculus ENSOCUG00000017497
procavia_capensis ENSPCAG00000008563
sorex_araneus ENSSARG00000005578
phascolarctos_cinereus ENSPCIG00000002997
notamacropus_eugenii ENSMEUG00000010262
monodelphis_domestica ENSMODG00000000417
sarcophilus_harrisii ENSSHAG00000007475
xenopus_tropicalis ENSXETG00000017590
latimeria_chalumnae ENSLACG00000001731
pygocentrus_nattereri ENSPNAG00000008646
esox_lucius ENSELUG00000007276
eptatretus_burgeri ENSEBUG00000015697
xiphophorus_couchianus ENSXCOG00000011167
oryzias_latipes ENSORLG00000023758
notechis_scutatus ENSNSUG00000005135
ciona_intestinalis ENSCING00000024347
